col1,col2
"Additionally, a back-off 2-gram model with GoodTuring discounting and no lexical classes was built from the same training data, using the SRILM toolkit (Stolcke, 2002).",Experiment/Discussion
"Forecasts were then generated for all corpus inputs, in all four generation modes (Section 2.4).",Experiment/Discussion
"Table 1 shows an example of an input to the systems, along with the three human texts (Corpus, Human1, Human2) and the texts produced by all five NLG systems from this data.",Experiment/Discussion
"Automatic evaluations: We used NIST2, BLEU3, and ROUGE4 to automatically evaluate the above systems and texts.",Experiment/Discussion
We computed BLEU-N for N = 1..4 (using BLEU-4 as our main BLEU score).,Experiment/Discussion
We also computed NIST-5 and ROUGE-4.,Experiment/Discussion
"As a baseline we used string-edit (SE) distance with substitution at cost 2, and deletion and insertion at cost 1, and normalised to range 0 to 1 (perfect match).",Experiment/Discussion
"When multiple reference texts are used, the SE score for a generator forecast is the average of its scores against the reference texts; the SE score for a set of generator forecasts is the average of scores for individual forecasts.",Experiment/Discussion
Human evaluations: We recruited 9 experts (people with experience reading forecasts for offshore oil rigs) and 21 non-experts (people with no such experience).,Experiment/Discussion
"Subjects did not have a background in NLP, and were native speakers of English.",Experiment/Discussion
"They were shown forecast texts from all the generators and from the corpus, and asked to score them on a scale of 0 to 5, for readability, clarity and general appropriateness.",Experiment/Discussion
Experts were additionally shown the numerical weather data that the forecast text was based on.,Experiment/Discussion
"At the start, subjects were shown two practice examples.",Experiment/Discussion
The experiments were carried out over the web.,Experiment/Discussion
"Subjects completed the experiment unsupervised, at a time and place of their choosing.",Experiment/Discussion
Expert subjects were shown a randomly selected forecast for 18 of the dates.,Experiment/Discussion
"The non-experts were shown 21 forecast texts, in a repeated Latin squares (non-repeating column and row entries) experimental design where each combination of date and system is assigned one evaluation.",Experiment/Discussion
"Table 2 shows evaluation scores for the five NLG systems and the corpus texts as assessed by experts, non-experts, NIST-5, BLEU-4, ROUGE-4 and SE.",Experiment/Discussion
Scores are averaged over the 18 forecasts that were used in the expert experiments (for which we had scores by all metrics and humans) in order to make results as directly comparable as possible.,Experiment/Discussion
Human scores are normalised to range 0 to 1.,Experiment/Discussion
Systems are ranked in order of the scores given to them by experts.,Experiment/Discussion
All ranks are shown in brackets behind the absolute scores.,Experiment/Discussion
"Both experts and non-experts score SUMTIMEHybrid the highest, and pCRU-2gram and pCRUrandom the lowest.",Experiment/Discussion
"The experts have pCRUgreedy in second place, where the non-experts have pCRU-roulette.",Experiment/Discussion
"The experts rank the corpus forecasts fourth, the non-experts second.",Experiment/Discussion
"We used approximate randomisation (AR) as our significance test, as recommended by Riezler and Maxwell III (2005).",Experiment/Discussion
Pair-wise tests between results in Table 2 showed all but three differences to be significant with the likelihood of incorrectly rejecting the null hypothesis p < 0.05 (the standard threshold in NLP).,Experiment/Discussion
"The exceptions were the differences in NIST and SE scores for SUMTIMEHybrid/pCRU-roulette, and the difference in BLEU scores for SUMTIME-Hybrid/pCRU-2gram.",Experiment/Discussion
Table 3 shows Pearson correlation coefficients (PCC) for the metrics and humans in Table 2.,Experiment/Discussion
"The strongest correlation with experts and nonexperts is achieved by NIST-5 (0.82 and 0.83), with ROUGE-4 and SE showing especially poor correlation.",Experiment/Discussion
BLEU-4 correlates fairly well with the non-experts but less with the experts.,Experiment/Discussion
We computed another correlation statistic (shown in brackets in Table 3) which measures how well scores by an arbitrary single human or run of a metric correlate with the average scores by a set of humans or runs of a metric.,Experiment/Discussion
This is computed as the average PCC between the scores assigned by individual humans/runs of a metric (indexing the rows in Table 3) and the average scores assigned by a set of humans/runs of a metric (indexing the columns in Table 3).,Experiment/Discussion
"For example, the PCC for non-experts and experts is 0.845, but the average PCC between individual non-experts and average expert judgment is only 0.496, implying that an arbitrary non-expert is not very likely to correlate well with average expert judgments.",Experiment/Discussion
Experts are better predictors for each other’s judgments (0.799) than non-experts (0.609).,Experiment/Discussion
"Interestingly, it turns out that an arbitrary NIST-5 run is a better predictor (0.822) of average expert opinion than an arbitrary single expert (0.799).",Experiment/Discussion
"The number of forecasts we were able to use in our human experiments was small, and to back up the results presented in Table 2 we report NIST-5, BLEU-4, ROUGE-4 and SE scores averaged across the five test sets from the pCRU validation runs, in Table 4.",Experiment/Discussion
"The picture is similar to results for the smaller data set: the rankings assigned by all metrics are the same, except that NIST-5 and SE have swapped the ranks of SUMTIME-Hybrid and pCRU-roulette.",Experiment/Discussion
"Pair-wise AR tests showed all differences to be significant with p < 0.05, except for the differences in BLEU, NIST and ROUGE scores for SUMTIME-Hybrid/pCRUroulette, and the difference in BLEU scores for SUMTIME-Hybrid/pCRU-2gram.",Experiment/Discussion
"In both Tables 2 and 4, there are two major differences between the rankings assigned by human and automatic evaluation: (i) Human evaluators prefer SUMTIME-Hybrid over pCRU-greedy, whereas all the automatic metrics have it the other way around; and (ii) human evaluators score pCRU-roulette highly (second and third respectively), whereas the automatic metrics score it very low, second worst to random generation (except for NIST which puts it second).",Experiment/Discussion
"There are two clear tendencies in scores going from left (humans) to right (SE) across Tables 2 and 4: SUMTIME-Hybrid goes down in rank, and pCRU-2gram comes up.",Experiment/Discussion
"In addition to the BLEU-4 scores shown in the tables, we also calculated BLEU-1, BLEU-2, BLEU3 scores.",Experiment/Discussion
"These give similar results, except that BLEU-1 and BLEU-2 rank pCRU-roulette as highly as the human judges.",Experiment/Discussion
"It is striking how low the experts rank the corpus texts, and to what extent they disagree on their quality.",Experiment/Discussion
This appears to indicate that corpus quality is not ideal.,Experiment/Discussion
"If an imperfect corpus is used as the gold standard for the automatic metrics, then high correlation with human judgments is less likely, and this may explain the difference in human and automatic scores for SUMTIME-Hybrid.",Experiment/Discussion
"If we assume that the human evaluation scores are the most valid, then the automatic metrics do not do a good job of comparing the knowledge-based SUMTIME system to the statistical systems.",Experiment/Discussion
"One reason for this could be that there are cases where SUMTIME deliberately does not choose the most common option in the corpus, because its developers believed that it was not the best for readers.",Experiment/Discussion
"For example, in Table 1, the human forecasters and pCRU-greedy use the phrase by late evening to refer to 0000, pCRU-2gram uses the phrase later, while SUMTIME-Hybrid uses the phrase by midnight.",Experiment/Discussion
The pCRU choices reflect frequency in the SUMTIME corpus: later (837 instances) and by late evening (327 instances) are more common than by midnight (184 instances).,Experiment/Discussion
"However, forecast readers dislike this use of later (because later is used to mean something else in a different type of forecast), and also dislike variants of by evening, because they are unsure how to interpret them (Reiter et al., 2005); this is why SUMTIME uses by midnight.",Experiment/Discussion
"The SUMTIME system builders believe deviating from corpus frequency in such cases makes SUMTIME texts better from the reader’s perspective, and it does appear to increase human ratings of the system; but deviating from the corpus in such a way decreases the system’s score under corpus-similarity metrics.",Experiment/Discussion
"In other words, judging the output of an NLG system by comparing it to corpus texts by a method that rewards corpus similarity will penalise systems which do not base choice on highest frequency of occurrence in the corpus, even if this is motivated by careful studies of what is best for text readers.",Experiment/Discussion
The MT community recognises that BLEU is not effective at evaluating texts which are as good as (or better than) the reference texts.,Experiment/Discussion
"This is not a problem for MT, because the output of current (wide-coverage) MT systems is generally worse than human translations.",Experiment/Discussion
"But it is an issue for NLG, where systems are domain-specific and can generate texts that are judged better by humans than human-written texts (as seen in Tables 4 and 2).",Experiment/Discussion
"Although the automatic evaluation metrics generally replicated human judgments fairly well when comparing different statistical NLG systems, there was a discrepancy in the ranking of pCRUroulette (ranked high by humans, low by several of the automatic metrics). pCRU-roulette differs from the other statistical generators because it does not always try to make the most common choice (maximise the likelihood of the corpus), instead it tries to vary choices.",Experiment/Discussion
"In particular, if there are several competing words and phrases with similar probabilities, pCRU-roulette will tend to use different words and phrases in different texts, whereas the other statistical generators will stick to those with the highest frequency.",Experiment/Discussion
"This behaviour is penalised by the automatic evaluation metrics, but the human evaluators do not seem to mind it.",Experiment/Discussion
"One of the classic rules of writing is to vary lexical and syntactic choices, in order to keep text interesting.",Experiment/Discussion
"However, this behaviour (variation for variation’s sake) will always reduce a system’s score under corpus-similarity metrics, even if it enhances text quality from the perspective of readers.",Experiment/Discussion
"Foster and Oberlander (2006), in their study of facial gestures, have also noted that humans do not mind and indeed in some cases prefer variation, whereas corpus-based evaluations give higher ratings to systems which follow corpus frequency.",Experiment/Discussion
"Using more reference texts does counteract this tendency, but only up to a point: no matter how many reference texts are used, there will still be one, or a small number of, most frequent variants, and using anything else will still worsen corpussimilarity scores.",Experiment/Discussion
"Canvassing expert opinion of text quality and averaging the results is also in a sense frequencybased, as results reflect what the majority of experts consider good variants.",Experiment/Discussion
"Expert opinions can vary considerably, as shown by the low correlation among experts in our study (and as seen in corpus studies, e.g.",Experiment/Discussion
"Reiter et al., 2005), and evaluations by a small number of experts may also be problematic, unless we have good reason to believe that expert opinions are highly correlated in the domain (which was certainly not the case in our weather forecast domain).",Experiment/Discussion
"Ultimately, such disagreement between experts suggests that (intrinsic) judgments of the text quality — whether by human or metric — really should be be backed up by (extrinsic) judgments of the effectiveness of a text in helping real users perform tasks or otherwise achieving its communicative goal.",Experiment/Discussion
"We plan to further investigate the performance of automatic evaluation measures in NLG in the future: (i) performing similar experiments to the one described here in other domains, and with more subjects and larger test sets; (ii) investigating whether automatic corpus-based techniques can evaluate content determination; (iii) investigating how well both human ratings and corpus-based measures correlate with extrinsic evaluations of the effectiveness of generated texts.",Experiment/Discussion
"Ultimately, we would like to move beyond critiques of existing corpus-based metrics to proposing (and validating) new metrics which work well for NLG.",Experiment/Discussion
Corpus quality plays a significant role in automatic evaluation of NLG texts.,Results/Conclusion
"Automatic metrics can be expected to correlate very highly with human judgments only if the reference texts used are of high quality, or rather, can be expected to be judged high quality by the human evaluators.",Results/Conclusion
This is especially important when the generated texts are of similar quality to human-written texts.,Results/Conclusion
"In MT, high-quality texts vary less than generally in NLG, so BLEU scores against 4 reference translations from reputable sources (as in MT ’05) are a feasible evaluation regime.",Results/Conclusion
"It seems likely that for automatic evaluation in NLG, a larger number of reference texts than four are needed.",Results/Conclusion
"In our experiments, we have found NIST a more reliable evaluation metric than BLEU and in particular ROUGE which did not seem to offer any advantage over simple string-edit distance.",Results/Conclusion
"We also found individual experts’ judgments are not likely to correlate highly with average expert opinion, in fact less likely than NIST scores.",Results/Conclusion
"This seems to imply that if expert evaluation can only be done with one or two experts, but a high-quality reference corpus is available, then a NIST-based evaluation may produce more accurate results than an expert-based evaluation.",Results/Conclusion
"It seems clear that for automatic corpus-based evaluation to work well, we need high-quality reference texts written by many different authors and large enough to give reasonable coverage of phenomena such as variation for variation’s sake.",Results/Conclusion
"Metrics that do not exclusively reward similarity with reference texts (such as NIST) are more likely to correlate well with human judges, but all of the existing metrics that we looked at still penalised generators that do not always choose the most frequent variant.",Results/Conclusion
"The results we have reported here are for a relatively simple sublanguage and domain, and more empirical research needs to be done on how well different evaluation metrics and methodologies (including different types of human evaluations) correlate with each other.",Results/Conclusion
"In order to establish reliable and trusted automatic cross-system evaluation methodologies, it seems likely that the NLG community will need to establish how to collect large amounts of high-quality reference texts and develop new evaluation metrics specifically for NLG that correlate more reliably with human judgments of text quality and appropriateness.",Results/Conclusion
"Ultimately, research should also look at developing new evaluation techniques that correlate reliably with the real world usefulness of generated texts.",Results/Conclusion
"In the shorter term, we recommend that automatic evaluations of NLG systems be supported by conventional large-scale human-based evaluations.",Results/Conclusion
Anja Belz’s part of the research reported in this paper was supported under UK EPSRC Grant GR/S24480/01.,Results/Conclusion
"Many thanks to John Carroll, Roger Evans and the anonymous reviewers for very helpful comments.",Results/Conclusion
