col1,col2
"Here we describe our measures for idiomaticity, which quantify the degree of lexical, syntactic, and overall fixedness of a given verb+noun combination, represented as a verb–noun pair.",Experiment/Discussion
"(Note that our measures quantify fixedness, not flexibility.)",Experiment/Discussion
"A VNIC is lexically fixed if the replacement of any of its constituents by a semantically (and syntactically) similar word generally does not result in another VNIC, but in an invalid or a literal expression.",Experiment/Discussion
"One way of measuring lexical fixedness of a given verb+noun combination is thus to examine the idiomaticity of its variants, i.e., expressions generated by replacing one of the constituents by a similar word.",Experiment/Discussion
This approach has two main challenges: (i) it requires prior knowledge about the idiomaticity of expressions (which is what we are developing our measure to determine); (ii) it needs information on “similarity” among words.,Experiment/Discussion
"Inspired by Lin (1999), we examine the strength of association between the verb and noun constituents of the target combination and its variants, as an indirect cue to their idiomaticity.",Experiment/Discussion
"We use the automatically-built thesaurus of Lin (1998) to find similar words to the noun of the target expression, in order to automatically generate variants.",Experiment/Discussion
"Only the noun constituent is varied, since replacing the verb constituent of a VNIC with a semantically related verb is more likely to yield another VNIC, as in keep/lose one’s cool (Nunberg et al., 1994).",Experiment/Discussion
Let be the set of the most similar nouns to the noun of the target pair .,Experiment/Discussion
"We calculate the association strength for the target pair, and for each of its variants, , using pointwise mutual information (PMI) (Church et al., 1991): where and is the target noun; is the set of all transitive verbs in the corpus; is the set of all nouns appearing as the direct object of some verb; is the frequency of and occurring as a verb–object pair; is the total frequency of the target verb with any noun in ; is the total frequency of the noun in the direct object position of any verb in .",Experiment/Discussion
Lin (1999) assumes that a target expression is non-compositional if and only if its value is significantly different from that of any of the variants.,Experiment/Discussion
"Instead, we propose a novel technique that brings together the association strengths ( values) of the target and the variant expressions into a single measure reflecting the degree of lexical fixedness for the target pair.",Experiment/Discussion
We assume that the target pair is lexically fixed to the extent that its deviates from the average of its variants.,Experiment/Discussion
"Our measure calculates this deviation, normalized using the sample’s standard deviation: Compared to compositional verb+noun combinations, VNICs are expected to appear in more restricted syntactic forms.",Experiment/Discussion
"To quantify the syntactic fixedness of a target verb–noun pair, we thus need to: (i) identify relevant syntactic patterns, i.e., those that help distinguish VNICs from literal verb+noun combinations; (ii) translate the frequency distribution of the target pair in the identified patterns into a measure of syntactic fixedness.",Experiment/Discussion
"Determining a unique set of syntactic patterns appropriate for the recognition of all idiomatic combinations is difficult indeed: exactly which forms an idiomatic combination can occur in is not entirely predictable (Sag et al., 2002).",Experiment/Discussion
"Nonetheless, there are hypotheses about the difference in behaviour of VNICs and literal verb+noun combinations with respect to particular syntactic variations (Nunberg et al., 1994).",Experiment/Discussion
"Linguists note that semantic analyzability is related to the referential status of the noun constituent, which is in turn related to participation in certain morphosyntactic forms.",Experiment/Discussion
"In what follows, we describe three types of variation that are tolerated by literal combinations, but are prohibited by many VNICs.",Experiment/Discussion
Passivization There is much evidence in the linguistic literature that VNICs often do not undergo passivization.1 Linguists mainly attribute this to the fact that only a referential noun can appear as the surface subject of a passive construction.,Experiment/Discussion
"Determiner Type A strong correlation exists between the flexibility of the determiner preceding the noun in a verb+noun combination and the overall flexibility of the phrase (Fellbaum, 1993).",Experiment/Discussion
"It is however important to note that the nature of the determiner is also affected by other factors, such as the semantic properties of the noun.",Experiment/Discussion
"Pluralization While the verb constituent of a VNIC is morphologically flexible, the morphological flexibility of the noun relates to its referential status.",Experiment/Discussion
A non-referential noun constituent is expected to mainly appear in just one of the singular or plural forms.,Experiment/Discussion
The pluralization of the noun is of course also affected by its semantic properties.,Experiment/Discussion
"Merging the three variation types results in a pattern set, , of distinct syntactic patterns, given in Table 1.2 The second step is to devise a statistical measure that quantifies the degree of syntactic fixedness of a verb–noun pair, with respect to the selected set of patterns, .",Experiment/Discussion
We propose a measure that compares the “syntactic behaviour” of the target pair with that of a “typical” verb–noun pair.,Experiment/Discussion
Syntactic behaviour of a typical pair is defined as the prior probability distribution over the patterns in .,Experiment/Discussion
"The prior probability of an individual pattern is estimated as: The syntactic behaviour of the target verb–noun pair is defined as the posterior probability distribution over the patterns, given the particular pair.",Experiment/Discussion
"The posterior probability of an individual pattern is estimated as: The degree of syntactic fixedness of the target verb–noun pair is estimated as the divergence of its syntactic behaviour (the posterior distribution 2We collapse some patterns since with a larger pattern set the measure may require larger corpora to perform reliably. over the patterns), from the typical syntactic behaviour (the prior distribution).",Experiment/Discussion
"The divergence of the two probability distributions is calculated using a standard information-theoretic measure, the Kullback Leibler (KL-)divergence: KL-divergence is always non-negative and is zero if and only if the two distributions are exactly the same.",Experiment/Discussion
"Thus, .",Experiment/Discussion
KL-divergence is argued to be problematic because it is not a symmetric measure.,Experiment/Discussion
"Nonetheless, it has proven useful in many NLP applications (Resnik, 1999; Dagan et al., 1994).",Experiment/Discussion
"Moreover, the asymmetry is not an issue here since we are concerned with the relative distance of several posterior distributions from the same prior.",Experiment/Discussion
"VNICs are hypothesized to be, in most cases, both lexically and syntactically more fixed than literal verb+noun combinations (see Section 2).",Experiment/Discussion
We thus propose a new measure of idiomaticity to be a measure of the overall fixedness of a given pair.,Experiment/Discussion
We define as: where weights the relative contribution of the measures in predicting idiomaticity.,Experiment/Discussion
"To evaluate our proposed fixedness measures, we determine their appropriateness as indicators of idiomaticity.",Experiment/Discussion
We pose a classification task in which idiomatic verb–noun pairs are distinguished from literal ones.,Experiment/Discussion
We use each measure to assign scores to the experimental pairs (see Section 4.2 below).,Experiment/Discussion
"We then classify the pairs by setting a threshold, here the median score, where all expressions with scores higher than the threshold are labeled as idiomatic and the rest as literal.",Experiment/Discussion
We assess the overall goodness of a measure by looking at its accuracy (Acc) and the relative reduction in error rate (RER) on the classification task described above.,Experiment/Discussion
The RER of a measure reflects the improvement in its accuracy relative to another measure (often a baseline).,Experiment/Discussion
"We consider two baselines: (i) a random baseline, , that randomly assigns a label (literal or idiomatic) to each verb–noun pair; (ii) a more informed baseline, , an information-theoretic measure widely used for extracting statistically significant collocations.3 We use the British National Corpus (BNC; “http://www.natcorp.ox.ac.uk/”) to extract verb– noun pairs, along with information on the syntactic patterns they appear in.",Experiment/Discussion
"We automatically parse the corpus using the Collins parser (Collins, 1999), and further process it using TGrep2 (Rohde, 2004).",Experiment/Discussion
"For each instance of a transitive verb, we use heuristics to extract the noun phrase (NP) in either the direct object position (if the sentence is active), or the subject position (if the sentence is passive).",Experiment/Discussion
"We then use NP-head extraction software4 to get the head noun of the extracted NP, its number (singular or plural), and the determiner introducing it.",Experiment/Discussion
We select our development and test expressions from verb–noun pairs that involve a member of a predefined list of (transitive) “basic” verbs.,Experiment/Discussion
"Basic verbs, in their literal use, refer to states or acts that are central to human experience.",Experiment/Discussion
"They are thus frequent, highly polysemous, and tend to combine with other words to form idiomatic combinations (Nunberg et al., 1994).",Experiment/Discussion
"An initial list of such verbs was selected from several linguistic and psycholinguistic studies on basic vocabulary (e.g., Pauwels 2000; Newman and Rice 2004).",Experiment/Discussion
"We further augmented this initial list with verbs that are semantically related to another verb already in the From the corpus, we extract all verb–noun pairs with minimum frequency of that contain a basic verb.",Experiment/Discussion
"From these, we semi-randomly select an idiomatic and a literal subset.5 A pair is considered idiomatic if it appears in a credible idiom dictionary, such as the Oxford Dictionary of Current Idiomatic English (ODCIE) (Cowie et al., 1983), or the Collins COBUILD Idioms Dictionary (CCID) (Seaton and Macaulay, 2002).",Experiment/Discussion
"Otherwise, the pair is considered literal.",Experiment/Discussion
"We then randomly pull out development and test pairs (half idiomatic and half literal), ensuring both low and high frequency items are included.",Experiment/Discussion
"Sample idioms corresponding to the extracted pairs are: kick the habit, move mountains, lose face, and keep one’s word.",Experiment/Discussion
"Development expressions are used in devising the fixedness measures, as well as in determining the values of the parameters in Eqn.",Experiment/Discussion
(2) and in Eqn.,Experiment/Discussion
"(4). determines the maximum number of nouns similar to the target noun, to be considered in measuring the lexical fixedness of a given pair.",Experiment/Discussion
"The value of this parameter is determined by performing experiments over the development data, in which ranges from to by steps of ; is set to based on the results.",Experiment/Discussion
We also experimented with different values of ranging from to by steps of .,Experiment/Discussion
"Based on the development results, the best value for is (giving more weight to the syntactic fixedness measure).",Experiment/Discussion
Test expressions are saved as unseen data for the final evaluation.,Experiment/Discussion
"We further divide the set of all test expressions, TEST , into two sets corresponding to two frequency bands: TEST contains idiomatic and literal pairs, each with total frequency between and ( ); TEST consists of idiomatic and literal pairs, each with total frequency of or greater ( ).",Experiment/Discussion
All frequency counts are over the entire BNC.,Experiment/Discussion
"We first examine the performance of the individual fixedness measures, and 5In selecting literal pairs, we choose those that involve a physical act corresponding to the basic semantics of the verb.",Experiment/Discussion
", as well as that of the two baselines, and ; see Table 2.",Experiment/Discussion
(Results for the overall measure are presented later in this section.),Experiment/Discussion
"As can be seen, the informed baseline, , shows a large improvement over the random baseline ( error reduction).",Experiment/Discussion
This shows that one can get relatively good performance by treating verb+noun idiomatic combinations as collocations. performs as well as the informed baseline ( error reduction).,Experiment/Discussion
"This result shows that, as hypothesized, lexical fixedness is a reasonably good predictor of idiomaticity.",Experiment/Discussion
"Nonetheless, the performance signifies a need for improvement.",Experiment/Discussion
Possibly the most beneficial enhancement would be a change in the way we acquire the similar nouns for a target noun.,Experiment/Discussion
"The best performance (shown in boldface) belongs to , with error reduction over the random baseline, and error reduction over the informed baseline.",Experiment/Discussion
"These results demonstrate that syntactic fixedness is a good indicator of idiomaticity, better than a simple measure of collocation ( ), or a measure of lexical fixedness.",Experiment/Discussion
These results further suggest that looking into deep linguistic properties of VNICs is both necessary and beneficial for the appropriate treatment of these expressions. is known to perform poorly on low frequency data.,Experiment/Discussion
"To examine the effect of frequency on the measures, we analyze their performance on the two divisions of the test data, corresponding to the two frequency bands, TEST and TEST .",Experiment/Discussion
"Results are given in Table 3, with the best performance shown in boldface.",Experiment/Discussion
"As expected, the performance of drops substantially for low frequency items.",Experiment/Discussion
"Interestingly, although it is a PMI-based measure, performs slightly better when the data is separated based on frequency.",Experiment/Discussion
"The performance of improves quite a bit when it is applied to high frequency items, while it improves only slightly on the low frequency items.",Experiment/Discussion
"These results show that both Fixedness measures perform better on homogeneous data, while retaining comparably good performance on heterogeneous data.",Experiment/Discussion
These results reflect that our fixedness measures are not as sensitive to frequency as .,Experiment/Discussion
"Hence they can be used with a higher degree of confidence, especially when applied to data that is heterogeneous with regard to frequency.",Experiment/Discussion
"This is important because while some VNICs are very common, others have very low frequency.",Experiment/Discussion
"Table 4 presents the performance of the hybrid measure, , repeating that of and for comparison. outperforms both lexical and syntactic fixedness measures, with a substantial improvement over , and a small, but notable, improvement over .",Experiment/Discussion
"Each of the lexical and syntactic fixedness measures is a good indicator of idiomaticity on its own, with syntactic fixedness being a better predictor.",Experiment/Discussion
"Here we demonstrate that combining them into a single measure of fixedness, while giving more weight to the better measure, results in a more effective predictor of idiomaticity.",Experiment/Discussion
Our evaluation of the fixedness measures demonstrates their usefulness for the automatic recognition of idiomatic verb–noun pairs.,Results/Conclusion
"To represent such pairs in a lexicon, however, we must determine their canonical form(s)—Cforms henceforth.",Results/Conclusion
"For example, the lexical representation of shoot, breeze should include shoot the breeze as a Cform.",Results/Conclusion
"Since VNICs are syntactically fixed, they are mostly expected to have a single Cform.",Results/Conclusion
"Nonetheless, there are idioms with two or more acceptable forms.",Results/Conclusion
"For example, hold fire and hold one’s fire are both listed in CCID as variations of the same idiom.",Results/Conclusion
Our approach should thus be capable of predicting all allowable forms for a given idiomatic verb–noun pair.,Results/Conclusion
We expect a VNIC to occur in its Cform(s) more frequently than it occurs in any other syntactic patterns.,Results/Conclusion
"To discover the Cform(s) for a given idiomatic verb–noun pair, we thus examine its frequency of occurrence in each syntactic pattern in .",Results/Conclusion
"Since it is possible for an idiom to have more than one Cform, we cannot simply take the most dominant pattern as the canonical one.",Results/Conclusion
"Instead, we calculate a -score for the target pair and each pattern : in which is the mean and the standard deviation over the sample .",Results/Conclusion
"The statistic indicates how far and in which direction the frequency of occurrence of the pair in pattern deviates from the sample’s mean, expressed in units of the sample’s standard deviation.",Results/Conclusion
"To decide whether is a canonical pattern for the target pair, we check whether , where is a threshold.",Results/Conclusion
"For evaluation, we set to , based on the distribution of and through examining the development data.",Results/Conclusion
We evaluate the appropriateness of this approach in determining the Cform(s) of idiomatic pairs by verifying its predicted forms against ODCIE and CCID.,Results/Conclusion
"Specifically, for each of the idiomatic pairs in TEST , we calculate the precision and recall of its predicted Cforms (those whose -scores are above ), compared to the Cforms listed in the two dictionaries.",Results/Conclusion
"The average precision across the 100 test pairs is 81.7%, and the average recall is 88.0% (with 69 of the pairs having 100% precision and 100% recall).",Results/Conclusion
"Moreover, we find that for the overwhelming majority of the pairs, , the predicted Cform with the highest -score appears in the dictionary entry of the pair.",Results/Conclusion
"Thus, our method of detecting Cforms performs quite well.",Results/Conclusion
The significance of the role idioms play in language has long been recognized.,Results/Conclusion
"However, due to their peculiar behaviour, idioms have been mostly overlooked by the NLP community.",Results/Conclusion
"Recently, there has been growing awareness of the importance of identifying non-compositional multiword expressions (MWEs).",Results/Conclusion
"Nonetheless, most research on the topic has focused on compound nouns and verb particle constructions.",Results/Conclusion
"Earlier work on idioms have only touched the surface of the problem, failing to propose explicit mechanisms for appropriately handling them.",Results/Conclusion
"Here, we provide effective mechanisms for the treatment of a broadly documented and crosslinguistically frequent class of idioms, i.e., VNICs.",Results/Conclusion
"Earlier research on the lexical encoding of idioms mainly relied on the existence of human annotations, especially for detecting which syntactic variations (e.g., passivization) an idiom can undergo (Villavicencio et al., 2004).",Results/Conclusion
We propose techniques for the automatic acquisition and encoding of knowledge about the lexicosyntactic behaviour of idiomatic combinations.,Results/Conclusion
We put forward a means for automatically discovering the set of syntactic variations that are tolerated by a VNIC and that should be included in its lexical representation.,Results/Conclusion
"Moreover, we incorporate such information into statistical measures that effectively predict the idiomaticity level of a given expression.",Results/Conclusion
"In this regard, our work relates to previous studies on determining the compositionality (inverse of idiomaticity) of MWEs other than idioms.",Results/Conclusion
"Most previous work on compositionality of MWEs either treat them as collocations (Smadja, 1993), or examine the distributional similarity between the expression and its constituents (McCarthy et al., 2003; Baldwin et al., 2003; Bannard et al., 2003).",Results/Conclusion
Lin (1999) and Wermter and Hahn (2005) go one step further and look into a linguistic property of non-compositional compounds—their lexical fixedness—to identify them.,Results/Conclusion
"Venkatapathy and Joshi (2005) combine aspects of the above-mentioned work, by incorporating lexical fixedness, collocation-based, and distributional similarity measures into a set of features which are used to rank verb+noun combinations according to their compositionality.",Results/Conclusion
Our work differs from such studies in that it carefully examines several linguistic properties of VNICs that distinguish them from literal (compositional) combinations.,Results/Conclusion
"Moreover, we suggest novel techniques for translating such characteristics into measures that predict the idiomaticity level of verb+noun combinations.",Results/Conclusion
"More specifically, we propose statistical measures that quantify the degree of lexical, syntactic, and overall fixedness of such combinations.",Results/Conclusion
We demonstrate that these measures can be successfully applied to the task of automatically distinguishing idiomatic combinations from non-idiomatic ones.,Results/Conclusion
"We also show that our syntactic and overall fixedness measures substantially outperform a widely used measure of collocation, , even when the latter takes syntactic relations into account.",Results/Conclusion
"Others have also drawn on the notion of syntactic fixedness for idiom detection, though specific to a highly constrained type of idiom (Widdows and Dorow, 2005).",Results/Conclusion
Our syntactic fixedness measure looks into a broader set of patterns associated with a large class of idiomatic expressions.,Results/Conclusion
"Moreover, our approach is general and can be easily extended to other idiomatic combinations.",Results/Conclusion
"Each measure we use to identify VNICs captures a different aspect of idiomaticity: reflects the statistical idiosyncrasy of VNICs, while the fixedness measures draw on their lexicosyntactic peculiarities.",Results/Conclusion
"Our ongoing work focuses on combining these measures to distinguish VNICs from other idiosyncratic verb+noun combinations that are neither purely idiomatic nor completely literal, so that we can identify linguistically plausible classes of verb+noun combinations on this continuum (Fazly and Stevenson, 2005).",Results/Conclusion
