col1,col2
"A detailed analysis of the complexity can be found in (Martin et al., 1998).",Experiment/Discussion
The algorithm described above provides only a local optimum.,Experiment/Discussion
The quality of the resulting local optima can be improved if we accept a short-term degradation of the optimization criterion during the optimization process.,Experiment/Discussion
"We do this in our implementation by applying the optimization method threshold accepting (Dueck and Scheuer, 1990) which is an efficient simplification of simulated annealing.",Experiment/Discussion
"The statistical machine-translation method described in (Och and Weber, 1998) makes use of bilingual word classes.",Results/Conclusion
The key element of this approach are the alignment templates (originally referred to as translation rules) which are pairs of phrases together with an alignment between the words of the phrases.,Results/Conclusion
Examples of alignment templates are shown in Figure 2.,Results/Conclusion
The advantage of the alignment template approach against word-based statistical translation models is that word context and local re-orderings are explicitly taken into account.,Results/Conclusion
The alignment templates are automatically trained using a parallel training corpus.,Results/Conclusion
The translation of a sentence is done by a search process which determines the set of alignment templates which optimally cover the source sentence.,Results/Conclusion
The bilingual word classes are used to generalize the applicability of the alignment templates in search.,Results/Conclusion
If there exists a class which contains all cities in source and target language it is possible that an alignment template containing a special city can be generalized to all cities.,Results/Conclusion
"More details are given in (Och and Weber, 1998; Och and Ney, 1999).",Results/Conclusion
We demonstrate results of our bilingual clustering method for two different bilingual corpora (see Tables 1 and 2).,Results/Conclusion
"The EuTRANs-I corpus is a subtask of the &quot;Traveller Task&quot; (Vidal, 1997) which is an artificially generated Spanish-English corpus.",Results/Conclusion
"The domain of the corpus is a humanto-human communication situation at a reception Table 3: Example of bilingual word classes (corpus EuTRANs-I, method BIL-2).",Results/Conclusion
El: how it pardon what when where which• who why E2: my our E3: today tomorrow E4: ask call make E5: carrying changing giving looking moving putting sending showing waking E6: full half quarter Si: c'omo cu'al cu'ando cu'anta d'onde dice dicho hace qu'e qui'en tiene desk of a hotel.,Results/Conclusion
"The EuTRANs-II corpus is a natural German-English corpus consisting of different text types belonging to the domain of tourism: bilingual Web pages of hotels, bilingual touristic brochures and business correspondence.",Results/Conclusion
The target language of our experiments is English.,Results/Conclusion
We compare the three described methods to generate bilingual word classes.,Results/Conclusion
The classes MONO are determined by monolingually optimizing source and target language classes with Eq.,Results/Conclusion
(4).,Results/Conclusion
The classes BIL are determined by bilingually optimizing classes with Eq.,Results/Conclusion
(10).,Results/Conclusion
The classes BIL-2 are determined by first optimizing mono-lingually classes for the target language (English) and afterwards optimizing classes for the source language (Eq.,Results/Conclusion
(11) and Eq.,Results/Conclusion
(12)).,Results/Conclusion
For EuTRANs-I we used 60 classes and for EuTRANs-II we used 500 classes.,Results/Conclusion
We chose the number of classes in such a way that the final performance of the translation system was optimal.,Results/Conclusion
The CPU time for optimization of bilingual word classes on an Alpha workstation was under 20 seconds for EuTRANs-I and less than two hours for EuTRANs-II.,Results/Conclusion
Table 3 provides examples of bilingual word classes for the EuTRANs-I corpus.,Results/Conclusion
It can be seen that the resulting classes often contain words that are similar in their syntactic and semantic functions.,Results/Conclusion
"The grouping of words with a different meaning like today and tomorrow does not imply that these words should be translated by the same Spanish word, but it does imply that the translations of these words are likely to be in the same Spanish word class.",Results/Conclusion
To measure the quality of our bilingual word classes we applied two different evaluation measures: exp (J-1 E maxi log (p (C ( f j) (ei)))) 3=1 Both measures determine the extent to which the translation probability is spread out.,Results/Conclusion
A small value means that the translation probability is very focused and that the knowledge of the source language class provides much information about the target language class. sertions/deletions/substitutions relative to a reference translation.,Results/Conclusion
As expected the translation quality improves using classes.,Results/Conclusion
For the small EuTRANs-I task the word error rates reduce significantly.,Results/Conclusion
The word error rates for the EuTRANs-II task are much larger because the task has a very large vocabulary and is more complex.,Results/Conclusion
The bilingual classes show better results than the monolingual classes MONO.,Results/Conclusion
One explanation for the improvement in translation quality is that the bilingually optimized classes result in an increased average size of used alignment templates.,Results/Conclusion
For example the average length of alignment templates with the EuTRANs-I corpus using WORD is 2.85 and using BIL-2 it is 5.19.,Results/Conclusion
"The longer the average alignment template length, the more context is used in the translation and therefore the translation quality is higher.",Results/Conclusion
"An explanation for the superiority of BIL-2 over BIL is that by first optimizing the English classes mono-lingually, it is much more probable that longer sequences of classes occur more often thereby increasing the average alignment template size.",Results/Conclusion
By applying a maximum-likelihood approach to the joint probability of a parallel corpus we obtained an optimization criterion for bilingual word classes which is very similar to the one used in monolingual maximum-likelihood word clustering.,Results/Conclusion
For optimization we used the exchange algorithm.,Results/Conclusion
The obtained word classes give a low translation lexicon perplexity and improve the quality of staProceedings of EACL '99 tistical machine translation.,Results/Conclusion
We expect improvements in translation quality by allowing that words occur in more than one class and by performing a hierarchical clustering.,Results/Conclusion
Acknowledgements This work has been partially supported by the European Community under the ESPRIT project number 30268 (EuTrans).,Results/Conclusion
