col1,col2
"Local C<mstraint - - l ) \] assign +ca to every item \[ assign +ca to items with -passzve assign +ca to items with tense attril)nte \]';very item at NI' node is assigned an a.ttribute value -cm, which means that l;he NI' represented by l, he item needs 1,o be case-marked.",Results/Conclusion
The -cm al;tril)ute then propagates with tile item as it is sent to el;her nodes.,Results/Conclusion
'\]'his item is said t<) be the origin of the -cm attribute.,Results/Conclusion
"Barrier links do not Mlow any item with -cm l;o pass through, \])ceause, once the item goes beyond the 1)arri<:r, the origin Of-era will not be governed, let alne case- marked.",Results/Conclusion
"Since each node in X-1)ar strncture has at most one governor, if the governor is not a case assigner, the node will not l)e case-marked.",Results/Conclusion
"Therei'ore, a case-filter vi- olation is detected if +govern -cm - ca co- occur in an item.",Results/Conclusion
"On the other han<l, if +govern +ca -cm co-ocetlr itl all item, +,;lien the head daughter of th<; it<,m gov- e rns and case:marks the origin of-cm.",Results/Conclusion
'l'he case-filter condition on the origin of -cm is met.,Results/Conclusion
'\]'he -cm attril)ute is cleared.,Results/Conclusion
"The local constraints attached to all the nodes check for the ('.o-occurrences l ca, cm, and govern to ensure <:ase-filter is not violated by any item.",Results/Conclusion
4.,Results/Conclusion
Lex icon.,Results/Conclusion
The lexicon in PRINCIPAl{ consists of two hash tables: a primary one in memory and a secondary one on disk.,Results/Conclusion
"Tile secondary hash ta.= ble contains over 90,000 entries, most of which are constructed automatically by applying a set of extraction and conw:rsion rules to etP tries in Oxford Adwmced \],eaner's l)ictionary and Collins English I)ictionary.",Results/Conclusion
"When a word is looked up, t;he F, rimary hashtable is searched first.",Results/Conclusion
"If a,n entry for the word is found, the lexical search is done.",Results/Conclusion
"Oth- erwise, the secondary hash table is searched.",Results/Conclusion
"The entry retrieved from the secondary LaI)Ie is inserted into the primary one, so, tha,t when the word is encouutered again only in-memory search will be necessary.",Results/Conclusion
"The primary hash table is lc, aded from a file a.L l;he system start-up.",Results/Conclusion
The file also serves as a buffer for changes to the secondary hash tM)le.,Results/Conclusion
"When a lexical entry is ad(led or \]nc, dified, it is saved in the file for the prhnary hash table.",Results/Conclusion
The entry in the se<:(mdary hash tal)le remains unchanged.,Results/Conclusion
"Since the i)rimary hash tM)le is a lw~ws consulted first, its entrios override the (;orresponditlg entries in the seco\[ldary La})\]C. The reason why the buffer in needed is that the secondary hash table is designed ill such a way that update speed is sacrificed for the sake of ef\[icie.t retriewd.",Results/Conclusion
"Therefore, updates to the secondary hash tal)le should I>e done in batch and relatively infrequently.",Results/Conclusion
The tw(>tier organization of the lexicon is transparent to the l)arser.,Results/Conclusion
"That is, as far as the.",Results/Conclusion
"parser is concerned, the lexic<m is an o1> jec{, that, given a word or a phrase, returns its lexical entry or ni l if the entry (lees not exist in the lexicon.",Results/Conclusion
"I,cxical rctrievM is very el\[icient, with over 90,000 entries, the average l;ime to retrieve an entry is 0.002 secon<l. 4.1 . Lexical Ent r ies All, hot@l the lexicon currently ttsed in I)I{IN - C'II>AI{, contains only syl~.tactic information, it; may also be used to hoM other types of ilffof mation.",Results/Conclusion
"Each lexical entry consists of ai1 eIltry word or phrase and a, list of functions with a,r- ~tllllClltS: (< en~;ry-~ord-or-phras e> (<tune-name> <arg> . . .",Results/Conclusion
<arg>) (<gunc-name> <arg> . . .,Results/Conclusion
<art>) (<-June-name> <arg>.,Results/Conclusion
"<ar t>) ) For exanq)le, (acknowledge (subcat ((cat v)) (((cat i) -bare inf))) (subcat ( (ca t v ) ) ( ( ( ca t n) ( case acc ) ) ) ) (subcat ( (ca t v ) ) ( ( ( ca t c ) ) ) ) q'\]le f'/ltlctioII subcat t'eturt/s a stll)c&|,egoriz&- Lion frame of the word.",Results/Conclusion
"The first argt l tne I l ( ; of t}te function is the attrHmte va,lues of the word 485 itself.",Results/Conclusion
The second argument of the function is a list of attribute value vector for the comple- ments of the word.,Results/Conclusion
"For example, the above en- try means that acknowl edge is a verb that takes an IP, NP or CP as the complement.",Results/Conclusion
The lex- icon is extensible in that users can define new functions to suit their own needs.,Results/Conclusion
"Current im- plementation of the lexicon also includes func- tions ref and phrase, which are explained in the next two subsections.",Results/Conclusion
4.2.,Results/Conclusion
Reference Entr ies.,Results/Conclusion
The lexicon does not contain separate ntries for regular variations of words.,Results/Conclusion
"When a word is not found in the lexicon, the lexleal retriever strips the endings of the word to recow~'r pos- sible base forms of the word and look them up in the lexicon.",Results/Conclusion
"For example, when the lc'xieal retriever fails to find an entry for ""studies,"" it searches the lexicon for ""studie,"" ""studi"" and ""study.""",Results/Conclusion
Only the last one of these has an en- try in the lexicon and its entry is returned.,Results/Conclusion
Irregular variations of words are explicitly listed in the lexicon.,Results/Conclusion
"For example, there is an entry for the word ""began.""",Results/Conclusion
"IIowever, the snb- catgorization frames of ""begin"" are not listed again under ""began.""",Results/Conclusion
"Instead, the entry con- tains a ref fimction which returns a reference to the entry for ""begin.""",Results/Conclusion
"(began (ref ((cat v) (vform ed) -prog-perf-passive (tense past))) (begin (cat)))) The first argument of ref is the attribute val- ues of ""began.""",Results/Conclusion
The second argument contains the base form of the word and a set of at- tribute names.,Results/Conclusion
"The lexical items for the word ""began"" is obtained by unifying its attribute values with the attribute wdues in the lexiea\] entry for ""begin.""",Results/Conclusion
"The advantage of making references to the base form is that when the base form is modified, one does not have to make changes to the entries for its variations.",Results/Conclusion
4.a. Phrasal Entr ies \]'he lexicon also allows for phrases that consist of multiple words.,Results/Conclusion
One of the words in a phrase is designated as the head word.,Results/Conclusion
The head word should be a word in the phrase that can un- dergo morphological changes and is the most in frequent.,Results/Conclusion
"For example, in the phrase, ""down payment,"" the head word is ""payment.""",Results/Conclusion
"In d~e lexicon, a phrase ""wl . . .",Results/Conclusion
wj . . .,Results/Conclusion
"w,,/' is stored as a s t r ing ""'Wh . . .",Results/Conclusion
"'tOn, 101 . . .",Results/Conclusion
"'U,~h_l.""",Results/Conclusion
"That is, the first word in the string is always head word and the words Mter "","" should ap- pear before the head word in texts.",Results/Conclusion
"The rune- don phrases converts il, s arguments into a list of phrases where tile entry word is the head.",Results/Conclusion
"l,'or example, the lexical entry for ""paymenC' is as follows: (payment (subcat ((cat n) (nform norm))) (phrases (payment, down) (payment, stop) (payment, token) (payment, transfer))) After retrieving the entry for a word, each phrase in the phrase list is compared with the surrounding words in the sentence.",Results/Conclusion
"If the phrase is found in the sentence, the entry for the phrase is retrieved froin the lexicon.",Results/Conclusion
5.,Results/Conclusion
Reducing Ambiguities.,Results/Conclusion
One of the problems with many parsers is that they typically generate far more parses than humans normally do.,Results/Conclusion
"I""or example, the average number of parses pet' word is 1.35 in (l\]lack et al, 1992).",Results/Conclusion
"That means that their parser produces, on average, 8 parses for a 7-word sentence, 3d parses for a, l%word sentence, and ld4 l)a.rses for a 17-word seiRe.nce, rphe la.rge number of parse trees make tim l~roe(,ssing at later stages more dillicult and error l)ruTte.",Results/Conclusion
PI{INCII)AI{ defines a weight for every parse tree.,Results/Conclusion
A weight is associated with every word sense and every link in the parse tree.,Results/Conclusion
\[Pile weight of the parse tree is the total weight of the links and the word senses ~tt the leaf nodes of the tree.,Results/Conclusion
The packed shared parse forest in PtUN- CIPAI{.,Results/Conclusion
is organized in such a way that the parse tree with minimum weight is retrieved first.,Results/Conclusion
"I~IUNCIPAII, then uses the minimum weight and a predetermined number called BIGWEIGHT, which is currently arbitraryly de- fined to be 20, to prune the parse forest.",Results/Conclusion
Only 486 the parse trees whose weights are less than (minimum weiglit -F BIGWEIGHT/2) are spared and output.,Results/Conclusion
"The weights of the links and word senses are determined as follows: e 'I'he links fi'om Xbar to an ad,imlct YP have weight=nlGWEIglIW and all the~ other links have weight=l.0.",Results/Conclusion
"? The words in the lexicon ma,y have an attribute rar% which takes wdues from {very, very-very}.",Results/Conclusion
"If a word sense has the attribute value (rare very), its weight is BIGWEIGIIT.",Results/Conclusion
"I fa word sense has the attribute value (rare very-very), its weight is 2?BIGWEIGIIT.",Results/Conclusion
"Otherwise, the weight is 0, Note that the att;ribute rare is used to indicate the relative frequency among different stmses of the same word.",Results/Conclusion
"/II~ /I L bigwe!ght L ', John John V /~; NP'~/N p /~N~, about Kim read a/ ~b~r read /NP.",Results/Conclusion
"a /)N bar N I~P s tory /X N story about Kim (a) (b) Figure 3: Adjunct links ha,re higher weights Example 5.1.",Results/Conclusion
"Comparing the two parses of the sentence ""John read the story a,bout Kim"" in Figure 3: in (a), lee about Kim\] is the co,n- plement of ""story""; in (b), it is the a.djunct of ""read"".",Results/Conclusion
"Since the adjunct dominance link from Vbar to PP has much higher weight than the complement dominance link from Nba.r to PP, the total weight of (a) is much smaller them the weight of (b).",Results/Conclusion
"Therefore, only (a) is output as the parse tree of the sentence.",Results/Conclusion
Example 5.2.,Results/Conclusion
"The lexical entry for tlm word ""do"" is as follows: 7% 7% "" .p v/,.",Results/Conclusion
"Who Z_~ /bar Who (traCe)V Kim \~, bigweight \ /v% did NP NP love (trace) A A (a) (b) Kim love Figure 4: l,exical items have diffc,'ent weights (do (subcat ((cat i) -passive -per~ (auxform do) -prog (cgorm fin) (tense present))) (subcat ((cat v) (rare very)) (((cat n) (case acc) (nform norm)))) (subcat ((cat v) (rare very-very)) (((cat n) (case ace) (nform norm)) ((cat n) (case acc) (nform norm)))) '\]'ha.t is ""do"" (:a.n bc an auxiliary verb, a tran- sitive verb or a (li-trmlsitive verb.",Results/Conclusion
"\[,'igure l shows two parse trees for the sentence ""Who did Kim love?""",Results/Conclusion
The parse l;ree (a) corrcsI)onds to the correct; understanding of the sentence.,Results/Conclusion
"hi (b), ""did"" is analyzed as a bi-tra,nsitive w,'b as in ""Who did Kim a fawn'?"" llow- eww, since the latter sense of the word has an attribute value (rare very-very), tree (17) has much higher weight tha,n tt'ee (a) and only (a,) is otd.lmt, by the i)ai's(~l ..",Results/Conclusion
6.,Results/Conclusion
I rnp lementat ion and Exper imenta l Ftesult;s PRINCII~AR lms been implemented in C-I--I ~.,Results/Conclusion
"The graphica,1 user interface is developed with a toolkit called interViews.",Results/Conclusion
The program runs on SUN Spa.rcstatlons with X-windows.,Results/Conclusion
"A ver- sion without; gral)hica, l user interface can also be run on most Unix machines with GNU g-f-t- compiler.",Results/Conclusion
"l,iu m~d Coebel (1993) showed that the COml)lexlty of the message passing algorithm is O(ICl',,.:' ) ro,.",Results/Conclusion
"co.l;(.xt-f,:ee gra,,~,nars, wl.',',' ~.",Results/Conclusion
"is the length of input sc'utenco, \[C\[ is size 487 Table 1: Experimental Results Example sentences Who do you think Bill saM Mary expected to see I asked which books he told me that I should read The petition listed the mayor's occup~ttion as attorney and his age a,s 71 lie said evidence was obtained in violation o\[' the legal rights of citizens Mr. Nixon, for his part, wouhl oppose intervention ill Cllba without specific provocation The ~Lssembly la.ngu~tge provides a means for w,'iting a progra.m and you are, not concerned with actual memory addresses "" Labels can be assigned to a particular instruction step in a source program that identify that step as an entry point for use in subsequent instructions * time (in seconds) taken on a Sparcstation \];~LC.",Results/Conclusion
"- - . , I words \[ tmte* p~trses :10 - 11 0.76 i3 0.60 t4 13 0.55 4 \]3 0.51 6 19 O.80 2 26 4.13 32 of the grammar (measure by the number of the total length of the phrase structure rules).",Results/Conclusion
"When attribute values are used in messages, the complexity of the Mgorithm is not yet known.",Results/Conclusion
Our experiments have shown that the parser is very fast.,Results/Conclusion
Table 1 lists the parsing time and the number of parses for several ex- ample sentences.,Results/Conclusion
The correct parses for all the sentences in TM)le 1 are returned by the parser.,Results/Conclusion
"Even though the lexicon is derived from ma- chine readable dictionaries and contains a \]a.rge number of senses for many words, the ratio be- tween the number of parse trees and the sen- tence length here is well bellow the ratio re- ported in (Black et al, 1992).",Results/Conclusion
Acknowledgements The author wishes to thanl?,Results/Conclusion
"Bonnie Dorr for comments about Sections 1, 2, and 3.",Results/Conclusion
This re'- search was supported by NaturM Sciences and Engineering Research Council of Canada grant OGP121338.,Results/Conclusion
