col1,col2
Output: the top sorted results Figure 2.,Experiment/Discussion
"Algorithm of EM-NBC-Ensemble Context Information As input data, we use ?contexts?",Experiment/Discussion
in English which contain the phrase to be translated.,Experiment/Discussion
We also use contexts in Chinese which contain the translation candidates.,Experiment/Discussion
"Here, a context containing a phrase is defined as the surrounding words within a window of a predetermined size, which window covers the phrase.",Experiment/Discussion
We can easily obtain the data by searching for them on the web.,Experiment/Discussion
"Actually, the contexts containing the candidates are obtained at the same time when we conduct translation candidate collection (Step 4 in Figure 1).",Experiment/Discussion
EM Algorithm We define a relation between E and C as CER ??,Experiment/Discussion
", which represents the links in a translation dictionary.",Experiment/Discussion
"We further define }),(|{ Rceec ?=?",Experiment/Discussion
"At Step 1, we assume that all the instances in ))(),..,(),(( 21 mefefef are independently generated according to the distribution defined as: ? ?",Experiment/Discussion
"= Cc cePcPeP )|()()( (1) We estimate the parameters of the distribution by using the Expectation and Maximization (EM) Algorithm (Dempster et al, 1977).",Experiment/Discussion
"Initially, we set for all Cc ? || 1)( C cP = , ??",Experiment/Discussion
"?= c c c e e ceP if,0 if,|| 1 )|( Next, we estimate the parameters by iteratively updating them, until they converge (cf., Figure 3).",Experiment/Discussion
"Finally, we calculate )(cf E for all Cc ? as:?",Experiment/Discussion
"= Ee E efcPcf )()()( (2) In this way, we can transform the frequency vector in English ))(),..,(),(( 21 mefefef into a vector in Chinese ))(),..,(),(( 21 nEEE cfcfcf=D . Prior Probability Estimation At Step 2, we approximately estimate the prior probability )~(cP by using the document frequencies of the translation candidates.",Experiment/Discussion
The data are obtained when we conduct candidate collection (Step 4 in Figure 1).,Experiment/Discussion
Ee Ee Cc ecPef ecPef ceP ecPefcP cePcP cePcP ecP )|()( )|()()|( )|()()(StepM )|()( )|()()|(StepE Figure 3.,Experiment/Discussion
"EM Algorithm EM-NBC At Step 2, we use an EM-based Na?ve Bayesian Classifier (EM-NBC) to select the candidates c~ whose posterior probabilities are the largest: ??",Experiment/Discussion
)~|(log)()~(logmaxarg )|~(maxarg ~ ~ ~ ~ ccPcfcP cP Cc E Cc Cc D (3) Equation (3) is based on Bayes?,Experiment/Discussion
"rule and the assumption that the data in D are independently generated from CcccP ?),~|( . In our implementation, we use an equivalent ??",Experiment/Discussion
)~|(log)()~(logminarg ~ ~ ccPcfcP Cc E Cc ?,Experiment/Discussion
(4) where 1??,Experiment/Discussion
is an additional parameter used to emphasize the prior information.,Experiment/Discussion
"If we ignore the first term in Equation (4), then the use of one EM-NBC turns out to select the candidate whose frequency vector is the closest to the transformed vector D in terms of KL divergence (cf., Cover and Tomas 1991).",Experiment/Discussion
"EM-NBC-Ensemble To further improve performance, we use an ensemble (i.e., a linear combination) of EM-NBCs (EM-NBC-Ensemble), while the classifiers are constructed on the basis of the data in different contexts with different window sizes.",Experiment/Discussion
"More specifically, we calculate where s),1,(i, L=iD denotes the data in different contexts.",Experiment/Discussion
3.3 Translation Selection -- EM-TF-IDF.,Experiment/Discussion
We view the translation selection problem as that of calculating similarities between context vectors and use as context vectors TF-IDF vectors constructed with the EM Algorithm.,Experiment/Discussion
Figure 4 describes the algorithm in which we use the same notations as those in EM-NBC-Ensemble.,Experiment/Discussion
The idf value of a Chinese word c is calculated in advance and as )/)(log()( Fcdfcidf ?= (6) where )cdf( denotes the document frequency of c and F the total document frequency.,Experiment/Discussion
"Input: e~ , C~ , contexts containing e~ , contexts containing all Cc ~~ ? , Cc),cidf( ? ; 1.",Experiment/Discussion
"create a frequency vector )),(,),(),(( 21 mefefef L ),,1(, miEei L=?",Experiment/Discussion
"using contexts containing e~ ; transforming the vector into 21 )),c(f,),c(f),c(f( nEEE L ),,1(, niCci L=?",Experiment/Discussion
", using a translation dictionary and the EM algorithm; create a TF-IDF vector 11 )),cidf())c(f,),cidf()c(f( nnEE L=A ),,1(, niCci L=?",Experiment/Discussion
2.,Experiment/Discussion
"for each ( Cc ~~ ? ){ create a frequency vector )),(,),(),(( 21 ncfcfcf L ),,1(, niCci L=?",Experiment/Discussion
"using contexts containing c~ ; create a TF-IDF vector 11 ))cidf())c(f,),cidf()c(f( nnL=B ),,1(, niCc i L=?",Experiment/Discussion
"; calculate ),cos()c~tfidf( BA= ; } 3.",Experiment/Discussion
Sort Cc ~~ ? in descending order of )c~tfidf( ;.,Experiment/Discussion
Output: the top sorted results Figure 4.,Experiment/Discussion
Algorithm of EM-TF-IDF 3.4 Advantage of Using EM Algorithm.,Experiment/Discussion
The uses of EM-NBC-Ensemble and EM-TF-IDF can be viewed as extensions of existing methods for word or phrase translation using non-parallel corpora.,Experiment/Discussion
"Particularly, the use of the EM Algorithm can help to accurately transform a frequency vector from one language to another.",Experiment/Discussion
Suppose that we are to determine if ?,Experiment/Discussion
is a translation of ?information age?,Experiment/Discussion
(actually it is).,Experiment/Discussion
The frequency vectors of context words for ?information age?,Experiment/Discussion
and ?,Experiment/Discussion
"are given in A and D in Figure 5, respectively.",Experiment/Discussion
"If for each English word we only retain the link connecting to the Chinese translation with the largest frequency (a link represented as a solid line) to establish a many-to-one mapping and transform vector A from English to Chinese, we obtain vector B. It turns out, however, that vector B is quite different from vector D, although they should be similar to each other.",Experiment/Discussion
We will refer to this method as ?Major Translation?,Experiment/Discussion
hereafter.,Experiment/Discussion
"With EM, vector A in Figure 5 is transformed into vector C, which is much closer to vector D, as expected.",Experiment/Discussion
"Specifically, EM can split the frequency of a word in English and distribute them into its translations in Chinese in a theoretically sound way (cf., the distributed frequencies of ?internet?).",Experiment/Discussion
"Note that if we assume a many-to-one (or one-to-one) mapping ? = = s i icP s cP 1 )|~(1)|~( DD (5) relationship, then the use of EM turns out to be equivalent to that of Major Translation.",Experiment/Discussion
3.5 Combination.,Experiment/Discussion
"In order to further boost the performance of translation, we propose to also use the translation method proposed in Nagata et al Specifically, we combine our method with that of Nagata et alby using a back-off strategy.",Experiment/Discussion
Figure 6 illustrates the process of collecting Chinese translation candidates for an English Base NP ?information asymmetry?,Experiment/Discussion
with Nagata et al?s method.,Experiment/Discussion
"In the combination of the two methods, we first use Nagata et als method to perform translation; if we cannot find translations, we next use our method.",Experiment/Discussion
We will denote this strategy ?Back-off?.,Experiment/Discussion
We conducted experiments on translation of the Base NPs from English to Chinese.,Results/Conclusion
We extracted Base NPs (noun-noun pairs) from the Encarta 1 English corpus using the tool developed by Xun et al(2000).,Results/Conclusion
There were about 1 http://encarta.msn.com/Default.asp 3000 Base NPs extracted.,Results/Conclusion
"In the experiments, we.",Results/Conclusion
"used the HIT English-Chinese word translation dictionary2 . The dictionary contains about 76000 Chinese words, 60000 English words, and 118000 translation links.",Results/Conclusion
"As a web search engine, we used Google (http://www.google.com).",Results/Conclusion
Five translation experts evaluated the translation results by judging whether or not they were acceptable.,Results/Conclusion
The evaluations reported below are all based on their judgements.,Results/Conclusion
4.1 Basic Experiment.,Results/Conclusion
"In the experiment, we randomly selected 1000 Base NPs from the 3000 Base NPs.",Results/Conclusion
We next used our method to perform translation on the 1000 phrases.,Results/Conclusion
"In translation selection, we employed EM-NBC-Ensemble and EM-TF-IDF.",Results/Conclusion
Table 1.,Results/Conclusion
Best translation result for each method Accuracy (%) Top 1 Top 3 Coverage (%) EM-NBC-Ensemble 61.7 80.3 Prior 57.6 77.6 MT-NBC-Ensemble 59.9 78.1 EM-KL-Ensemble 45.9 72.3 EM-NBC 60.8 78.9 EM-TF-IDF 61.9 80.8 MT-TF-IDF 58.2 77.6 EM-TF 55.8 77.8 89.9 Table 1 shows the results in terms of coverage and top n accuracy.,Results/Conclusion
"Here, coverage is defined as the percentage of phrases which have translations selected, while top n accuracy is defined as the percentage of phrases whose selected top n translations include correct translations.",Results/Conclusion
"For EM-NBC-Ensemble, we set the ? !in (4) to be 5 on the basis of our preliminary experimental results.",Results/Conclusion
"For EM-TF-IDF, we used the non-web data described in Section 4.4 to estimate idf values of words.",Results/Conclusion
"We used contexts with window sizes of ?1, ?3, ?5, ?7, ?9, ?11.",Results/Conclusion
2 The dictionary is created by the Harbin Institute of Technology..,Results/Conclusion
A B C D,Results/Conclusion
 Figure 5.,Results/Conclusion
Example of frequency vector transformation 1.,Results/Conclusion
Input ?information asymmetry?;.,Results/Conclusion
2.,Results/Conclusion
Search the English Base NP on web sites in Chinese.,Results/Conclusion
"and obtain documents as follows (i.e., using partial parallel corpora):",Results/Conclusion
"      !#$ %()*#+ information asymmetry , 3.",Results/Conclusion
Find the most frequently occurring Chinese phrases.,Results/Conclusion
"immediately before the brackets containing the English Base NP, using a suffix tree; 4.",Results/Conclusion
Output the Chinese phrases and their document.,Results/Conclusion
frequencies: #+ 5 #-.,Results/Conclusion
5 Figure 6.,Results/Conclusion
Nagata et als method,Results/Conclusion
 Figure 7.,Results/Conclusion
"Translation results Figure 7 shows the results of EM-NBC-Ensemble and EM-TF-IDF, in which for EM-NBC-Ensemble ?window size?",Results/Conclusion
denotes that of the largest within an ensemble.,Results/Conclusion
Table 1 summarizes the best results for each of them.,Results/Conclusion
?Prior?,Results/Conclusion
and ?MT-TF-IDF?,Results/Conclusion
are actually baseline methods relying on the existing technologies.,Results/Conclusion
"In Prior, we select candidates whose prior probabilities are the largest, equivalently, document frequencies obtained in translation candidate collection are the largest.",Results/Conclusion
"In MT-TF-IDF, we use TF-IDF vectors transformed with Major Translation.",Results/Conclusion
"Our experimental results indicate that both EM-NBC-Ensemble and EM-TF-IDF significantly outperform Prior and MT-TF-IDF, when appropriate window sizes are chosen.",Results/Conclusion
"The p-values of the sign tests are 0.00056 and 0.00133 for EM-NBC-Ensemble, 0.00002 and 0.00901 for EM-TF-IDF, respectively.",Results/Conclusion
We next removed each of the key components of EM-NBC-Ensemble and used the remaining components as a variant of it to perform translation selection.,Results/Conclusion
"The key components are (1) distance calculation by KL divergence (2) EM, (3) prior probability, and (4) ensemble.",Results/Conclusion
"The variants, thus, respectively make use of (1) the baseline method ?Prior?, (2) an ensemble of Na?ve Bayesian Classifiers based on Major Translation (MT-NBC-Ensemble), (3) an ensemble of EM-based KL divergence calculations (EM-KL-Ensemble), and (4) EM-NBC.",Results/Conclusion
Figure 7 and Table 1 show the results.,Results/Conclusion
"We see that EM-NBC-Ensemble outperforms all of the variants, indicating that all the components within EM-NBC-Ensemble play positive roles.",Results/Conclusion
We removed each of the key components of EM-TF-IDF and used the remaining components as a variant of it to perform translation selection.,Results/Conclusion
The key components are (1) idf value and (2) EM.,Results/Conclusion
"The variants, thus, respectively make use of (1) EM-based frequency vectors (EM-TF), (2) the baseline method MT-TF-IDF.",Results/Conclusion
Figure 7 and Table 1 show the results.,Results/Conclusion
"We see that EM-TF-IDF outperforms both variants, indicating that all of the components within EM-TF-IDF are needed.",Results/Conclusion
"Comparing the results between MT-NBC-Ensemble and EM-NBC-Ensemble and the results between MT-TF-IDF and EM-TF-IDF, we see that the uses of the EM Algorithm can indeed help to improve translation accuracies.",Results/Conclusion
Table 2.,Results/Conclusion
Sample of translation outputs Base NP Translation calcium ion,Results/Conclusion
" adventure tale      lung cancer aircraft carrier * adult literacy * * Table 2 shows translations of five Base NPs as output by EM-NBC-Ensemble, in which the translations marked with * were judged incorrect by human experts.",Results/Conclusion
"We analyzed the reasons for incorrect translations and found that the incorrect translations were due to: (1) no existence of dictionary entry (19%), (2) non-compositional translation (13%), (3) ranking error (68%).",Results/Conclusion
4.2 Our Method vs. Nagata et als Method.,Results/Conclusion
Table 3.,Results/Conclusion
Translation results Accuracy (%) Top 1 Top 3 Coverage (%) Our Method 61.7 80.3 89.9 Nagata et als 72.0 76.0 10.5 We next used Nagata et als method to perform translation.,Results/Conclusion
"From Table 3, we can see that the accuracy of Nagata et als method is higher than that of our method, but the coverage of it is lower.",Results/Conclusion
The results indicate that our proposed Back-off strategy for translation is justifiable.,Results/Conclusion
4.3 Combination.,Results/Conclusion
"In the experiment, we tested the Back-off strategy, Table 4 shows the results.",Results/Conclusion
The Back-off strategy Table 4.,Results/Conclusion
Translation results Accuracy% Top 1 Top 3 Coverage % Back-off (Ensemble) 62.9 79.7 Back-off (TF-IDF) 62.2 79.8 91.4 helps to further improve the results whether EM-NBC-Ensemble or EM-TF-IDF is used.,Results/Conclusion
4.4 Web Data vs. Non-web Data.,Results/Conclusion
"To test the effectiveness of the use of web data, we conducted another experiment in which we performed translation by using non-web data.",Results/Conclusion
"The data comprised of the Wall Street Journal corpus in English (1987-1992, 500MB) and the People?s Daily corpus in Chinese (1982-1998, 700MB).",Results/Conclusion
We followed the Back-off strategy as in Section 4.3 to translate the 1000 Base NPs.,Results/Conclusion
Table 5.,Results/Conclusion
"Translation results Accuracy%Data Top 1 Top 3 Coverage % Web (EM-NBC-Ensemble) 62.9 79.7 91.4 Non-web (EM-NBC-Ensemble) 56.9 74.7 79.3 Web (EM-IF-IDF) 62.2 79.8 91.4 Non-web (EM-TF-IDF) 51.5 71.4 78.5 The results in Table 5 show that the use of web data can yield better results than non-use of it, although the sizes of the non-web data we used were considerably large in practice.",Results/Conclusion
"For Nagata et al?s method, we found that it was almost impossible to find partial-parallel corpora in the non-web data.",Results/Conclusion
This paper has proposed a new and effective method for Base NP translation by using web data and the EM Algorithm.,Results/Conclusion
"Experimental results show that it outperforms the baseline methods based on existing techniques, mainly due to the employment of EM.",Results/Conclusion
Experimental results also show that the use of web data is more effective than non-use of it.,Results/Conclusion
Future work includes further applying the proposed method to the translation of other types of Base NPs and between other language pairs.,Results/Conclusion
"Acknowledgements We thank Ming Zhou, Chang-Ning Huang, Jianfeng Gao, and Ashley Chang for many helpful discussions on this research project.",Results/Conclusion
We also acknowledge Shenjie Li for help with program coding.,Results/Conclusion
