col1,col2
"This auxiliary quantity can then be calculated recursively from DLev(i − 1, l), DLev(i, l − 1), and DLev(i − 1, l − 1).","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Consequently, the Levenshtein distance can be calculated in time O(I · L).","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"This algorithm can easily be extended for the calculation of dCD as follows: Again we define an auxiliary quantity D(i, l) as Insertions, deletions, and substitutions are handled the same way as in the Levenshtein algorithm.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Now assume that an optimal dCD path has been found: Then, each long jump edge within 2C stands for cover and D for disjoint.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
We adopted this notion for our measures. this path will always start at a node with the lowest D value in its row3.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Consequently, we use the following modification of the Levenshtein recursion: where δ is the Kronecker delta.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
Figure 2 shows the possible predecessors of a grid point.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"The calculation of D(i, l) requires all values of D(i', l) to be known, even for i' > i.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Thus, the calculation takes three steps for each l: i0 There is always an optimal dCD alignment path that does not contain any deletion edges, because each deletion can be replaced by a long jump, at the same costs.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"This is different for a dLJ path, because here each candidate word must be covered exactly once.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Assume now that the candidate sentence consists of I words and the reference sentence consists of L words, with I > L. Then, at most L candidate words can be covered by substitution or identity edges.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Therefore, the remaining candidate words (at least I − L) must be covered by deletion edges.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"This means that at least I −L deletion edges will be found in any dLJ path, which leads to dLJ − dCD ≥ I − L in this case.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Consequently, the length difference between the two sentences gives us a useful miscoverage penalty lplen: This penalty is independent of the dCD alignment path.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Thus, an optimal dCD alignment path is optimal for dCD + lplen as well.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
Therefore the search algorithm in Section 3.2 will find the optimum for this sum.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Absolute Miscoverage Let coverage(i) be the number of substitution, identity, and deletion edges that cover a candidate word ei in a dCD path.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"If we had a complete and disjoint alignment for the candidate word (i.e., a dLJ path), coverage(i) would be 1 for each i.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
In general this is not the case.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
We can use the absolute miscoverage as a penalty lpmisc for dCD: Each of these steps can be done in time O(I).,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Therefore, this algorithm calculates dCD in time O(I · L) and space O(I).","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"As the CDER does not penalize candidate translations which are too long, we studied the use of a length penalty or miscoverage penalty.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
This determines the difference in sentence lengths between candidate and reference.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
Two definitions of such a penalty have been studied for this work.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
This miscoverage penalty is not independent of the alignment path.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Consequently, the proposed search algorithm will not necessarily find an optimal solution for the sum of dCD and lpmisc.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
The idea behind the absolute miscoverage is that one can construct a valid – but not necessarily optimal – dLJ path from a given dCD path.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
This procedure is illustrated in Figure 3 and takes place in two steps: 1.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"For each block of over-covered candidate words, replace the aligned substitution and/or identity edges by insertion edges; move the long jump at the beginning of the block accordingly.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
2.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"For each block of under-covered candidate words, add the corresponding number of deletion edges; move the long jump at the beginning of the block accordingly.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"This also shows that there cannot be4 a polynomial time algorithm that calculates the minimum of dCD + lpmisc for arbitrary pairs of sentences, because this minimum is equal to dLJ.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"With these miscoverage penalties, inexpensive lower and upper bounds for dLJ can be calculated, because the following inequality holds: All automatic error measures which are based on the edit distance (i.e.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"WER, PER, and CDER) apply fixed costs for the substitution of words.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"However, this is counter-intuitive, as replacing a word with another one which has a similar meaning will rarely change the meaning of a sentence significantly.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"On the other hand, replacing the same word with a completely different one probably will.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Therefore, it seems advisable to make substitution costs dependent on the semantical and/or syntactical dissimilarity of the words.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"To avoid awkward case distinctions, we assume that a substitution cost function cSUB for two words e, e˜ meets the following requirements: 3.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
The costs of substituting a word e by e˜ are always equal or lower than those of deleting e and then inserting ˜e.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"In short, cSUB ≤ 2.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
Under these conditions the algorithms for WER and CDER can easily be modified to use word-dependent substitution costs.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"For example, the only necessary modification in the CDER algorithm in Equation 1 is to replace 1 − δ(e, ˜e) by cSUB(e, ˜e).","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"For the PER, it is no longer possible to use a linear time algorithm in the general case.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Instead, a modification of the Hungarian algorithm (Knuth, 1993) can be used.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
The question is now how to define the worddependent substitution costs.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
We have studied two different approaches.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
A pragmatic approach is to compare the spelling of the words to be substituted with each other.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"The more similar the spelling is, the more similar we consider the words to be, and the lower we want the substitution costs between them.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"In English, this works well with similar tenses of the same verb, or with genitives or plurals of the same noun.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Nevertheless, a similar spelling is no guarantee for a similar meaning, because prefixes such as “mis-”, “in-”, or “un-” can change the meaning of a word significantly.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
An obvious way of comparing the spelling is the Levenshtein distance.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Here, words are compared on character level.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"To normalize this distance into a range from 0 (for identical words) to 1 (for completely different words), we divide the absolute distance by the length of the Levenshtein alignment path.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
Another character-based substitution cost function we studied is based on the common prefix length of both words.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"In English, different tenses of the same verb share the same prefix; which is usually the stem.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"The same holds for different cases, numbers and genders of most nouns and adjectives.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"However, it does not hold if verb prefixes are changed or removed.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"On the other hand, the common prefix length is sensitive to critical prefixes such as “mis-” for the same reason.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Consequently, the common prefix length, normalized by the average length of both words, gives a reasonable measure for the similarity of two words.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"To transform the normalized common prefix length into costs, this fraction is then subtracted from 1.","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
More sophisticated methods could be considered for word-dependent substitution costs as well.,"{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"Examples of such methods are the introduction of information weights as in the NIST measure or the comparison of stems or synonyms, as in METEOR (Banerjee and Lavie, 2005).","{'title': '3 CDER: A New Evaluation Measure', 'number': '3'}"
"The different evaluation measures were assessed experimentally on data from the Chinese–English and the Arabic–English task of the NIST 2004 evaluation workshop (Przybocki, 2004).","{'title': '5 Experimental Results', 'number': '4'}"
"In this evaluation campaign, 4460 and 1735 candidate translations, respectively, generated by different research MT systems were evaluated by human judges with regard to fluency and adequacy.","{'title': '5 Experimental Results', 'number': '4'}"
Four reference translations are provided for each candidate translation.,"{'title': '5 Experimental Results', 'number': '4'}"
Detailed corpus statistics are listed in Table 2.,"{'title': '5 Experimental Results', 'number': '4'}"
"For the experiments in this study, the candidate translations from these tasks were evaluated using different automatic evaluation measures.","{'title': '5 Experimental Results', 'number': '4'}"
Pearson’s correlation coefficient r between automatic evaluation and the sum of fluency and adequacy was calculated.,"{'title': '5 Experimental Results', 'number': '4'}"
"As it could be arguable whether Pearson’s r is meaningful for categorical data like human MT evaluation, we have also calculated Kendall’s correlation coefficient T. Because of the high number of samples (= sentences, 4460) versus the low number of categories (= outcomes of adequacy+fluency, 9), we calculated T separately for each source sentence.","{'title': '5 Experimental Results', 'number': '4'}"
These experiments showed that Kendall’s T reflects the same tendencies as Pearson’s r regarding the ranking of the evaluation measures.,"{'title': '5 Experimental Results', 'number': '4'}"
But only the latter allows for an efficient calculation of confidence intervals.,"{'title': '5 Experimental Results', 'number': '4'}"
"Consequently, figures of T are omitted in this paper.","{'title': '5 Experimental Results', 'number': '4'}"
"Due to the small number of samples for evaluation on system level (10 and 5, respectively), all correlation coefficients between automatic and human evaluation on system level are very close to 1.","{'title': '5 Experimental Results', 'number': '4'}"
"Therefore, they do not show any significant differences for the different evaluation measures.","{'title': '5 Experimental Results', 'number': '4'}"
Additional experiments on data from the NIST 2002 and 2003 workshops and from the IWSLT 2004 evaluation workshop confirm the findings from the NIST 2004 experiments; for the sake of clarity they are not included here.,"{'title': '5 Experimental Results', 'number': '4'}"
All correlation coefficients presented here were calculated for sentence level evaluation.,"{'title': '5 Experimental Results', 'number': '4'}"
"For comparison with state-of-the-art evaluation measures, we have also calculated the correlation between human evaluation and WER and BLEU, which were both measures of choice in several international MT evaluation campaigns.","{'title': '5 Experimental Results', 'number': '4'}"
"Furthermore, we included TER (Snover et al., 2005) as a recent heuristic block movement measure in some of our experiments for comparison with our measure.","{'title': '5 Experimental Results', 'number': '4'}"
"As the BLEU score is unsuitable for sentence level evaluation in its original definition, BLEU-S smoothing as described by (Lin and Och, 2004) is performed.","{'title': '5 Experimental Results', 'number': '4'}"
"Additionally, we added sentence boundary symbols for BLEU, and a different reference length calculation scheme for TER, because these changes improved the correlation between human evaluation and the two automatic measures.","{'title': '5 Experimental Results', 'number': '4'}"
"Details on this have been described in (Leusch et al., 2005).","{'title': '5 Experimental Results', 'number': '4'}"
"Table 3 presents the correlation of BLEU, WER, and CDER with human assessment.","{'title': '5 Experimental Results', 'number': '4'}"
It can be seen that CDER shows better correlation than BLEU and WER on both corpora.,"{'title': '5 Experimental Results', 'number': '4'}"
"On the Chinese–English task, the smoothed BLEU score has a higher sentence-level correlation than WER.","{'title': '5 Experimental Results', 'number': '4'}"
"However, this is not the case for the Arabic– English task.","{'title': '5 Experimental Results', 'number': '4'}"
"So none of these two measures is superior to the other one, but they are both outperformed by CDER.","{'title': '5 Experimental Results', 'number': '4'}"
"If the direction of CDER is reversed (i.e, the CD constraints are required for the candidate instead of the reference, such that the measure has precision instead of recall characteristics), the correlation with human evaluation is much lower.","{'title': '5 Experimental Results', 'number': '4'}"
Additionally we studied the use of the maximum of the distances in both directions.,"{'title': '5 Experimental Results', 'number': '4'}"
"This has a lower correlation than taking the original CDER, as Table 3 shows.","{'title': '5 Experimental Results', 'number': '4'}"
"Nevertheless, the maximum still performs slightly better than BLEU and WER.","{'title': '5 Experimental Results', 'number': '4'}"
"The problem of how to avoid a preference of overly long candidate sentences by CDER remains unsolved, as can be found in Table 4: Each of the proposed penalties infers a significant decrease of correlation between the (extended) CDER and human evaluation.","{'title': '5 Experimental Results', 'number': '4'}"
Future research will aim at finding a suitable length penalty.,"{'title': '5 Experimental Results', 'number': '4'}"
"Especially if CDER is applied in system development, such a penalty will be needed, as preliminary optimization experiments have shown.","{'title': '5 Experimental Results', 'number': '4'}"
WER: the correlation with human judgment is increased by about 2% absolute on both language pairs.,"{'title': '5 Experimental Results', 'number': '4'}"
The Levenshtein-based substitution costs are better suited for WER than the scheme based on common prefix length.,"{'title': '5 Experimental Results', 'number': '4'}"
"For CDER, there is hardly any difference between the two methods.","{'title': '5 Experimental Results', 'number': '4'}"
Experiments on five more corpora did not give any significant evidence which of the two substitution costs correlates better with human evaluation.,"{'title': '5 Experimental Results', 'number': '4'}"
"But as the prefix-based substitution costs improved correlation more consistently across all corpora, we employed this method in our next experiment.","{'title': '5 Experimental Results', 'number': '4'}"
An interesting topic in MT evaluation research is the question whether a linear combination of two MT evaluation measures can improve the correlation between automatic and human evaluation.,"{'title': '5 Experimental Results', 'number': '4'}"
"Particularly, we expected the combination of CDER and PER to have a significantly higher correlation with human evaluation than the measures alone.","{'title': '5 Experimental Results', 'number': '4'}"
"CDER (as opposed to PER) has the ability to reward correct local ordering, whereas PER (as opposed to CDER) penalizes overly long candidate sentences.","{'title': '5 Experimental Results', 'number': '4'}"
The two measures were combined with linear interpolation.,"{'title': '5 Experimental Results', 'number': '4'}"
"In order to determine the weights, we performed data analysis on seven different corpora.","{'title': '5 Experimental Results', 'number': '4'}"
The result was consistent across all different data collections and language pairs: a linear combination of about 60% CDER and 40% PER has a significantly higher correlation with human evaluation than each of the measures alone.,"{'title': '5 Experimental Results', 'number': '4'}"
"For the two corpora studied here, the results of the combination can be found in Table 6: On the Chinese–English task, there is an additional gain of more than 1% absolute in correlation over CDER alone.","{'title': '5 Experimental Results', 'number': '4'}"
The combined error measure is the best method in both cases.,"{'title': '5 Experimental Results', 'number': '4'}"
The last line in Table 6 shows the 95%confidence interval for the correlation.,"{'title': '5 Experimental Results', 'number': '4'}"
"We see that the new measure CDER, combined with PER, has a significantly higher correlation with human evaluation than the existing measures BLEU, TER, and WER on both corpora.","{'title': '5 Experimental Results', 'number': '4'}"
"We presented CDER, a new automatic evaluation measure for MT, which is based on edit distance extended by block movements.","{'title': '6 Conclusion and Outlook', 'number': '5'}"
CDER allows for reordering blocks of words at constant cost.,"{'title': '6 Conclusion and Outlook', 'number': '5'}"
"Unlike previous block movement measures, CDER can be exactly calculated in quadratic time.","{'title': '6 Conclusion and Outlook', 'number': '5'}"
Experimental evaluation on two different translation tasks shows a significantly improved correlation with human judgment in comparison with state-of-the-art measures such as BLEU.,"{'title': '6 Conclusion and Outlook', 'number': '5'}"
"Additionally, we showed how word-dependent substitution costs can be applied to enhance the new error measure as well as existing approaches.","{'title': '6 Conclusion and Outlook', 'number': '5'}"
The highest correlation with human assessment was achieved through linear interpolation of the new CDER with PER.,"{'title': '6 Conclusion and Outlook', 'number': '5'}"
Future work will aim at finding a suitable length penalty for CDER.,"{'title': '6 Conclusion and Outlook', 'number': '5'}"
"In addition, more sophisticated definitions of the word-dependent substitution costs will be investigated.","{'title': '6 Conclusion and Outlook', 'number': '5'}"
"Furthermore, it will be interesting to see how this new error measure affects system development: We expect it to allow for a better sentence-wise error analysis.","{'title': '6 Conclusion and Outlook', 'number': '5'}"
"For system optimization, preliminary experiments have shown the need for a suitable length penalty.","{'title': '6 Conclusion and Outlook', 'number': '5'}"
This material is partly based upon work supported by the Defense Advanced Research Projects Agency (DARPA) under Contract No.,"{'title': 'Acknowledgement', 'number': '6'}"
"HR001106-C-0023, and was partly funded by the European Union under the integrated project TC-STAR – Technology and Corpora for Speech to Speech Translation","{'title': 'Acknowledgement', 'number': '6'}"
