col1,col2
"+ + = (6) f -1 is the inverse function of f. We call the WLCS-based F-measure, i.e. Equation 6, ROUGE W. Using Equation 6 and f(k)-=-k2 as the weighting function, the ROUGE-W scores for sequences Y1 and Y2 are 0.571 and 0.286 respectively.",Experiment/Discussion
"Therefore, Y1 would be ranked higher than Y2 using WLCS.",Experiment/Discussion
We use the polynomial function of the form k?,Experiment/Discussion
in the experiments described in Section 4 with the weighting factor ? varying from 1.1 to 2.0 with 0.1 increment.,Experiment/Discussion
ROUGE-W is the same as ROUGE-L when ? is set to 1.,Experiment/Discussion
"In the next section, we introduce the skip-bigram co-occurrence statistics.",Experiment/Discussion
3.3 ROUGE-S: Skip-Bigram Co-Occurrence.,Experiment/Discussion
"Statistics Skip-bigram is any pair of words in their sentence order, allowing for arbitrary gaps.",Experiment/Discussion
Skip-bigram cooccurrence statistics measure the overlap of skip bigrams between a candidate translation and a set of reference translations.,Experiment/Discussion
Using the example given in Section 3.1: S1.,Experiment/Discussion
police killed the gunman S2.,Experiment/Discussion
police kill the gunman S3.,Experiment/Discussion
the gunman kill police S4.,Experiment/Discussion
"the gunman police killed each sentence has C(4,2)2 = 6 skip-bigrams.",Experiment/Discussion
"For example, S1 has the following skip-bigrams: (?police killed?, ?police the?, ?police gunman?, ?killed the?, ?killed gunman?, ?the gunman?)",Experiment/Discussion
"Given translations X of length m and Y of length n, assuming X is a reference translation and Y is a candidate translation, we compute skip-bigram based F-measure as follows: Rskip2 )2,( ),(2 mC YXSKIP = (7) Pskip2 )2,( ),(2 nC YXSKIP = (8) Fskip2 2 2 2 22 2 )1( skipskip skipskip PR PR ? ?",Experiment/Discussion
"+ + = (9) Where SKIP2(X,Y) is the number of skip-bigram matches between X and Y, ? = Pskip2/Rskip2 when ?Fskip2/?Rskip2_=_?Fskip2/?Pskip2, and C is the combination function.",Experiment/Discussion
"We call the skip-bigram based F-measure, i.e. Equation 9, ROUGE-S.",Experiment/Discussion
"Using Equation 9 with ? = 1 and S1 as the reference, S2?s ROUGE-S score is 0.5, S3 is 0.167, and S4 is 0.333.",Experiment/Discussion
"Therefore, S2 is better than S3 and S4, and S4 is better than S3.",Experiment/Discussion
One advantage of skip-bigram vs. BLEU is that it does not require consecutive matches but is still sensitive to word order.,Experiment/Discussion
"Comparing skip-bigram with LCS, skip-bigram counts all in-order matching word pairs while LCS only counts one longest common subsequence.",Experiment/Discussion
"We can limit the maximum skip distance, between two in-order words to control the admission of a skip-bigram.",Experiment/Discussion
We use skip distances of 1 to 9 with increment of 1 (ROUGE-S1 to 9) and without any skip distance constraint (ROUGE-S*).,Experiment/Discussion
"In the next section, we present the evaluations of BLEU, NIST, PER, WER, ROUGE-L, ROUGE-W, and ROUGE-S using the ORANGE evaluation method described in Section 2.",Experiment/Discussion
"2 Combinations: C(4,2) = 4!/(2!*2!) = 6..",Experiment/Discussion
Comparing automatic evaluation metrics using the ORANGE evaluation method is straightforward.,Results/Conclusion
"To simulate real world scenario, we use n-best lists from ISI?s state-of-the-art statistical machine translation system, AlTemp (Och 2003), and the 2002 NIST Chinese-English evaluation corpus as.",Results/Conclusion
the test corpus.,Results/Conclusion
There are 878 source sentences in Chinese and 4 sets of reference translations provided by LDC3.,Results/Conclusion
"For exploration study, we generate 1024-best list using AlTemp for 872 source sentences.",Results/Conclusion
AlTemp generates less than 1024 alternative translations for 6 out of the 878 source 3 Linguistic Data Consortium prepared these manual.,Results/Conclusion
translations as part of the DARPA?s TIDES project.,Results/Conclusion
sentences.,Results/Conclusion
These 6 source sentences are excluded from the 1024-best set.,Results/Conclusion
"In order to compute BLEU at sentence level, we apply the following smoothing technique: Add one count to the n-gram hit and total n gram count for n > 1.",Results/Conclusion
"Therefore, for candidate translations with less than n words, they can still get a positive smoothed BLEU score from shorter n-gram matches; however if nothing matches then they will get zero scores.",Results/Conclusion
We call the smoothed BLEU: BLEUS.,Results/Conclusion
"For each candidate translation in the 1024-best list and each reference, we compute the following scores: 1.",Results/Conclusion
BLEUS1 to 9.,Results/Conclusion
"2. NIST, PER, and WER.",Results/Conclusion
3.,Results/Conclusion
ROUGE-L.,Results/Conclusion
4.,Results/Conclusion
ROUGE-W with weight ranging from 1.1.,Results/Conclusion
to 2.0 with increment of 0.1,Results/Conclusion
ranging from 0 to 9 (ROUGE-S0 to S9) and without any skip distance limit (ROUGE-S*) We compute the average score of the references and then rank the candidate translations and the references according to these automatic scores.,Results/Conclusion
The ORANGE score for each metric is calculated as the average rank of the average reference (oracle) score over the whole corpus (872 sentences) divided by the length of the n-best list plus 1.,Results/Conclusion
"Assuming the length of the n-best list is N and the size of the corpus is S (in number of sentences), we compute Orange as follows: ORANGE = )1( )( 1 + ???",Results/Conclusion
= NS OracleRank S i i (10) Rank(Oraclei) is the average rank of source sentence i?s reference translations in n-best list i. Table 2 shows the results for BLEUS1 to 9.,Results/Conclusion
"To assess the reliability of the results, 95% confidence intervals (95%-CI-L for lower bound and CI-U for upper bound) of average rank of the oracles are Method ORANGE Avg Rank 95%-CI-L 95%-CI-U BLEUS1 35.39% 363 337 387 BLEUS2 25.51% 261 239 283 BLEUS3 23.74% 243 221 267 BLEUS4 23.13% 237 215 258 BLEUS5 23.13% 237 215 260 BLEUS6 22.91% 235 211 257 BLEUS7 22.98% 236 213 258 BLEUS8 23.20% 238 214 261 BLEUS9 23.56% 241 218 265 Table 2.",Results/Conclusion
ORANGE scores for BLEUS1 to 9.,Results/Conclusion
Method Pearson 95%L 95%U Pearson 95%L 95%U BLEUS1 0.87 0.84 0.90 0.83 0.77 0.88 BLEUS2 0.84 0.81 0.87 0.85 0.80 0.90 BLEUS3 0.80 0.76 0.84 0.87 0.82 0.91 BLEUS4 0.76 0.72 0.80 0.88 0.83 0.92 BLEUS5 0.73 0.69 0.78 0.88 0.83 0.91 BLEUS6 0.70 0.65 0.75 0.87 0.82 0.91 BLEUS7 0.65 0.60 0.70 0.85 0.80 0.89 BLEUS8 0.58 0.52 0.64 0.82 0.76 0.86 BLEUS9 0.50 0.44 0.57 0.76 0.70 0.82 Adequacy Fluency Table 3.,Results/Conclusion
Pearson's correlation analysis BLEUS1 to 9 vs. adequacy and fluency of 8 machine translation systems in 2003 NIST Chinese-English machine translation evaluation.,Results/Conclusion
Method ORANGE Avg Rank 95%-CI-L 95%-CI-U ROUGE-L 20.56% 211 190 234 ROUGE-W-1.1 20.45% 210 189 232 ROUGE-W-1.2 20.47% 210 186 230 ROUGE-W-1.3 20.69% 212 188 234 ROUGE-W-1.4 20.91% 214 191 238 ROUGE-W-1.5 21.17% 217 196 241 ROUGE-W-1.6 21.47% 220 199 242 ROUGE-W-1.7 21.72% 223 200 245 ROUGE-W-1.8 21.88% 224 204 246 ROUGE-W-1.9 22.04% 226 203 249 ROUGE-W-2.0 22.25% 228 206 250 Table 4.,Results/Conclusion
ORANGE scores for ROUGE-L and ROUGE-W-1.1 to 2.0.,Results/Conclusion
Method ORANGE Avg Rank 95%-CI-L 95%-CI-U ROUGE-S0 25.15% 258 234 280 ROUGE-S1 22.44% 230 209 253 ROUGE-S2 20.38% 209 186 231 ROUGE-S3 19.81% 203 183 226 ROUGE-S4 19.66% 202 177 224 ROUGE-S5 19.95% 204 184 226 ROUGE-S6 20.32% 208 187 230 ROUGE-S7 20.77% 213 191 236 ROUGE-S8 21.42% 220 198 242 ROUGE-S9 21.92% 225 204 247 ROUGE-S* 27.43% 281 259 304 Table 5.,Results/Conclusion
ORANGE scores for ROUGE-S1 to 9 and ROUGE-S*.,Results/Conclusion
estimated using bootstrap resampling (Davison and Hinkley).,Results/Conclusion
"According to Table 2, BLEUS6 (dark/green cell) is the best performer among all BLEUSes, but it is statistically equivalent to BLEUS3, 4, 5, 7, 8, and 9 with 95% of confidence.",Results/Conclusion
Table 3 shows Pearson?s correlation coefficient for BLEUS1 to 9 over 8 participants in 2003 NIST Chinese-English machine translation evaluation.,Results/Conclusion
"According to Table 3, we find that shorter BLEUS has better correlation with adequacy.",Results/Conclusion
"However, correlation with fluency increases when longer n gram is considered but decreases after BLEUS5.",Results/Conclusion
There is no consensus winner that achieves best correlation with adequacy and fluency at the same time.,Results/Conclusion
So which version of BLEUS should we use?,Results/Conclusion
"A reasonable answer is that if we would like to optimize for adequacy then choose BLEUS1; however, if we would like to optimize for fluency then choose BLEUS4 or BLEUS5.",Results/Conclusion
"According to Table 2, we know that BLEUS6 on average places reference translations at rank 235 in a 1024-best list machine translations that is significantly better than BLEUS1 and BLEUS2.",Results/Conclusion
"Therefore, we have better chance of finding more human-like translations on the top of an n-best list by choosing BLEUS6 instead of BLEUS2.",Results/Conclusion
"To design automatic metrics better than BLEUS6, we can carry out error analysis over the machine translations that are ranked higher than their references.",Results/Conclusion
"Based on the results of error analysis, promising modifications can be identified.",Results/Conclusion
This indicates that the ORANGE evaluation method provides a natural automatic evaluation metric development cycle.,Results/Conclusion
Table 4 shows the ORANGE scores for ROUGE-L and ROUGE-W-1.1 to 2.0.,Results/Conclusion
ROUGE-W 1.1 does have better ORANGE score but it is equivalent to other ROUGE-W variants and ROUGE-L.,Results/Conclusion
Table 5 lists performance of different ROUGE-S variants.,Results/Conclusion
"ROUGE-S4 is the best performer but is only significantly better than ROUGE-S0 (bigram), ROUGE-S1, ROUGE-S9 and ROUGE-S*.",Results/Conclusion
The relatively worse performance of ROUGE-S* might to due to spurious matches such as ?the the?,Results/Conclusion
or ?the of?.,Results/Conclusion
Table 6 summarizes the performance of 7 different metrics.,Results/Conclusion
"ROUGE-S4 (dark/green cell) is the best with an ORANGE score of 19.66% that is statistically equivalent to ROUGE-L and ROUGE W-1.1 (gray cells) and is significantly better than BLEUS6, NIST, PER, and WER.",Results/Conclusion
Among them PER is the worst.,Results/Conclusion
"To examine the length effect of n-best lists on the relative performance of automatic metrics, we use the AlTemp SMT system to generate a 16384 best list and compute ORANGE scores for BLEUS4, PER, WER, ROUGE-L, ROUGE-W-1.2, and ROUGE-S4.",Results/Conclusion
Only 474 source sentences that have more than 16384 alternative translations are used in this experiment.,Results/Conclusion
Table 7 shows the results.,Results/Conclusion
"It confirms that when we extend the length of the n best list to 16 times the size of the 1024-best, the relative performance of each automatic evaluation metric group stays the same.",Results/Conclusion
ROUGE-S4 is still the best performer.,Results/Conclusion
Figure 1 shows the trend of ORANGE scores for these metrics over N-best list of N from 1 to 16384 with length increment of 64.,Results/Conclusion
It is clear that relative performance of these metrics stay the same over the entire range.,Results/Conclusion
5 Conclusion.,Results/Conclusion
"In this paper we introduce a new automatic evaluation method, ORANGE, to evaluate automatic evaluation metrics for machine translations.",Results/Conclusion
We showed that the new method can be easily implemented and integrated with existing statistical machine translation frameworks.,Results/Conclusion
ORANGE assumes a good automatic evaluation metric should assign high scores to good translations and assign low scores to bad translations.,Results/Conclusion
"Using reference translations as examples of good translations, we measure the quality of an automatic evaluation metric based on the average rank of the references within a list of alternative machine translations.",Results/Conclusion
"Comparing with traditional approaches that require human judgments on adequacy or fluency, ORANGE requires no extra human involvement other than the availability of reference translations.",Results/Conclusion
It also streamlines the process of design and error analysis for developing new automatic metrics.,Results/Conclusion
"Using ORANGE, we have only one parameter, i.e. ORANGE itself, to optimize vs. two in correlation analysis using human assigned adequacy and fluency.",Results/Conclusion
By examining the rank position of the Method ORANGE Avg Rank 95%-CI-L 95%-CI-U BLEUS6 22.91% 235 211 257 NIST 29.70% 304 280 328 PER 36.84% 378 350 403 WER 23.90% 245 222 268 ROUGE-L 20.56% 211 190 234 ROUGE-W-1.1 20.45% 210 189 232 ROUGE-S4 19.66% 202 177 224 Table 6.,Results/Conclusion
Summary of ORANGE scores for 7 automatic evaluation metrics.,Results/Conclusion
Method ORANGE Avg Rank 95%-CI-L 95%-CI-U BLEUS4 18.27% 2993 2607 3474 PER 28.95% 4744 4245 5292 WER 19.36% 3172 2748 3639 ROUGE-L 16.22% 2657 2259 3072 ROUGE-W-1.2 15.87% 2600 2216 2989 ROUGE-S4 14.92% 2444 2028 2860 Table 7.,Results/Conclusion
Summary of ORANGE scores for 6 automatic evaluation metrics (16384-best list).,Results/Conclusion
"references, we can easily identify the confusion set of the references and propose new features to improve automatic metrics.",Results/Conclusion
One caveat of the ORANGE method is that what if machine translations are as good as reference translations?,Results/Conclusion
"To rule out this scenario, we can sample instances where machine translations are ranked higher than human translations.",Results/Conclusion
We then check the portion of the cases where machine translations are as good as the human translations.,Results/Conclusion
If the portion is small then the ORANGE method can be confidently applied.,Results/Conclusion
We conjecture that this is the case for the currently available machine translation systems.,Results/Conclusion
"However, we plan to conduct the sampling procedure to verify this is indeed the case.",Results/Conclusion
