col1,col2
The conclusions follow in the final section.,"{'title': 'Introduction', 'number': '1'}"
We collected a paired dataset from the English Wikipedia and Simple English Wikipedia.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
The targeted audience of Simple Wikipedia includes?children and adults who are learning English lan guage?.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
The authors are requested to ?use easy words and short sentences?,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
to compose articles.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"We processed the dataset as follows: Article Pairing 65,133 articles from SimpleWikipedia3 and Wikipedia4 were paired by fol lowing the ?language link?","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
using the dump filesin Wikimedia.5 Administration articles were fur ther removed.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"Plain Text Extraction We use JWPL (Zesch etal., 2008) to extract plain texts from Wikipedia ar ticles by removing specific Wiki tags.","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"Pre-processing including sentence boundary detection and tokenization with the Stanford 1http://simple.wikipedia.org 2http://en.wikipedia.org 3As of Aug 17th, 2009 4As of Aug 22nd, 2009 5http://download.wikimedia.org Parser package (Klein and Manning, 2003), and lemmatization with the TreeTagger (Schmid, 1994).","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"Monolingual Sentence Alignment As we need a parallel dataset algned at the sentence level,we further applied monolingual sentence align ment on the article pairs.","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"In order to achieve the best sentence alignment on our dataset, we tested three similarity measures: (i) sentence-level TF*IDF (Nelken and Shieber, 2006), (ii) word overlap (Barzilay and Elhadad, 2003) and (iii)word-based maximum edit distance (MED) (Lev enshtein, 1966) with costs of insertion, deletionand substitution set to 1.","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
To evaluate their perfor mance we manually annotated 120 sentence pairs from the article pairs.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
Tab.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
1 reports the precision and recall of these three measures.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
We manually adjusted the similarity threshold to obtain a recallvalue as close as possible to 55.8% which was pre viously adopted by Nelken and Shieber (2006).,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
Similarity Precision Recall TF*IDF 91.3% 55.4% Word Overlap 50.5% 55.1% MED 13.9% 54.7% Table 1: Monolingual Sentence Alignment The results in Tab.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"1 show that sentence-levelTF*IDF clearly outperforms the other two mea sures, which is consistent with the results reported by Nelken and Shieber (2006).","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
We henceforth chose sentence-level TF*IDF to align our dataset.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
As shown in Tab.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"2, PWKP contains more than 108k sentence pairs.","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
The sentences from Wikipedia and Simple Wikipedia are considered as ?complex?,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
and ?simple?,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
respectively.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"Both the average sentence length and average token length in Simple Wikipedia are shorter than those inWikipedia, which is in compliance with the pur pose of Simple Wikipedia.","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
Avg.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
Sen. Len Avg.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
Tok.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"Len #Sen.Pairscomplex simple complex simple 25.01 20.87 5.06 4.89 108,016 Table 2: Statistics for the PWKP datasetIn order to account for sentence splitting, we al low 1 to n sentence alignment to map one complexsentence to several simple sentences.","{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
We first per form 1 to 1 mapping with sentence-level TF*IDF and then combine the pairs with the same complex sentence and adjacent simple sentences.,"{'title': 'Wikipedia Dataset: PWKP. ', 'number': '2'}"
"We apply the following simplification operations to the parse tree of a complex sentence: splitting, 1354dropping, reordering and substitution.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In this sec tion, we use a running example to illustrate thisprocess.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
c is the complex sentence to be simpli fied in our example.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Fig.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
1 shows the parse tree of c (we skip the POS level).c: August was the sixth month in the ancient Ro man calendar which started in 735BC.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
NP VP S August was NPinsixththe SBAR NP NP PP WHNP S VP started PP in 735BC ancient calendar whichthe Roman month Figure 1: Parse Tree of c 3.1 Splitting.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"The first operation is sentence splitting, which wefurther decompose into two subtasks: (i) segmen tation, which decides where and whether to split a sentence and (ii) completion, which makes the new split sentences complete.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"First, we decide where we can split a sentence.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our model, the splitting point is judged by the syntactic constituent of the split boundary word in the complex sentence.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The decision whether a sentence should be split is based on the length of the complex sentence.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The features used in the segmentation step are shown in Tab.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
3.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Word Constituent iLength isSplit Prob.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
?which?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
SBAR 1 true 0.0016 ?which?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
SBAR 1 false 0.9984 ?which?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
SBAR 2 true 0.0835 ?which?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"SBAR 2 false 0.9165 Table 3: Segmentation Feature Table (SFT) Actually, we do not use the direct constituent of a word in the parse tree.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our example, the directconstituent of the word ?which?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
is ?WHNP?.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In stead, we use Alg.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
1 to calculate the constituentof a word.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Alg.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
1 returns ?SBAR?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
as the adjusted constituent for ?which?.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"Moreover, di rectly using the length of the complex sentenceis affected by the data sparseness problem.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In stead, we use iLength as the feature which is calculated as iLength = ceiling( comLengthavgSimLength), where comLength is the length of the complex sentence and avgSimLength is the average length of simple sentences in the training dataset.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The ?Prob.?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
column shows the probabilities obtained after training on our dataset.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"Algorithm 1 adjustConstituent(word, tree) constituent?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
word.father; father ? constituent.father; while father 6= NULL AND constituent is the most left child of father do constituent?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"father; father ? father.father; end while return constituent; In our model, one complex sentence can be split into two or more sentences.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"Since many splitting operations are possible, we need to select the mostlikely one.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The probability of a segmentation op eration is calculated as: P (seg|c) = ? w:c SFT (w|c) (1) where w is a word in the complex sentence c and SFT (w|c) is the probability of the word w in the Segmentation Feature Table (SFT); Fig.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
2 shows a possible segmentation result of our example.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
NP VP S August was NPinsixththe SBAR NP NP PP WHNP S VP started PP in 735BC ancient calendar which the Roman month Figure 2: Segmentation The second step is completion.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In this step, we try to make the split sentences complete and grammatical.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our example, to make the second sentence ?which started in 735BC?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
complete and grammatical we should first drop the border word ?which?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
and then copy the dependent NP ?the ancient Roman calendar?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
to the left of ?started?to obtain the complete sentence ?the ancient Ro man calendar started in 735BC?.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our model, whether the border word should be dropped or retained depends on two features of the border word: the direct constituent of the word and the word itself, as shown in Tab.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
4.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Const.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Word isDropped Prob.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"WHNP which True 1.0 WHNP which False Prob.Min Table 4: Border Drop Feature Table (BDFT) In order to copy the necessary parts to complete the new sentences, we must decide which parts should be copied and where to put these parts in the new sentences.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our model, this is judged by two features: the dependency relation and theconstituent.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
We use the Stanford Parser for parsing the dependencies.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our example, the de 1355pendency relation between ?calendar?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
in the com plex sentence and the verb ?started?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
in the secondsplit sentence is ?gov nsubj?.6 The direct constituent of ?started?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
is ?VP?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
and the word ?calen dar?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
should be put on the ?left?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"of ?started?, see Tab.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
5.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Dep.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Const.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
isCopied Pos.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Prob.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"gov nsubj VP(VBD) True left 0.9000 gov nsubj VP(VBD) True right 0.0994 gov nsubj VP(VBD) False - 0.0006 Table 5: Copy Feature Table (CFT) For dependent NPs, we copy the whole NP phrase rather than only the head noun.7 In ourexample, we copy the whole NP phrase ?the an cient Roman calendar?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
to the new position rather than only the word ?calendar?.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The probability of a completion operation can be calculated as P (com|seg) = Y bw:s BDFT (bw|s) Y w:s Y dep:w CFT (dep).,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"where s are the split sentences, bw is a border word in s, w is a word in s, dep is a dependency of w which is out of the scope of s. Fig.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
3 shows the most likely result of the completion operation for our example.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
NP VP pt1 August was NPinsixththe NP NP PPpt2 VP started PP in 735BC ancient calendarthe RomanNP ancient calendarthe Roman month Figure 3: Completion 3.2 Dropping and Reordering.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
We first apply dropping and then reordering to each non-terminal node in the parse tree from topto bottom.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"We use the same features for both drop ping and reordering: the node?s direct constituent and its children?s constituents pattern, see Tab.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
6 and Tab.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
7.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Constituent Children Drop Prob.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"NP DT JJ NNP NN 1101 7.66E-4 NP DT JJ NNP NN 0001 1.26E-7 Table 6: Dropping Feature Table (DFT) 6With Stanford Parser, ?which?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
is a referent of ?calender?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
and the nsubj of ?started?.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
?calender?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
thus can be considered to be the nsubj of ?started?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
with ?started?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
as the governor.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
7The copied NP phrase can be further simplified in the following steps.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Constituent Children Reorder Prob.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
NP DT JJ NN 012 0.8303 NP DT JJ NN 210 0.0039 Table 7: Reordering Feature Table (RFT)The bits ?1?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
and ?0?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
in the ?Drop?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
column indicate whether the corresponding constituent is re tained or dropped.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The number in the ?Reorder?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
column represents the new order for the children.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The probabilities of the dropping and reordering operations can be calculated as Equ.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
2 and Equ.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
3.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"P (dp|node) = DFT (node) (2) P (ro|node) = RFT (node) (3) In our example, one of the possible results is dropping the NNP ?Roman?, as shown in Fig.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
4.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
NP VP pt1 August was NPinsixththe NP NP PPpt2 VP started PP in 735BC ancient calendartheNP ancient calendarthe month Figure 4: Dropping & Reordering 3.3 Substitution.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
3.3.1 Word SubstitutionWord substitution only happens on the termi nal nodes of the parse tree.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In our model, the conditioning features include the original word and the substitution.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The substitution for a word can be another word or a multi-word expression(see Tab.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
8).,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The probability of a word substitu tion operation can be calculated as P (sub|w) = SubFT (Substitution|Origin).,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Origin Substitution Prob.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
ancient ancient 0.963 ancient old 0.0183 ancient than transport 1.83E-102 old ancient 0.005 Table 8: Substitution Feature Table (SubFT) 3.3.2 Phrase SubstitutionPhrase substitution happens on the non terminal nodes and uses the same conditioningfeatures as word substitution.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The ?Origin?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
con sists of the leaves of the subtree rooted at the node.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"When we apply phrase substitution on anon-terminal node, then any simplification operation (including dropping, reordering and substitu tion) cannot happen on its descendants any more 1356 because when a node has been replaced then its descendants are no longer existing.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"Therefore, for each non-terminal node we must decide whether a substitution should take place at this node or at itsdescendants.","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
We perform substitution for a non terminal node if the following constraint is met: Max(SubFT (?|node)) ? Y ch:node Max(SubFT (?|ch)).,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
where ch is a child of the node.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
canbe any substitution in the SubFT.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
The proba bility of the phrase substitution is calculated as P (sub|node) = SubFT (Substitution|Origin).Fig.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
5 shows one of the possible substitution re sults for our example where ?ancient?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
is replaced by ?old?.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"NP VP pt1 August was NPinsixththe NP NP PPpt2 VP started PP in 735BC old calendartheNP old calendarthe month Figure 5: Substitution As a result of all the simplification operations, we obtain the following two sentences: s1 = Str(pt1)=?August was the sixth month in the old calendar.?","{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
and s2 = Str(pt2)=?The old calendar started in 735BC.?,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
3.4 The Probabilistic Model.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
Our model can be formalized as a direct translation model from complex to simple P (s|c) multi plied by a language model P (s) as shown in Equ.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
4.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
s = argmax s P (s|c)P (s) (4) We combine the parts described in the previous sections to get the direct translation model: P (s|c) = ? ?:Str(?(c))=s (P (seg|c)P (com|seg) (5) ? node P (dp|node)P (ro|node)P (sub|node) ? w (sub|w)).,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
where ? is a sequence of simplification operationsand Str(?(c)) corresponds to the leaves of a simplified tree.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
There can be many sequences of op erations that result in the same simplified sentence and we sum up all of their probabilities.,"{'title': 'The Simplification Model: TSM. ', 'number': '3'}"
"In this section, we describe how we train the prob abilities in the tables.","{'title': 'Training. ', 'number': '4'}"
"Following the work of Yamada and Knight (2001), we train our model by maximizing P (s|c) over the training corpuswith the EM algorithm described in Alg.","{'title': 'Training. ', 'number': '4'}"
"2, us ing a constructed graph structure.","{'title': 'Training. ', 'number': '4'}"
We develop the Training Tree (Fig.,"{'title': 'Training. ', 'number': '4'}"
6) to calculate P (s|c).,"{'title': 'Training. ', 'number': '4'}"
P (s|c) is equal to the inside probability of the root in theTraining Tree.,"{'title': 'Training. ', 'number': '4'}"
Alg.,"{'title': 'Training. ', 'number': '4'}"
3 and Alg.,"{'title': 'Training. ', 'number': '4'}"
4 are used to calculate the inside and outside probabilities.,"{'title': 'Training. ', 'number': '4'}"
We re fer readers to Yamada and Knight (2001) for more details.,"{'title': 'Training. ', 'number': '4'}"
"Algorithm 2 EM Training (dataset)Initialize all probability tables using the uniform distribu tion; for several iterations do reset al cnt = 0; for each sentence pair < c, s > in dataset do tt = buildTrainingTree(< c, s >); calcInsideProb(tt); calcOutsideProb(tt); update cnt for each conditioning feature in each node of tt: cnt = cnt + node.insideProb ? node.outsideProb/root.insideProb; end for updateProbability(); end for root sp sp_res1 sp_res2 dp ro mp mp_res1 mp_res2 sub mp mp_res subsub dp ro mp_res root sp sp_res sp_res dp ro ro_res ro_res sub ro_res subsub dp ro ro_res sub_res sub_res sub_res Figure 6: Training Tree (Left) and Decoding Tree (Right) We illustrate the construction of the training tree with our running example.","{'title': 'Training. ', 'number': '4'}"
There are two kinds of nodes in the training tree: data nodes in rectangles and operation nodes in circles.,"{'title': 'Training. ', 'number': '4'}"
Data nodes contain data and operation nodes execute operations.,"{'title': 'Training. ', 'number': '4'}"
The training is a supervised learning 1357 process with the parse tree of c as input and the two strings s1 and s2 as the desired output.,"{'title': 'Training. ', 'number': '4'}"
root stores the parse tree of c and also s1 and s2.,"{'title': 'Training. ', 'number': '4'}"
"sp, ro, mp and sub are splitting, reordering, mapping and substitution operations.","{'title': 'Training. ', 'number': '4'}"
sp res and mp res store the results of sp and mp.,"{'title': 'Training. ', 'number': '4'}"
"In our example, sp splits the parse tree into two parse trees pt1 and pt2 (Fig.","{'title': 'Training. ', 'number': '4'}"
3).,"{'title': 'Training. ', 'number': '4'}"
sp res1 contains pt1 and s1.,"{'title': 'Training. ', 'number': '4'}"
sp res2 contains pt2 and s2.,"{'title': 'Training. ', 'number': '4'}"
"Then dp, ro and mp are iteratively applied to each non-terminal node at each level of pt1 and pt2 from top to down.","{'title': 'Training. ', 'number': '4'}"
This process continues until the terminal nodesare reached or is stopped by a sub node.,"{'title': 'Training. ', 'number': '4'}"
The function of mp operation is similar to the word mapping operation in the string-based machine trans lation.,"{'title': 'Training. ', 'number': '4'}"
It maps substrings in the complex sentence which are dominated by the children of the current node to proper substrings in the simple sentences.,"{'title': 'Training. ', 'number': '4'}"
Speeding Up The example above is only oneof the possible paths.,"{'title': 'Training. ', 'number': '4'}"
We try all of the promis ing paths in training.,"{'title': 'Training. ', 'number': '4'}"
Promising paths are thepaths which are likely to succeed in transform ing the parse tree of c into s1 and s2.,"{'title': 'Training. ', 'number': '4'}"
We select the promising candidates using monolingual word mapping as shown in Fig.,"{'title': 'Training. ', 'number': '4'}"
7.,"{'title': 'Training. ', 'number': '4'}"
"In this example,only the word ?which?","{'title': 'Training. ', 'number': '4'}"
can be a promising can didate for splitting.,"{'title': 'Training. ', 'number': '4'}"
"We can select the promisingcandidates for the dropping, reordering and map ping operations similarly.","{'title': 'Training. ', 'number': '4'}"
"With this improvement, we can train on the PWKP dataset within 1 hour excluding the parsing time taken by the Stanford Parser.","{'title': 'Training. ', 'number': '4'}"
We initialize the probabilities with the uniform distribution.,"{'title': 'Training. ', 'number': '4'}"
"The binary features, such as SFT and BDFT, are assigned the initial value of 0.5.","{'title': 'Training. ', 'number': '4'}"
"For DFT and RFT, the initial probability is 1N!","{'title': 'Training. ', 'number': '4'}"
", whereN is the number of the children.","{'title': 'Training. ', 'number': '4'}"
CFT is initial ized as 0.25.,"{'title': 'Training. ', 'number': '4'}"
SubFT is initialized as 1.0 for anysubstitution at the first iteration.,"{'title': 'Training. ', 'number': '4'}"
"After each itera tion, the updateProbability function recalculatesthese probabilities based on the cnt for each fea ture.","{'title': 'Training. ', 'number': '4'}"
