col1,col2
"Wesuggest that it is useful to consider this classifica tion task as a multi-label classification and find that it is possible to achieve good classification results(over 90%) despite the fact that the number of dif ferent labels used is fairly large, 50.",Experiment/Discussion
"We observe thatlocal features are not sufficient to support this accu racy, and that inducing semantic features is crucial for good performance.",Experiment/Discussion
The paper is organized as follows: Sec.,Experiment/Discussion
2 presents the question classification problem; Sec.,Experiment/Discussion
3 discusses the learning issues involved in QC and presents ourlearning approach; Sec.,Experiment/Discussion
4 describes our experimen tal study.,Experiment/Discussion
"We define Question Classification(QC) here to be the task that, given a question, maps it to one of k classes, which provide a semantic constraint on the sought-after answer1.",Experiment/Discussion
"The intension is that this 1We do not address questions like ?Do you have a light??, which calls for an action, but rather only factual Wh-questions.",Experiment/Discussion
"classification, potentially with other constraints on the answer, will be used by a downstream process which selects a correct answer from among several candidates.A question classification module in a question an swering system has two main requirements.",Experiment/Discussion
"First, it provides constraints on the answer types that allow further processing to precisely locate and verify theanswer.",Experiment/Discussion
"Second, it provides information that downstream processes may use in determining answer se lection strategies that may be answer type specific,rather than uniform.",Experiment/Discussion
"For example, given the ques tion ?Who was the first woman killed in the Vietnam War??",Experiment/Discussion
we do not want to test every noun phrase in a document to see whether it provides an answer.,Experiment/Discussion
"At the very least, we would like to know that the target of this question is a person, thereby reducingthe space of possible answers significantly.",Experiment/Discussion
"The fol lowing examples, taken from the TREC 10 question collection, exhibit several aspects of this point.",Experiment/Discussion
Q: What is a prism?,Experiment/Discussion
"Identifying that the target of this question is a definition, strategies that are specific fordefinitions (e.g., using predefined templates) may be use ful.",Experiment/Discussion
"Similarly, in: Q: Why is the sun yellow?",Experiment/Discussion
"Identifying that this question asks for a reason, may lead to using a specific strategy for reasons.The above examples indicate that, given that dif ferent answer types may be searched using different strategies, a good classification module may helpthe question answering task.",Experiment/Discussion
"Moreover, determin ing the specific semantic type of the answer couldalso be beneficial in locating the answer and veri fying it.",Experiment/Discussion
"For example, in the next two questions, knowing that the targets are a city or country willbe more useful than just knowing that they are loca tions.",Experiment/Discussion
Q: What Canadian city has the largest population?,Experiment/Discussion
"Q: Which country gave New York the Statue of Liberty?However, confined by the huge amount of man ual work needed for constructing a classifier for a complicated taxonomy of questions, most questionanswering systems can only perform a coarse clas sification for no more than 20 classes.",Experiment/Discussion
"As a result, existing approaches, as in (Singhal et al, 2000), have adopted a small set of simple answer entitytypes, which consisted of the classes: Person, Location, Organization, Date, Quantity, Duration, Lin ear Measure.",Experiment/Discussion
The rules used in the classification were of the following forms: ? If a query starts with Who or Whom: type Person.,Experiment/Discussion
If a query starts with Where: type Location.,Experiment/Discussion
"If a query contains Which or What, the head noun phrase determines the class, as for What X questions.While the rules used have large coverage and rea sonable accuracy, they are not sufficient to supportfine-grained classification.",Experiment/Discussion
"One difficulty in supporting fine-grained classification is the need to ex tract from the questions finer features that require syntactic and semantic analysis of questions, and possibly, many of them.",Experiment/Discussion
The approach we adoptedis a multi-level learning approach: some of our fea tures rely on finer analysis of the questions that are outcomes of learned classifiers; the QC module then applies learning with these as input features.,Experiment/Discussion
2.1 Classification Standard.,Experiment/Discussion
Earlier works have suggested various standards of classifying questions.,Experiment/Discussion
"Wendy Lehnert?s conceptual taxonomy (Lehnert, 1986), for example, proposesabout 13 conceptual classes including causal antecedent, goal orientation, enablement, causal consequent, verification, disjunctive, and so on.",Experiment/Discussion
"How ever, in the context of factual questions that are of interest to us here, conceptual categories do notseem to be helpful; instead, our goal is to se mantically classify questions, as in earlier work on TREC (Singhal et al, 2000; Hovy et al, 2001; Harabagiu et al, 2001; Ittycheriah et al, 2001).",Experiment/Discussion
"The key difference, though, is that we attempt todo that with a significantly finer taxonomy of answer types; the hope is that with the semantic an swer types as input, one can easily locate answercandidates, given a reasonably accurate named en tity recognizer for documents.",Experiment/Discussion
2.2 Question Hierarchy.,Experiment/Discussion
"We define a two-layered taxonomy, which repre sents a natural semantic classification for typicalanswers in the TREC task.",Experiment/Discussion
"The hierarchy con tains 6 coarse classes (ABBREVIATION, ENTITY,DESCRIPTION, HUMAN, LOCATION and NU MERIC VALUE) and 50 fine classes, Table 1 showsthe distribution of these classes in the 500 ques tions of TREC 10.",Experiment/Discussion
Each coarse class contains anon-overlapping set of fine classes.,Experiment/Discussion
"The motiva tion behind adding a level of coarse classes is that of compatibility with previous work?s definitions, andcomprehensibility.",Experiment/Discussion
"We also hoped that a hierarchi cal classifier would have a performance advantage over a multi-class classifier; this point, however is not fully supported by our experiments.",Experiment/Discussion
Class # Class # ABBREV.,Experiment/Discussion
9 description 7 abb 1 manner 2 exp 8 reason 6 ENTITY 94 HUMAN 65 animal 16 group 6 body 2 individual 55 color 10 title 1 creative 0 description 3 currency 6 LOCATION 81 dis.med.,Experiment/Discussion
2 city 18 event 2 country 3 food 4 mountain 3 instrument 1 other 50 lang 2 state 7 letter 0 NUMERIC 113 other 12 code 0 plant 5 count 9 product 4 date 47 religion 0 distance 16 sport 1 money 3 substance 15 order 0 symbol 0 other 12 technique 1 period 8 term 7 percent 3 vehicle 4 speed 6 word 0 temp 5 DESCRIPTION 138 size 0 definition 123 weight 4 Table 1: The distribution of 500 TREC 10 questions over the question hierarchy.,Experiment/Discussion
Coarse classes (in bold) are followed by their fine class refinements.,Experiment/Discussion
2.3 The Ambiguity Problem.,Experiment/Discussion
One difficulty in the question classification task is that there is no completely clear boundary between classes.,Experiment/Discussion
"Therefore, the classification of a specific question can be quite ambiguous.",Experiment/Discussion
Consider 1.,Experiment/Discussion
What is bipolar disorder?.,Experiment/Discussion
2.,Experiment/Discussion
What do bats eat?.,Experiment/Discussion
"Question 1 could belong to definition or dis ease medicine; Question 2 could belong to food,plant or animal; And Question 3 could be a numeric value or a definition.",Experiment/Discussion
It is hard to catego rize those questions into one single class and it islikely that mistakes will be introduced in the down stream process if we do so.,Experiment/Discussion
"To avoid this problem,we allow our classifiers to assign multiple class la bels for a single question.",Experiment/Discussion
This method is better than only allowing one label because we can apply all the classes in the later precessing steps without any loss.,Experiment/Discussion
3 Learning a Question Classifier.,Experiment/Discussion
Using machine learning methods for question clas sification is advantageous over manual methods forseveral reasons.,Experiment/Discussion
The construction of a manual clas sifier for questions is a tedious task that requiresthe analysis of a large number of questions.,Experiment/Discussion
"More over, mapping questions into fine classes requiresthe use of lexical items (specific words) and there fore an explicit representation of the mapping may be very large.",Experiment/Discussion
"On the other hand, in our learning approach one can define only a small number of ?types?",Experiment/Discussion
"of features, which are then expanded in adata-driven way to a potentially large number of features (Cumby and Roth, 2000), relying on the abil ity of the learning process to handle it.",Experiment/Discussion
It is hard to imagine writing explicitly a classifier that depends on thousands or more features.,Experiment/Discussion
"Finally, a learnedclassifier is more flexible to reconstruct than a man ual one because it can be trained on a new taxonomy in a very short time.One way to exhibit the difficulty in manually con structing a classifier is to consider reformulations of a question: What tourist attractions are there in Reims?",Experiment/Discussion
What are the names of the tourist attractions in Reims?,Experiment/Discussion
What do most tourists visit in Reims?,Experiment/Discussion
What attracts tourists to Reims?,Experiment/Discussion
What is worth seeing in Reims?,Experiment/Discussion
All these reformulations target the same answertype Location.,Experiment/Discussion
"However, different words and syntactic structures make it difficult for a manual clas sifier based on a small set of rules to generalize well and map all these to the same answer type.",Experiment/Discussion
"Good learning methods with appropriate features, on the other hand, may not suffer from the fact that the number of potential features (derived from wordsand syntactic structures) is so large and would gen eralize and classify these cases correctly.",Experiment/Discussion
3.1 A Hierarchical ClassifierQuestion classification is a multi-class classification.,Experiment/Discussion
"A question can be mapped to one of 50 pos sible classes (We call the set of all possible class labels for a given question a confusion set (Golding and Roth, 1999)).",Experiment/Discussion
"Our learned classifier is based on the SNoW learning architecture (Carlson et al, 1999; Roth, 1998)2 where, in order to allow the classifier to output more than one class label, wemap the classifier?s output activation into a condi tional probability of the class labels and threshold it.",Experiment/Discussion
"The question classifier makes use of a sequence of two simple classifiers (Even-Zohar and Roth, 2001), each utilizing the Winnow algorithm within SNoW.",Experiment/Discussion
The first classifies questions into coarse classes (Coarse Classifier) and the second into fineclasses (Fine Classifier).,Experiment/Discussion
A feature extractor automatically extracts the same features for each clas sifier.,Experiment/Discussion
"The second classifier depends on the first in2Freely available at http://L2R.cs.uiuc.edu/cogcomp/cc software.html ABBR, ENTITY,DESC,HUMAN,LOC,NUM ABBR, ENTITY ENTITY, HUMAN ENTITY, LOC,NUM DESC Coarse Classifier Fine Classifier abb,exp ind, plant date abb, animal, food, plant?",Experiment/Discussion
"food,plant, ind,group?",Experiment/Discussion
"food, plant, city, state?",Experiment/Discussion
"definition, reason,?",Experiment/Discussion
"Map coarse classes to fine classes C0 C1 C2 C3 abb,def animal,food all possible subsets of C0 wih size = 5 all possible subsets of C2 with size =5 Figure 1: The hierarchical classifier that its candidate labels are generated by expanding the set of retained coarse classes from the first into a set of fine classes; this set is then treated as the confusion set for the second classifier.Figure 1 shows the basic structure of the hierar chical classifier.",Experiment/Discussion
"During either the training or the testing stage, a question is processed along one path top-down to get classified.",Experiment/Discussion
"The initial confusion set of any question is C 0 = fc 1 ; c 2 ; : : : ; c n g, the set of all the coarse classes.",Experiment/Discussion
"The coarse classifier determines a set of preferred labels, C 1 = Coarse Classifier(C 0 ), C 1  C 0 so that jC 1 j  5.",Experiment/Discussion
Then each coarse class label in C 1 is expanded to a fixed set of fine classesdetermined by the class hierarchy.,Experiment/Discussion
"That is, sup pose the coarse class c i is mapped into the set c i = ff i1 ; f i2 ; : : : ; f im g of fine classes, then C 2 = S c i 2C 1 c i . The fine classifier determines a set of.",Experiment/Discussion
"preferred labels, C 3 = Fine Classifier(C 2 ) so that C 3  C 2 and jC 3 j  5.",Experiment/Discussion
C 1 and C 3are the ul timate outputs from the whole classifier which are used in our evaluation.,Experiment/Discussion
3.2 Feature Space.,Experiment/Discussion
Each question is analyzed and represented as a listof features to be treated as a training or test exam ple for learning.,Experiment/Discussion
We use several types of features and investigate below their contribution to the QC accuracy.,Experiment/Discussion
"The primitive feature types extracted for eachquestion include words, pos tags, chunks (non overlapping phrases) (Abney, 1991), named entities,head chunks (e.g., the first noun chunk in a sen tence) and semantically related words (words that often occur with a specific question class).",Experiment/Discussion
Over these primitive features (which we call ?sensors?),Experiment/Discussion
"we use a set of operators to composemore complex features, such as conjunctive (n grams) and relational features, as in (Cumby and Roth, 2000; Roth and Yih, 2001).",Experiment/Discussion
A simple script that describes the ?types?,Experiment/Discussion
"of features used, (e.g., conjunction of two consecutive words and their postags) is written and the features themselves are ex tracted in a data driven way.",Experiment/Discussion
Only ?active?,Experiment/Discussion
"features are listed in our representation so that despite the large number of potential features, the size of each example is small.",Experiment/Discussion
"Among the 6 primitive feature types, pos tags, chunks and head chunks are syntactic features while named entities and semantically related words are semantic features.",Experiment/Discussion
"Pos tags are extracted using a SNoW-based pos tagger (Even-Zohar and Roth, 2001).",Experiment/Discussion
"Chunks are extracted using a previously learned classifier (Punyakanok and Roth, 2001; Li and Roth, 2001).",Experiment/Discussion
"The named entity classifier isalso learned and makes use of the same technol ogy developed for the chunker (Roth et al, 2002).The ?related word?",Experiment/Discussion
sensors were constructed semi automatically.,Experiment/Discussion
Most question classes have a semantically related word list.,Experiment/Discussion
Features will be extracted for this class ifa word in a question belongs to the list.,Experiment/Discussion
"For exam ple, when ?away?, which belongs to a list of words semantically related to the class distance, occurs inthe sentence, the sensor Rel(distance) will be ac tive.",Experiment/Discussion
We note that the features from these sensors are different from those achieved using named entitysince they support more general ?semantic catego rization?,Experiment/Discussion
"and include nouns, verbs, adjectives rather than just named entities.",Experiment/Discussion
"For the sake of the experimental comparison, wedefine six feature sets, each of which is an incre mental combination of the primitive feature types.",Experiment/Discussion
"That is, Feature set 1 (denoted by Word) contains word features; Feature set 2 (Pos) contains featurescomposed of words and pos tags and so on; The fi nal feature set, Feature set 6 (RelWord) contains all the feature types and is the only one that containsthe related words lists.",Experiment/Discussion
The classifiers will be experimented with different feature sets to test the influ ence of different features.,Experiment/Discussion
"Overall, there are about 200; 000 features in the feature space of RelWorddue to the generation of complex features over sim ple feature types.",Experiment/Discussion
"For each question, up to a couple of hundreds of them are active.",Experiment/Discussion
3.3 Decision Model.,Experiment/Discussion
"For both the coarse and fine classifiers, the same decision model is used to choose class labels for a question.",Experiment/Discussion
"Given a confusion set and a question, SNoW outputs a density over the classes derived from the activation of each class.",Experiment/Discussion
"After ranking the classes in the decreasing order of density values, we have the possible class labels C = fc 1 ; c 2 ; : : : ; c n g, with their densities P = fp 1 ; p 2 ; : : : ; p n g (where, P n 1 p i = 1, 0  p i 1, 1  i  n).",Experiment/Discussion
"As dis cussed earlier, for each question we output the first k classes (1  k  5), c 1 ; c 2 ; : : : c kwhere k satis fies, k = min(argmin t ( t X 1 p i  T ); 5) (1) T is a threshold value in [0,1].",Experiment/Discussion
"If we treat p i as the probability that a question belongs to Class i, the decision model yields a reasonable probabilistic interpretation.",Experiment/Discussion
We use T = 0:95 in the experiments.,Experiment/Discussion
We designed two experiments to test the accuracy ofour classifier on TREC questions.,Results/Conclusion
The first experi ment evaluates the contribution of different featuretypes to the quality of the classification.,Results/Conclusion
Our hi erarchical classifier is trained and tested using oneof the six feature sets defined in Sect.,Results/Conclusion
3.2 (we re peated the experiments on several different trainingand test sets).,Results/Conclusion
"In the second experiment, we evaluate the advantage we get from the hierarchical clas sifier.",Results/Conclusion
We construct a multi-class classifier only for fine classes.,Results/Conclusion
This flat classifier takes all fine classes as its initial confusion set and classifies a questioninto fine classes directly.,Results/Conclusion
Its parameters and deci sion model are the same as those of the hierarchicalone.,Results/Conclusion
"By comparing this flat classifier with our hi erarchical classifier in classifying fine classes, we hope to know whether the hierarchical classifier hasany advantage in performance, in addition to the ad vantages it might have in downstream processing and comprehensibility.",Results/Conclusion
4.1 Data.,Results/Conclusion
"Data are collected from four sources: 4,500 English questions published by USC (Hovy et al, 2001), about 500 manually constructed questions for a few rare classes, 894 TREC 8 and TREC 9 questions, and also 500 questions from TREC 10 which serves as our test set3.These questions were manually labeled accord ing to our question hierarchy.",Results/Conclusion
"Although we allow multiple labels for one question in our classifiers, in our labeling, for simplicity, we assigned exactly 3The annotated data and experimental results are available from http://L2R.cs.uiuc.edu/cogcomp/one label to each question.",Results/Conclusion
Our annotators were requested to choose the most suitable class accord ing to their own understanding.,Results/Conclusion
"This methodology might cause slight problems in training, when the labels are ambiguous, since some questions are not treated as positive examples for possible classes as they should be.",Results/Conclusion
"In training, we divide the 5,500 questions from the first three sources randomly into 5 training sets of 1,000, 2,000, 3,000, 4,000 and 5,500 questions.",Results/Conclusion
All 500 TREC 10 questions are used as the test set.,Results/Conclusion
4.2 Evaluation.,Results/Conclusion
"In this paper, we count the number of correctly clas sified questions by two different precision standards P 1 and P 5 . Suppose k. ilabels are output for the i th question (k i  5) and are ranked in a decreasing order according to their density values.",Results/Conclusion
"We define I ij = f 1; if the correct label of the ith question is output in rank j; 0; otherwise: (2) Then, P 1 = P m i=1 I i1 =m and P 5 = P m i=1 P k i j=1 I ij =m where m is the total number of test examples.",Results/Conclusion
"P 1corresponds to the usual defini tion of precision which allows only one label for each question, while P 5 allows multiple labels.",Results/Conclusion
P 5reflects the accuracy of our classifier with respect to later stages in a question answering sys tem.,Results/Conclusion
"As the results below show, although questionclasses are still ambiguous, few mistakes are intro duced by our classifier in this step.",Results/Conclusion
4.3 Experimental Results.,Results/Conclusion
"Performance of the hierarchical classifier Table 2 shows the P 5precision of the hierarchi cal classifier when trained on 5,500 examples andtested on the 500 TREC 10 questions.",Results/Conclusion
The re sults are quite encouraging; question classification is shown to be solved effectively using machine learning techniques.,Results/Conclusion
It also shows the contribution of the feature sets we defined.,Results/Conclusion
"Overall, we get a98.80% precision for coarse classes with all the fea tures and 95% for the fine classes.",Results/Conclusion
P =5 Word Pos Chunk NE Head RelWord Coarse 92.00 96.60 97.00 97.00 97.80 98.80 Fine 86.00 86.60 87.60 88.60 89.40 95.00Table 2: Classification results of the hierarchical clas sifier on 500 TREC 10 questions.,Results/Conclusion
"Training is done on 5,500 questions.",Results/Conclusion
"Columns show the performance for difference feature sets and rows show the precision forcoarse and fine classes, resp.",Results/Conclusion
"All the results are evalu ated using P 5 . Inspecting the data carefully, we can observe the significant contribution of the features constructed based on semantically related words sensors.",Results/Conclusion
It is interesting to observe that this improvement is even more significant for fine classes.,Results/Conclusion
No. Train Test P 1 P =5 1 1000 500 83.80 95.60 2 2000 500 84.80 96.40 3 3000 500 91.00 98.00 4 4000 500 90.80 98.00 Table 3: Classification accuracy for coarse classes ondifferent training sets using the feature set RelWord.,Results/Conclusion
Re sults are evaluated using P 1 and P 5 . No.,Results/Conclusion
Train Test P 1 P =5 1 1000 500 71.00 83.80 2 2000 500 77.80 88.20 3 3000 500 79.80 90.60 4 4000 500 80.00 91.20Table 4: Classification accuracy for fine classes on different training sets using the feature set RelWord.,Results/Conclusion
"Re sults are evaluated using P 1 and P 5 . Tables 3 and 4 show the P 1 and P 5 accuracyof the hierarchical classifier on training sets of dif ferent sizes and exhibit the learning curve for this problem.We note that the average numbers of labels out put by the coarse and fine classifiers are 1.54 and 2.05 resp., (using the feature set RelWord and 5,500 training examples), which shows the decision model is accurate as well as efficient.",Results/Conclusion
"Comparison of the hierarchical and the flat classifier The flat classifier consists of one classifier which isalmost the same as the fine classifier in the hierar chical case, except that its initial confusion set is the whole set of fine classes.",Results/Conclusion
"Our original hope was that the hierarchical classifier would have a better performance, given that its fine classifier only needs to deal with a smaller confusion set.",Results/Conclusion
"However, it turns out that there is a tradeoff between this factor and the inaccuracy, albeit small, of the coarse levelprediction.",Results/Conclusion
"As the results show, there is no perfor mance advantage for using a level of coarse classes, and the semantically appealing coarse classes do not contribute to better performance.",Results/Conclusion
Figure 2 give some more intuition on the flat vs. hierarchical issue.,Results/Conclusion
"We define the tendency of Class i to be confused with Class j as follows: D ij = Err ij  2=(N i + N j ); (3) where (when using P 1 ), Err ij is the number ofquestions in Class i that are misclassified as belong P 1 Word Pos Chunk NE Head RelWord h 77.60 78.20 77.40 78.80 78.80 84.20 f 52.40 77.20 77.00 78.40 76.80 84.00 P =5 Word Pos Chunk NE Head RelWord h 86.00 86.60 87.60 88.60 89.40 95.00 f 83.20 86.80 86.60 88.40 89.80 95.60 Table 5: Comparing accuracy of the hierarchical (h) and flat (f) classifiers on 500 TREC 10 question; training is done on 5,500 questions.",Results/Conclusion
"Results are shown for different feature sets using P 1 and P 5 . Fine Classes 1?50 Fi ne C la ss es 1 ?5 0 2 24 28 32 37 50 2 24 28 32 37 50 Figure 2: The gray?scale map of the matrix D[n,n].",Results/Conclusion
"The color of the small box in position (i,j) denotes D ij . The.",Results/Conclusion
"larger D ij is, the darker the color is. The dotted lines separate the 6 coarse classes.",Results/Conclusion
"ing to Class j, and N i ; N jare the numbers of ques tions in Class i and j resp.",Results/Conclusion
"Figure 2 is a gray-scale map of the matrix D[n,n].",Results/Conclusion
"D[n,n] is so sparse that most parts of the graph areblank.",Results/Conclusion
"We can see that there is no good cluster ing of fine classes mistakes within a coarse class,which explains intuitively why the hierarchical clas sifier with an additional level coarse classes does not work much better.",Results/Conclusion
4.4 Discussion and Examples.,Results/Conclusion
We have shown that the overall accuracy of our clas sifier is satisfactory.,Results/Conclusion
"Indeed, all the reformulation questions that we exemplified in Sec.",Results/Conclusion
3 have been correctly classified.,Results/Conclusion
"Nevertheless, it is constructive to consider some cases in which the classifier fails.Below are some examples misclassified by the hier archical classifier.What French ruler was defeated at the battle of Water loo?",Results/Conclusion
"The correct label is individual, but the classifier, failing to relate the word ?ruler?",Results/Conclusion
"to a person, since it was not in any semantic list, outputs event.",Results/Conclusion
"What is the speed hummingbirds fly ? The correct label is speed, but the classifier outputs animal.",Results/Conclusion
Our feature sensors fail to determine that the focus of the question is ?speed?.,Results/Conclusion
This example illustrates the necessity of identifying the question focus by analyzing syntactic structures.,Results/Conclusion
What do you call a professional map drawer ? The classifier returns other entities instead ofequivalent term.,Results/Conclusion
"In this case, both classes are ac ceptable.",Results/Conclusion
The ambiguity causes the classifier not to output equivalent term as the first choice.,Results/Conclusion
This paper presents a machine learning approach to question classification.,Results/Conclusion
"We developed a hierarchicalclassifier that is guided by a layered semantic hierarchy of answers types, and used it to classify questions into fine-grained classes.",Results/Conclusion
"Our experimental re sults prove that the question classification problemcan be solved quite accurately using a learning ap proach, and exhibit the benefits of features based on semantic analysis.",Results/Conclusion
"In future work we plan to investigate further the application of deeper semantic analysis (including better named entity and semantic categorization) to feature extraction, automate the generation of thesemantic features and develop a better understand ing to some of the learning issues involved in thedifference between a flat and a hierarchical classi fier.",Results/Conclusion
