col1,col2
"For example, Figure 1 illustrates the syntactic parse of the sentence &quot;Mary brought a cat to school&quot;.",Experiment/Discussion
We define as a subtree (ST) any node of a tree along with all its descendants.,Experiment/Discussion
"For example, the line in Figure 1 circles the subtree rooted in the NP node.",Experiment/Discussion
A subset tree (SST) is a more general structure.,Experiment/Discussion
The difference with the subtrees is that the leaves can be associated with non-terminal symbols.,Experiment/Discussion
The SSTs satisfy the constraint that they are generated by applying the same grammatical rule set which generated the original tree.,Experiment/Discussion
"For example, [S [N VP]] is a SST of the tree in Figure 1 which has two non-terminal symbols, N and VP, as leaves.",Experiment/Discussion
Given a syntactic tree we can use as feature representation the set of all its STs or SSTs.,Experiment/Discussion
"For example, Figure 2 shows the parse tree of the sentence &quot;Mary brought a cat&quot; together with its 6 STs, whereas Figure 3 shows 10 SSTs (out of 17) of the subtree of Figure 2 rooted in VP.",Experiment/Discussion
The high different number of substructures gives an intuitive quantification of the different information level between the two tree-based representations.,Experiment/Discussion
The main idea of tree kernels is to compute the number of the common substructures between two trees T1 and T2 without explicitly considering the whole fragment space.,Experiment/Discussion
"For this purpose, we slightly modified the kernel function proposed in (Collins and Duffy, 2002) by introducing a parameter σ which enables the ST or the SST evaluation.",Experiment/Discussion
"Given the set of fragments {f1, f2, ..I = F, we defined the indicator function Ii(n) which is equal 1 if the target fi is rooted at node n and 0 otherwise.",Experiment/Discussion
"We define where NT1 and NT2 are the sets of the T1’s and T2’s nodes, respectively and A(n1, n2) = where σ E 10, 11, nc(n1) is the number of the children of n1 and cjn is the j-th child of the node n. Note that, since the productions are the same, nc(n1) = nc(n2).",Experiment/Discussion
"When σ = 0, A(n1, n2) is equal 1 only if bj A(cjn1, cjn2) = 1, i.e. all the productions associated with the children are identical.",Experiment/Discussion
"By recursively applying this property, it follows that the subtrees in n1 and n2 are identical.",Experiment/Discussion
"Thus, Eq.",Experiment/Discussion
1 evaluates the subtree (ST) kernel.,Experiment/Discussion
"When σ = 1, A(n1, n2) evaluates the number of SSTs common to n1 and n2 as proved in (Collins and Duffy, 2002).",Experiment/Discussion
"Additionally, we study some variations of the above kernels which include the leaves in the fragment space.",Experiment/Discussion
"For this purpose, it is enough to add the condition: 0. if n1 and n2 are leaves and their associated symbols are equal then A(n1, n2) = 1, to the recursive rule set for the A evaluation (Zhang and Lee, 2003).",Experiment/Discussion
We will refer to such extended kernels as ST+bow and SST+bow (bag-ofwords).,Experiment/Discussion
"Moreover, we add the decay factor λ by modifying steps (2) and (3) as follows1: The computational complexity of Eq.",Experiment/Discussion
1 is O(INT1I x INT21).,Experiment/Discussion
We will refer to this basic implementation as the Quadratic Tree Kernel (QTK).,Experiment/Discussion
"However, as observed in (Collins and Duffy, 2002) this worst case is quite unlikely for the syntactic trees of natural language sentences, thus, we can design algorithms that run in linear time on average.",Experiment/Discussion
"To compute the kernels defined in the previous section, we sum the A function for each pair (n1,n2)E NT1 x NT2 (Eq.",Experiment/Discussion
1).,Experiment/Discussion
"When the productions associated with n1 and n2 are different, we can avoid to evaluate A(n1, n2) since it is 0. n2=get next elem(L2); /*get the head element and move the pointer to the next element*/ Thus, we look for a node pair set Np ={(n1, n2)E NT1 x NT2 : p(n1) = p(n2)1, where p(n) returns the production rule associated with n. To efficiently build Np, we (i) extract the L1 and L2 lists of the production rules from T1 and T2, (ii) sort them in the alphanumeric order and (iii) scan them to find the node pairs (n1, n2) such that (p(n1) = p(n2)) E L1nL2.",Experiment/Discussion
"Step (iii) may require only O(|NT1 |+ |NT2|) time, but, if p(n1) appears r1 times in T1 and p(n2) is repeated r2 times in T2, we need to consider r1 x r2 pairs.",Experiment/Discussion
The formal algorithm is given in Table 1.,Experiment/Discussion
Note that: (a) The list sorting can be done only once at the data preparation time (i.e. before training) in O(|NT1 |x log(|NT1|)).,Experiment/Discussion
"(b) The algorithm shows that the worst case occurs when the parse trees are both generated using only one production rule, i.e. the two internal while cycles carry out |NT1|x|NT2 |iterations.",Experiment/Discussion
"In contrast, two identical parse trees may generate a linear number of non-null pairs if there are few groups of nodes associated with the same production rule.",Experiment/Discussion
(c) Such approach is perfectly compatible with the dynamic programming algorithm which computes A.,Experiment/Discussion
"In fact, the only difference with the original approach is that the matrix entries corresponding to pairs of different production rules are not considered.",Experiment/Discussion
Since such entries contain null values they do not affect the application of the original dynamic programming.,Experiment/Discussion
"Moreover, the order of the pair evaluation can be established at run time, starting from the root nodes towards the children.",Experiment/Discussion
"An interesting application of the SST kernel is the classification of the predicate argument structures defined in PropBank (Kingsbury and Palmer, 2002) or FrameNet (Fillmore, 1982).",Experiment/Discussion
Figure 4 shows the parse tree of the sentence: &quot;Mary brought a cat to school&quot; along with the predicate argument annotation proposed in the PropBank project.,Experiment/Discussion
Only verbs are considered as predicates whereas arguments are labeled sequentially from ARG0 to ARG9.,Experiment/Discussion
Also in FrameNet predicate/argument information is described but for this purpose richer semantic structures called Frames are used.,Experiment/Discussion
"The Frames are schematic representations of situations involving various participants, properties and roles in which a word may be typically used.",Experiment/Discussion
Frame elements or semantic roles are arguments of predicates called target words.,Experiment/Discussion
For example the following sentence is annotated according to the ARREST frame: [Time One Saturday night] [ Authorities police in Brooklyn ] [Target apprehended ] [Suspect sixteen teenagers].,Experiment/Discussion
The roles Suspect and Authorities are specific to the frame.,Experiment/Discussion
The common approach to learn the classification of predicate arguments relates to the extraction of features from the syntactic parse tree of the target sentence.,Experiment/Discussion
"In (Gildea and Jurafsky, 2002) seven different features2, which aim to capture the relation between the predicate and its arguments, were proposed.",Experiment/Discussion
"For example, the Parse Tree Path of the pair (brought, ARG1) in the syntactic tree of Figure 4 is V T VP 1 NP.",Experiment/Discussion
It encodes the dependency between the predicate and the argument as a sequence of nonterminal labels linked by direction symbols (up or down).,Experiment/Discussion
"An alternative tree kernel representation, proposed in (Moschitti, 2004), is the selection of the minimal tree subset that includes a predicate with only one of its arguments.",Experiment/Discussion
"For example, in Figure 4, the substructures inside the three frames are the semantic/syntactic structures associated with the three arguments of the verb to bring, i.e.",Experiment/Discussion
"SARG0, SARG1 and SARGM.",Experiment/Discussion
"Given a feature representation of predicate ar2Namely, they are Phrase Type, Parse Tree Path, Predicate Word, Head Word, Governing Category, Position and Voice. guments, we can build an individual ONE-vs-ALL (OVA) classifier Ci for each argument i.",Experiment/Discussion
"As a final decision of the multiclassifier, we select the argument type ARGt associated with the maximum value among the scores provided by the Ci, i.e. t = argmaxi∈S score(Ci), where S is the set of argument types.",Experiment/Discussion
"We adopted the OVA approach as it is simple and effective as showed in (Pradhan et al., 2004).",Experiment/Discussion
"Note that the representation in Figure 4 is quite intuitive and, to conceive it, the designer requires much less linguistic knowledge about semantic roles than those necessary to define relevant features manually.",Experiment/Discussion
"To understand such point, we should make a step back before Gildea and Jurafsky defined the first set of features for Semantic Role Labeling (SRL).",Experiment/Discussion
"The idea that syntax may have been useful to derive semantic information was already inspired by linguists, but from a machine learning point of view, to decide which tree fragments may have been useful for semantic role labeling was not an easy task.",Experiment/Discussion
"In principle, the designer should have had to select and experiment all possible tree subparts.",Experiment/Discussion
This is exactly what the tree kernels can automatically do: the designer just need to roughly select the interesting whole subtree (correlated with the linguistic phenomenon) and the tree kernel will generate all possible syntactic features from it.,Experiment/Discussion
The task of selecting the most relevant substructures is carried out by the kernel machines themselves.,Experiment/Discussion
The aim of the experiments is twofold.,Experiment/Discussion
"On the one hand, we show that the FTK running time is linear on the average case and is much faster than QTK.",Experiment/Discussion
This is accomplished by measuring the learning time and the average kernel computation time.,Experiment/Discussion
"On the other hand, we study the impact of the different tree based kernels on the predicate argument classification accuracy.",Experiment/Discussion
"We used two different corpora: PropBank (www.cis.upenn.edu/∼ace) along with PennTree bank 2 (Marcus et al., 1993) and FrameNet.",Experiment/Discussion
"PropBank contains about 53,700 sentences and a fixed split between training and testing which has been used in other researches, e.g.",Experiment/Discussion
"(Gildea and Palmer, 2002; Pradhan et al., 2004).",Experiment/Discussion
"In this split, sections from 02 to 21 are used for training, section 23 for testing and sections 1 and 22 as developing set.",Experiment/Discussion
"We considered a total of 122,774 and 7,359 arguments (from ARG0 to ARG9, ARGA and ARGM) in training and testing, respectively.",Experiment/Discussion
Their tree structures were extracted from the Penn Treebank.,Experiment/Discussion
"It should be noted that the main contribution to the global accuracy is given by ARG0, ARG1 and ARGM.",Experiment/Discussion
"From the FrameNet corpus (http://www.icsi .berkeley.edu/∼framenet), we extracted all 24,558 sentences of the 40 Frames selected for the Automatic Labeling of Semantic Roles task of Senseval 3 (www.senseval.org).",Experiment/Discussion
"We mapped together the semantic roles having the same name and we considered only the 18 most frequent roles associated with verbal predicates, for a total of 37,948 arguments.",Experiment/Discussion
We randomly selected 30% of sentences for testing and 70% for training.,Experiment/Discussion
"Additionally, 30% of training was used as a validationset.",Experiment/Discussion
"Note that, since the FrameNet data does not include deep syntactic tree annotation, we processed the FrameNet data with Collins’ parser (Collins, 1997), consequently, the experiments on FrameNet relate to automatic syntactic parse trees.",Experiment/Discussion
"The classifier evaluations were carried out with the SVM-light-TK software available at http://ai-nlp.info.uniroma2.it/moschitti/ which encodes ST and SST kernels in the SVMlight software (Joachims, 1999).",Experiment/Discussion
"We used the default linear (Linear) and polynomial (Poly) kernels for the evaluations with the standard features defined in (Gildea and Jurafsky, 2002).",Experiment/Discussion
"We adopted the default regularization parameter (i.e., the average of 1/||x||) and we tried a few cost-factor values (i.e., j E 11, 3, 7, 10, 30,100}) to adjust the rate between Precision and Recall on the validation-set.",Experiment/Discussion
"For the ST and SST kernels, we derived that the best A (see Section 2.2) were 1 and 0.4, respectively.",Experiment/Discussion
The classification performance was evaluated using the F1 measure3 for the single arguments and the accuracy for the final multiclassifier.,Experiment/Discussion
"This latter choice allows us to compare our results with previous literature work, e.g.",Experiment/Discussion
"(Gildea and Jurafsky, 2002; Pradhan et al., 2004).",Experiment/Discussion
In this section we compare our Fast Tree Kernel (FTK) approach with the Quadratic Tree Kernel (QTK) algorithm.,Experiment/Discussion
The latter refers to the naive evaluation of Eq.,Experiment/Discussion
"1 as presented in (Collins and Duffy, 2002).",Experiment/Discussion
"R, i.e. f1 = 2P× Figure 5 shows the learning time4 of the SVMs using QTK and FTK (over the SST structures) for the classification of one large argument (i.e.",Experiment/Discussion
"ARG0), according to different percentages of training data.",Experiment/Discussion
"We note that, with 70% of the training data, FTK is about 10 times faster than QTK.",Experiment/Discussion
With all the training data FTK terminated in 6 hours whereas QTK required more than 1 week.,Experiment/Discussion
"The above results are quite interesting because they show that (1) we can use tree kernels with SVMs on huge training sets, e.g. on 122,774 instances and (2) the time needed to converge is approximately the one required by SVMs when using polynomial kernel.",Experiment/Discussion
This latter shows the minimal complexity needed to work in the dual space.,Experiment/Discussion
"To study the FTK running time, we extracted from PennTree bank the first 500 trees5 containing exactly n nodes, then, we evaluated all 25,000 possible tree pairs.",Experiment/Discussion
"Each point of the Figure 6 shows the average computation time on all the tree pairs of a fixed size n. In the figures, the trend lines which best interpolates the experimental values are also shown.",Experiment/Discussion
It clearly appears that the training time is quadratic as SVMs have quadratic learning time complexity (see Figure 5) whereas the FTK running time has a linear behavior (Figure 6).,Experiment/Discussion
"The QTK algorithm shows a quadratic running time complexity, as expected.",Experiment/Discussion
"In these experiments, we investigate which kernel is the most accurate for the predicate argument classification.",Experiment/Discussion
"First, we run ST, SST, ST+bow, SST+bow, Linear and Poly kernels over different training-set size of PropBank.",Experiment/Discussion
Figure 7 shows the learning curves associated with the above kernels for the SVMbased multiclassifier.,Experiment/Discussion
"We note that (a) SSTs have a higher accuracy than STs, (b) bow does not improve either ST or SST kernels and (c) in the final part of the plot SST shows a higher gradient than ST, Linear and Poly.",Experiment/Discussion
"This latter produces the best accuracy 90.5% in line with the literature findings using standard features and polynomial SVMs, e.g.",Experiment/Discussion
"87.1%6 in (Pradhan et al., 2004).",Experiment/Discussion
"Second, in tables 2 and 3, we report the results using all available training data, on PropBank and FrameNet test sets, respectively.",Experiment/Discussion
Each row of the two tables shows the F1 measure of the individual classifiers using different kernels whereas the last column illustrates the global accuracy of the multiclassifier.,Experiment/Discussion
"We note that, the F1 of the single arguments across the different kernels follows the same behavior of the global multiclassifier accuracy.",Experiment/Discussion
"On FrameNet, the bow impact on the ST and SST accuracy is higher than on PropBank as it produces an improvement of about 1.5%.",Experiment/Discussion
"This suggests that (1) to detect semantic roles, lexical information is very important, (2) bow give a higher contribution as errors in POS-tagging make the word + POS fragments less reliable and (3) as the FrameNet trees are obtained with the Collins’ syntactic parser, tree kernels seem robust to incorrect parse trees.",Experiment/Discussion
"Third, we point out that the polynomial kernel on flat features is more accurate than tree kernels but the design of such effective features required noticeable knowledge and effort (Gildea and Jurafsky, 2002).",Experiment/Discussion
"On the contrary, the choice of subtrees suitable to syntactically characterize a target phenomenon seems a easier task (see Section 3 for the predicate argument case).",Experiment/Discussion
"Moreover, by combining polynomial and SST kernels, we can improve the classification accuracy (Moschitti, 2004), i.e. tree kernels provide the learning algorithm with many relevant fragments which hardly can be designed by hand.",Experiment/Discussion
"In fact, as many predicate argument structures are quite large (up to 100 nodes) they contain many fragments.",Experiment/Discussion
"Finally, to study the combined kernels, we applied the K1 + γK2 formula, where K1 is either the Linear or the Poly kernel and K2 is the ST or the SST kernel.",Experiment/Discussion
Table 4 shows the results of four kernel combinations.,Experiment/Discussion
"We note that, (a) STs and SSTs improve Poly (about 0.5 and 2 percent points on PropBank and FrameNet, respectively) and (b) the linear kernel, which uses fewer features than Poly, is more enhanced by the SSTs than STs (for example on PropBank we have 89.4% and 88.6% vs. 87.6%), i.e.",Experiment/Discussion
Linear takes advantage by the richer feature set of the SSTs.,Experiment/Discussion
"It should be noted that our results of kernel combinations on FrameNet are in contrast with (Moschitti, 2004), where no improvement was obtained.",Experiment/Discussion
"Our explanation is that, thanks to the fast evaluation of FTK, we could carry out an adequate parameterization.",Experiment/Discussion
"Recently, several tree kernels have been designed.",Experiment/Discussion
"In the following, we highlight their differences and properties.",Experiment/Discussion
"In (Collins and Duffy, 2002), the SST tree kernel was experimented with the Voted Perceptron for the parse-tree reranking task.",Experiment/Discussion
The combination with the original PCFG model improved the syntactic parsing.,Experiment/Discussion
"Additionally, it was alluded that the average execution time depends on the number of repeated productions.",Experiment/Discussion
"In (Vishwanathan and Smola, 2002), a linear complexity algorithm for the computation of the ST kernel is provided (in the worst case).",Experiment/Discussion
"The main idea is the use of the suffix trees to store partial matches for the evaluation of the string kernel (Lodhi et al., 2000).",Experiment/Discussion
This can be used to compute the ST fragments once the tree is converted into a string.,Experiment/Discussion
"To our knowledge, ours is the first application of the ST kernel for a natural language task.",Experiment/Discussion
"In (Kazama and Torisawa, 2005), an interesting algorithm that speeds up the average running time is presented.",Experiment/Discussion
Such algorithm looks for node pairs that have in common a large number of trees (malicious nodes) and applies a transformation to the trees rooted in such nodes to make faster the kernel computation.,Experiment/Discussion
The results show an increase of the speed similar to the one produced by our method.,Experiment/Discussion
"In (Zelenko et al., 2003), two kernels over syntactic shallow parser structures were devised for the extraction of linguistic relations, e.g. personaffiliation.",Experiment/Discussion
"To measure the similarity between two nodes, the contiguous string kernel and the sparse string kernel (Lodhi et al., 2000) were used.",Experiment/Discussion
"In (Culotta and Sorensen, 2004) such kernels were slightly generalized by providing a matching function for the node pairs.",Experiment/Discussion
The time complexity for their computation limited the experiments on data set of just 200 news items.,Experiment/Discussion
"Moreover, we note that the above tree kernels are not convolution kernels as those proposed in this article.",Experiment/Discussion
"In (Shen et al., 2003), a tree-kernel based on Lexicalized Tree Adjoining Grammar (LTAG) for the parse-reranking task was proposed.",Experiment/Discussion
"Since QTK was used for the kernel computation, the high learning complexity forced the authors to train different SVMs on different slices of training data.",Experiment/Discussion
"Our FTK, adapted for the LTAG tree kernel, would have allowed SVMs to be trained on the whole data.",Experiment/Discussion
"In (Cumby and Roth, 2003), a feature description language was used to extract structural features from the syntactic shallow parse trees associated with named entities.",Experiment/Discussion
The experiments on the named entity categorization showed that when the description language selects an adequate set of tree fragments the Voted Perceptron algorithm increases its classification accuracy.,Experiment/Discussion
The explanation was that the complete tree fragment set contains many irrelevant features and may cause overfitting.,Experiment/Discussion
"In this paper, we have shown that tree kernels can effectively be adopted in practical natural language applications.",Results/Conclusion
The main arguments against their use are their efficiency and accuracy lower than traditional feature based approaches.,Results/Conclusion
We have shown that a fast algorithm (FTK) can evaluate tree kernels in a linear average running time and also that the overall converging time required by SVMs is compatible with very large data sets.,Results/Conclusion
"Regarding the accuracy, the experiments with Support Vector Machines on the PropBank and FrameNet predicate argument structures show that: (a) the richer the kernel is in term of substructures (e.g.",Results/Conclusion
"SST), the higher the accuracy is, (b) tree kernels are effective also in case of automatic parse trees and (c) as kernel combinations always improve traditional feature models, the best approach is to combine scalar-based and structured based kernels.",Results/Conclusion
I would like to thank the AI group at the University of Rome ”Tor Vergata”.,Results/Conclusion
"Many thanks to the EACL 2006 anonymous reviewers, Roberto Basili and Giorgio Satta who provided me with valuable suggestions.",Results/Conclusion
This research is partially supported by the Presto Space EU Project#: FP6-507336.,Results/Conclusion
