col1,col2
The feature extraction is already implemented efficiently.,Experiment/Discussion
It uses only numbers to rep resent features which it combines to a long integer number and then maps by a hash table2 to a 32bit integer number.,Experiment/Discussion
"The parsing algorithm uses the integer number as an index to access the weights in the vectors ??w and ??v .The complexity of the parsing algorithm is usu ally considered the reason for long parsing times.However, it is not the most time consuming component as proven by the above analysis.",Experiment/Discussion
"There fore, we investigated the question further, askingwhat causes the high time consumption of the fea ture extraction?",Experiment/Discussion
"In our next experiment, we left out the mapping of the features to the index of the weight vectors.The feature extraction takes 88 ms/sentence with out the mapping and 1223 ms/sentence with the mapping.",Experiment/Discussion
The feature?index mapping needs 93% of the time to extract the features and 91% of thetotal parsing time.,Experiment/Discussion
"What causes the high time con sumption of the feature?index mapping?The mapping has to provide a number as an in dex for the features in the training examples and to filter out the features of examples built, while theparser predicts the dependency structures.",Experiment/Discussion
"The al gorithm filters out negative features to reduce the memory requirement, even if they could improve the parsing result.",Experiment/Discussion
We will call the features built due to the training examples positive features and the rest negative features.,Experiment/Discussion
We counted 5.8 timesmore access to negative features than positive fea tures.We now look more into the implementation details of the used hash table to answer the pre viously asked question.,Experiment/Discussion
"The hash table for the feature?index mapping uses three arrays: one for the keys, one for the values and a status array to indicate the deleted elements.",Experiment/Discussion
If a program storesa value then the hash function uses the key to cal culate the location of the value.,Experiment/Discussion
"Since the hashfunction is a heuristic function, the predicted lo cation might be wrong, which leads to so-called 2We use the hash tables of the trove library: http://sourceforge.net/projects/trove4j.",Experiment/Discussion
hash misses.,Experiment/Discussion
In such cases the hash algorithm has to retry to find the value.,Experiment/Discussion
We counted 87% hash misses including misses where the hash had to retry several times.,Experiment/Discussion
"The number of hash misseswas high, because of the additional negative fea tures.",Experiment/Discussion
The CPU cache can only store a small amount of the data from the hash table.,Experiment/Discussion
"Therefore, the memory controller has frequently to transfer data from the main memory into the CPU.",Experiment/Discussion
This procedure is relatively slow.,Experiment/Discussion
We traced down the high time consumption to the access of the key and the access of the value.,Experiment/Discussion
"Successive accessesto the arrays are fast, but the relative random ac cesses via the hash function are very slow.",Experiment/Discussion
"Thelarge number of accesses to the three arrays, be cause of the negative features, positive features and because of the hash misses multiplied by the time needed to transfer the data into the CPU are the reason for the high time consumption.We tried to solve this problem with Bloom filters, larger hash tables and customized hash func tions to reduce the hash misses.",Experiment/Discussion
These techniquesdid not help much.,Experiment/Discussion
"However, a substantial im provement did result when we eliminated the hash table completely, and directly accessed the weight vectors ??w and ??v with a hash function.",Experiment/Discussion
This led us to the use of Hash Kernels.,Experiment/Discussion
"A Hash Kernel for structured data uses a hash function h : J ? {1...n} to index ?, cf.",Experiment/Discussion
Shi etal.,Experiment/Discussion
(2009).,Experiment/Discussion
maps the observations X to a feature space.,Experiment/Discussion
"We define ?(x, y) as the numeric fea ture representation indexed by J . Let ?k(x, y) = ?j(x, y) the hash based feature?index mapping,where h(j) = k. The process of parsing a sen tence xi is to find a parse tree yp that maximizes a scoring function argmaxyF (xi, y).",Experiment/Discussion
The learning problem is to fit the function F so that the errors of the predicted parse tree y are as low as possible.,Experiment/Discussion
"The scoring function of the Hash Kernel is F (x, y) = ??w ? ?(x, y) where ??w is the weight vector and the size of ??w is n. Algorithm 2 shows the update function of the Hash Kernel.",Experiment/Discussion
"We derived the update function from the update function of MIRA (Crammer et 92 Algorithm 2: Update of the Hash Kernel // yp = arg maxyF (xi, y) update(??w,??v , xi, yi, yp, ?) ?",Experiment/Discussion
"= ?(yi, yp) // number of wrong labeled edges if ? > 0 then ??u ?",Experiment/Discussion
"(?(xi, yi)?",Experiment/Discussion
"?(xi, yp)) ? = ??(F (xt,yi)?F (xi,yp))||??u ||2??w ? ??w + ? ?",Experiment/Discussion
??u ??v ? ~v + ? ?,Experiment/Discussion
"??u return ??w , ??v al., 2006).",Experiment/Discussion
"The parameters of the function are the weight vectors ??w and ??v , the sentence xi, the gold dependency structure yi, the predicted dependency structure yp, and the update weight ?.",Experiment/Discussion
The function ? calculates the number ofwrong labeled edges.,Experiment/Discussion
"The update function updates the weight vectors, if at least one edge is la beled wrong.",Experiment/Discussion
"It calculates the difference ??u of the feature vectors of the gold dependency structure ?(xi, yi) and the predicted dependency structure?(xi, yp).",Experiment/Discussion
"Each time, we use the feature represen tation ?, the hash function h maps the features to integer numbers between 1 and |??w |.",Experiment/Discussion
After that the update function calculates the margin ? and updates ??w and ??v respectively.,Experiment/Discussion
Algorithm 3 shows the training algorithm forthe Hash Kernel in pseudo code.,Experiment/Discussion
A main dif ference to the baseline algorithm is that it does not store the features because of the required time which is needed to store the additional negative features.,Experiment/Discussion
"Accordingly, the algorithm first extracts the features for each training instance, then maps the features to indexes for the weight vector with the hash function and calculates the weight arrays.",Experiment/Discussion
Algorithm 3: Training ? Hash Kernel for n?,Experiment/Discussion
1 to E // iteration over the training epochs for i?,Experiment/Discussion
1 to I // iteration over the training exmaples k ?,Experiment/Discussion
(n? 1) ? I + i ? ?,Experiment/Discussion
"E ? I ? k + 2 // passive-aggressive weight tse,k; A?",Experiment/Discussion
"extr.-features-&-calc-arrays(i,??w ) ; tee,k tsp,k; yp?",Experiment/Discussion
"predicte-projective-parse-tree(A);tep,k tsa,k; ya?",Experiment/Discussion
"non-projective-approx.(yp ,A); tea,k update ??w , ??v according to ?(yp, yi) and ? w = v/(E ? I) // average For different j, the hash function h(j) might generate the same value k. This means that the hash function maps more than one feature to thesame weight.",Experiment/Discussion
We call such cases collisions.,Experiment/Discussion
"Col lisions can reduce the accuracy, since the weights are changed arbitrarily.",Experiment/Discussion
"This procedure is similar to randomization of weights (features), which aims to save space by sharing values in the weight vector (Blum., 2006; Rahimi and Recht, 2008).",Experiment/Discussion
"The Hash Kernel shares values when collisions occur that can be considered as an approximation of the kernel function, because a weight might be adapted due to more than one feature.",Experiment/Discussion
If the approximation works well then we would need only a relatively small weight vector otherwise we need a larger weight vector to reduce the chance of collisions.,Experiment/Discussion
"In an experiments, we compared two hash functions and different hash sizes.",Experiment/Discussion
We selected for the comparison a standard hash function (h1) and a custom hash function (h2).,Experiment/Discussion
The idea for the custom hash function h2 is not to overlap the values of the feature sequence number and the edge label with other values.,Experiment/Discussion
"These values are stored at the beginning of a long number, which represents a feature.",Experiment/Discussion
h1 ? |(l xor(l ? 0xffffffff00000000 >> 32))% size|3 h2 ? |(l xor ((l >> 13) ? 0xffffffffffffe000) xor ((l >> 24) ? 0xffffffffffff0000) xor ((l >> 33) ? 0xfffffffffffc0000) xor ((l >> 40) ? 0xfffffffffff00000)) % size | vector size h1 #(h1) h2 #(h2) 411527 85.67 0.41 85.74 0.41 3292489 87.82 3.27 87.97 3.28 10503061 88.26 8.83 88.35 8.77 21006137 88.19 12.58 88.41 12.53 42012281 88.32 12.45 88.34 15.27 115911564?,Experiment/Discussion
88.32 17.58 88.39 17.34 179669557 88.34 17.65 88.28 17.84Table 2: The labeled attachment scores for differ ent weight vector sizes and the number of nonzero values in the feature vectors in millions.,Experiment/Discussion
Not a prime number.,Experiment/Discussion
Table 2 shows the labeled attachment scores for selected weight vector sizes and the number of nonzero weights.,Experiment/Discussion
"Most of the numbers in Table2 are primes, since they are frequently used to obtain a better distribution of the content in hash ta 3>> n shifts n bits right, and % is the modulo operation.",Experiment/Discussion
93bles.,Experiment/Discussion
h2 has more nonzero weights than h1.,Experiment/Discussion
"Nevertheless, we did not observe any clear improve ment of the accuracy scores.",Experiment/Discussion
The values do not change significantly for a weight vector size of 10 million and more elements.,Experiment/Discussion
We choose a weightvector size of 115911564 values for further exper iments since we get more non zero weights and therefore fewer collisions.,Experiment/Discussion
te tp ta r total par.,Experiment/Discussion
trai.,Experiment/Discussion
"Chinese 1308 - 200 3 1511 1184 93h English 379 21.3 18.2 1.5 420 354 46h German 209 12 15.3 1.7 238 126 24h Spanish 1056 - 39 2 1097 1044 44h Table 3: The time in milliseconds for the featureextraction, projective parsing, non-projective ap proximation, rest (r), the total training time perinstance, the average parsing (par.)",Experiment/Discussion
time in mil liseconds for the test set and the training time in hours 0 1 2 3 0 5000 10000 15000 Spanish Figure 1: The difference of the labeled attachment score between the baseline parser and the parser with the Hash Kernel (y-axis) for increasing large training sets (x-axis).,Experiment/Discussion
Table 3 contains the measured times for the Hash Kernel as used in Algorithm 2.,Experiment/Discussion
The parserneeds 0.354 seconds in average to parse a sen tence of the English test set.,Experiment/Discussion
This is 3.5 times faster than the baseline parser.,Experiment/Discussion
"The reason for that is the faster feature mapping of the Hash Kernel.Therefore, the measured time te for the feature ex traction and the calculation of the weight arrays are much lower than for the baseline parser.",Experiment/Discussion
The training is about 19% slower since we could no longer use a file to store the feature indexes of the training examples because of the large number of negative features.,Experiment/Discussion
"We counted about twice the number of nonzero weights in the weight vector of the Hash Kernel compared to the baseline parser.For instance, we counted for English 17.34 Mil lions nonzero weights in the Hash Kernel and 8.47 Millions in baseline parser and for Chinese 18.28 Millions nonzero weights in the Hash Kernel and 8.76 Millions in the baseline parser.",Experiment/Discussion
Table 6 shows.,Experiment/Discussion
the scores for all languages of the shared task2009.,Experiment/Discussion
The attachment scores increased for all languages.,Experiment/Discussion
It increased most for Catalan and Span ish.,Experiment/Discussion
These two corpora have the smallest training sets.,Experiment/Discussion
We searched for the reason and found thatthe Hash Kernel provides an overproportional ac curacy gain with less training data compared to MIRA.,Experiment/Discussion
Figure 1 shows the difference between the labeled attachment score of the parser with MIRA and the Hash Kernel for Spanish.,Experiment/Discussion
The decreasing curve shows clearly that the Hash Kernel providesan overproportional accuracy gain with less train ing data compared to the baseline.,Experiment/Discussion
"This provides an advantage for small training corpora.However, this is probably not the main rea son for the high improvement, since for languageswith only slightly larger training sets such as Chinese the improvement is much lower and the gra dient at the end of the curve is so that a huge amount of training data would be needed to make the curve reach zero.",Experiment/Discussion
Current CPUs have up to 12 cores and we will see soon CPUs with more cores.,Experiment/Discussion
Also graphiccards provide many simple cores.,Experiment/Discussion
Parsing algo rithms can use several cores.,Experiment/Discussion
"Especially, the tasks to extract the features and to calculate the weightarrays can be well implemented as parallel algo rithm.",Experiment/Discussion
We could also successful parallelize theprojective parsing and the non-projective approximation algorithm.,Experiment/Discussion
Algorithm 4 shows the paral lel feature extraction in pseudo code.,Experiment/Discussion
The mainmethod prepares a list of tasks which can be per formed in parallel and afterwards it creates thethreads that perform the tasks.,Experiment/Discussion
"Each thread re moves from the task list an element, carries out the task and stores the result.",Experiment/Discussion
This procedure is repeated until the list is empty.,Experiment/Discussion
The main method waits until all threads are completed and returns the result.,Experiment/Discussion
"For the parallel algorithms, Table 5 shows the elapsed times depend on the number of 94 # Standard Features # Linear Features Linear G. Features Sibling Features 1 l,hf ,hp,d(h,d) 14 l,hp,h+1p,dp,d(h,d) 44 l,gp,dp,d+1p,d(h,d) 99 l,sl,hp,d(h,d)?r(h,d) 2 l,hf ,d(h,d) 15 l,hp,d-1p,dp,d(h,d) 45 l,gp,dp,d-1p,d(h,d) 100 l,sl,dp,d(h,d)?r(h,d) 3 l,hp,d(h,d) 16 l,hp,dp,d+1p,d(h,d) 46 l,gp,g+1p,d-1p,dp,d(h,d) 101 l,hl,dp,d(h,d)?r(h,d) 4 l,df ,dp,d(h,d) 17 l,hp,h+1p,d-1p,dp,d(h,d) 47 l,g-1p,gp,d-1p,dp,d(h,d) 102 l,dl,sp,d(h,d)?r(h,d) 5 l,hp,d(h,d) 18 l,h-1p,h+1p,d-1p,dp,d(h,d) 48 l,gp,g+1p,dp,d+1p,d(h,d) 75 l,?dm,?sm,d(h,d) 6 l,dp,d(h,d) 19 l,hp,h+1p,dp,d+1p,d(h,d) 49 l,g-1p,gp,dp,d+1p,d(h,d) 76 l,?hm,?sm,d(h,s) 7 l,hf ,hp,df ,dp,d(h,d) 20 l,h-1p,hp,dp,d-1p,d(h,d) 50 l,gp,g+1p,hp,d(h,d) Linear S. Features 8 l,hp,df ,dp,d(h,d) Grandchild Features 51 l,gp,g-1p,hp,d(h,d) 58 l,sp,s+1p,hp,d(h,d) 9 l,hf ,df ,dp,d(h,d) 21 l,hp,dp,gp,d(h,d,g) 52 l,gp,hp,h+1p,d(h,d) 59 l,sp,s-1p,hp,d(h,d) 10 l,hf ,hp,df ,d(h,d) 22 l,hp,gp,d(h,d,g) 53 l,gp,hp,h-1p,d(h,d) 60 l,sp,hp,h+1p,d(h,d) 11 l,hf ,df ,hp,d(h,d) 23 l,dp,gp,d(h,d,g) 54 l,gp,g+1p,h-1p,hp,d(h,d) 61 l,sp,hp,h-1p,d(h,d) 12 l,hf ,df ,d(h,d) 24 l,hf ,gf ,d(h,d,g) 55 l,g-1p,gp,h-1p,hp,d(h,d) 62 l,sp,s+1p,h-1p,d(h,d) 13 l,hp,dp,d(h,d) 25 l,df ,gf ,d(h,d,g) 56 l,gp,g+1p,hp,h+1p,d(h,d) 63 l,s-1p,sp,h-1p,d(h,d) 77 l,hl,hp,d(h,d) 26 l,gf ,hp,d(h,d,g) 57 l,g-1p,gp,hp,h+1p,d(h,d) 64 l,sp,s+1p,hp,d(h,d) 78 l,hl,d(h,d) 27 l,gf ,dp,d(h,d,g) Sibling Features 65 l,s-1p,sp,hp,h+1p,d(h,d) 79 l,hp,d(h,d) 28 l,hf ,gp,d(h,d,g) 30 l,hp,dp,sp,d(h,d) ?r(h,d) 66 l,sp,s+1p,dp,d(h,d) 80 l,dl,dp,d(h,d) 29 l,df ,gp,d(h,d,g) 31 l,hp,sp,d(h,d)?r(h,d) 67 l,sp,s-1p,dp,d(h,d) 81 l,dl,d(h,d) 91 l,hl,gl,d(h,d,g) 32 l,dp,sp,d(h,d)?r(h,d) 68 sp,dp,d+1p,d(h,d) 82 l,dp,d(h,d) 92 l,dp,gp,d(h,d,g) 33 l,pf ,sf ,d(h,d)?r(h,d) 69 sp,dp,d-1p,d(h,d) 83 l,dl,hp,dp,hl,d(h,d) 93 l,gl,hp,d(h,d,g) 34 l,pp,sf ,d(h,d)?r(h,d) 70 sp,s+1p,d-1p,dp,d(h,d) 84 l,dl,hp,dp,d(h,d) 94 l,gl,dp,d(h,d,g) 35 l,sf ,pp,d(h,d)?r(h,d) 71 s-1p,sp,d-1p,dp,d(h,d) 85 l,hl,dl,dp,d(h,d) 95 l,hl,gp,d(h,d,g) 36 l,sf ,dp,d(h,d)?r(h,d) 72 sp,s+1p,dp,d+1p,d(h,d) 86 l,hl,hp,dp,d(h,d) 96 l,dl,gp,d(h,d,g) 37 l,sf ,dp,d(h,d)?r(h,d) 73 s-1p,sp,dp,d+1p,d(h,d) 87 l,hl,dl,hp,d(h,d) 74 l,?dm,?gm,d(h,d) 38 l,df ,sp,d(h,d)?r(h,d) Special Feature 88 l,hl,dl,d(h,d) Linear G. Features 97 l,hl,sl,d(h,d)?r(h,d) 39 ?l,hp,dp,xpbetween h,d 89 l,hp,dp,d(h,d) 42 l,gp,g+1p,dp,d(h,d) 98 l,dl,sl,d(h,d)?r(h,d) 41 l,?hm,?dm,d(h,d) 43 l,gp,g-1p,dp,d(h,d) Table 4: Features Groups.",Experiment/Discussion
"l represents the label, h the head, d the dependent, s a sibling, and g a grandchild, d(x,y,[,z]) the order of words, and r(x,y) the distance.",Experiment/Discussion
used cores.,Experiment/Discussion
The parsing time is 1.9 times fasteron two cores and 3.4 times faster on 4 cores.,Experiment/Discussion
Hy per threading can improve the parsing times again and we get with hyper threading 4.6 faster parsingtimes.,Experiment/Discussion
"Hyper threading possibly reduces the over head of threads, which contains already our single core version.",Experiment/Discussion
Algorithm 4: Parallel Feature Extraction A // weight arrays extract-features-and-calc-arrays(xi) data-list?,Experiment/Discussion
{} // thread-save data list for w1 ? 1 to |xi| for w2 ? 1 to |xi| data-list?,Experiment/Discussion
"data-list ?{(w1, w2)} c?",Experiment/Discussion
number of CPU cores for t?,Experiment/Discussion
"1 to c Tt ? create-array-thread(t, xi,data-list) start array-thread Tt// start thread t for t?",Experiment/Discussion
1 to c join Tt// wait until thread t is finished A?,Experiment/Discussion
A ? collect-result(Tt) return A // array-thread T d?,Experiment/Discussion
remove-first-element(data-list) if d is empty then end-thread ...,Experiment/Discussion
// extract features and calculate part d of A Cores te tp ta rest total pars.,Experiment/Discussion
train.,Experiment/Discussion
1 379 21.3 18.2 1.5 420 354 45.8h 2 196 11.7 9.2 2.1 219 187 23.9h 3 138 8.9 6.5 1.6 155 126 16.6h 4 106 8.2 5.2 1.6 121 105 13.2h 4+4h 73.3 8.8 4.8 1.3 88.2 77 9.6hTable 5: Elapsed times in milliseconds for differ ent numbers of cores.,Experiment/Discussion
The parsing time (pars.),Experiment/Discussion
are expressed in milliseconds per sentence and the training (train.),Experiment/Discussion
time in hours.,Experiment/Discussion
The last row shows the times for 8 threads on a 4 core CPU with Hyper-threading.,Experiment/Discussion
"For these experiment, we set the clock speed to 3.46 Ghz in order to have the same clock speed for all experiments.",Experiment/Discussion
"ThresholdFor non-projective parsing, we use the NonProjective Approximation Algorithm of McDon ald and Pereira (2006).",Results/Conclusion
The algorithm rearranges edges in a dependency tree when they improve the score.,Results/Conclusion
Bohnet (2009) extended the algorithm by a threshold which biases the rearrangement of the edges.,Results/Conclusion
"With a threshold, it is possible to gain a higher percentage of correct dependency links.",Results/Conclusion
"We determined a threshold in experiments for Czech, English and German.",Results/Conclusion
"In the experiment,we use the Hash Kernel and increase the thresh 95 System Average Catalan Chinese Czech English German Japanese Spanish Top CoNLL 09 85.77(1) 87.86(1) 79.19(4) 80.38(1) 89.88(2) 87.48(2) 92.57(3) 87.64(1) Baseline Parser 85.10 85.70 76.88 76.93 90.14 87.64 92.26 86.12 this work 86.33 87.45 76.99 80.96 90.33 88.06 92.47 88.13 Table 6: Top LAS of the CoNLL 2009 of (1) Gesmundo et al (2009), (2) Bohnet (2009), (3) Che et al.",Results/Conclusion
"(2009), and (4) Ren et al (2009); LAS of the baseline parser and the parser with Hash Kernel.",Results/Conclusion
The numbers in bold face mark the top scores.,Results/Conclusion
"We used for Catalan, Chinese, Japanese and Spanish the projective parsing algorithm.",Results/Conclusion
