col1,col2
is positive accord ing to this list.,Experiment/Discussion
"However, looking at our training data almost half of the occurrences of this word appears in the positive set and the other half inthe negative set.",Experiment/Discussion
"Thus, it is not correct to as sume that prior polarity of ?spot?",Experiment/Discussion
is 1 for thisparticular data.,Experiment/Discussion
"This example illustrates our strat egy to weight the prior polarities: for each wordw with prior polarity defined by the list, we cal culate the prior polarity of w, pol(w), based on the distribution of w in the positive and negative sets.",Experiment/Discussion
"Thus, polpos(w) = count(w, pos)/count(w) and polneg(w) = 1?",Experiment/Discussion
polpos(w).,Experiment/Discussion
"We assume thepolarity of a word is associated with the polar ity of the sentence, which seems to be reasonable since we are dealing with very short messages.",Experiment/Discussion
"Although simple, this strategy is able to improve the polarity detection, as we show in Section 4.",Experiment/Discussion
We have performed an extensive performance evaluation of our solution for twitter sentimentdetection.,Experiment/Discussion
"Besides analyzing its overall perfor mance, our goals included: examining different strategies to combine the labels provided by the sources; comparing our approach to previous onesin this area; and evaluating how robust our solu tion is to the noisy and biased data described in Section 3.",Experiment/Discussion
4.1 Experimental Setup.,Experiment/Discussion
Data Sets.,Experiment/Discussion
"For the subjectivity detection, afterthe cleansing processing (see Section 3), the train ing data contains about 200,000 tweets (roughly 100,000 tweets were labeled by the sources as subjective ones and 100,000 objective ones), and for polarity detection, 71046 positive and 79628negative tweets.",Experiment/Discussion
"For test data, we manually labeled 1,000 tweets as positive, negative and neu tral.",Experiment/Discussion
"We also built a development set (1,000 tweets) to tune the parameters of the classification algorithms.Approaches.",Experiment/Discussion
"For both tasks, subjectivity and po larity detection, we compared our approach with previous ones reported in the literature.",Experiment/Discussion
"Detailed explanation about them are as follows: ? ReviewSA: this is the approach proposed by Pang and Lee (Pang and Lee, 2004)for sentiment analysis in regular online reviews.",Experiment/Discussion
It performs the subjectivity detection on a sentence-level relying on the proximity between sentences to detect subjectivity.,Experiment/Discussion
The set of sentences predicted as subjec tive is then classified as negative or positive in terms of polarity using the unigrams that 40compose the sentences.,Experiment/Discussion
"We used the imple mentation provided by LingPipe (LingPipe, 2008); ? Unigrams: Pang et al (Pang et al, 2002) showed unigrams are effective for sentiment detection in regular reviews.",Experiment/Discussion
"Based on that, we built unigram-based classifiers for the subjectivity and polarity detections over thetraining data.",Experiment/Discussion
Another approach that uses un igrams is the one used by TwitterSentiment website.,Experiment/Discussion
"For polarity detection, they select the positive examples for the training data from the tweets containing good emoticonsand negative examples from tweets contain ing bad emoticons.",Experiment/Discussion
"(Go et al, 2009).",Experiment/Discussion
We built a polarity classifier using this approach (Unigrams-TS).,Experiment/Discussion
TwitterSA: TwitterSA exploits the features described in Section 3 in this paper.,Experiment/Discussion
"Forthe subjectivity detection, we trained a classifier from the two available sources, using the cleaning process described in Sec tion 3 to remove noise in the training data, TwitterSA(cleaning), and other classifiertrained from the original data, TwitterSA(no cleaning).",Experiment/Discussion
"For the polarity detection task, we built a few classifiers to compare theirperformances: TwitterSA(single) and Twit terSA(weights) are two classifiers we trained using combined data from the 3 sources.",Experiment/Discussion
The only difference is TwitterSA(weights) uses the modification of weighting the priorpolarity of the words based on the training data.,Experiment/Discussion
TwitterSA(voting) and TwitterSA(maxconf) combine classification out puts from 3 classifiers respectively trained from each source.,Experiment/Discussion
"TwitterSA(voting) usesmajority voting to combine them and TwitterSA(maxconf) picks the one with maxi mum confidence score.We use Weka (Witten and Frank, 2005) to create the classifiers.",Experiment/Discussion
We tried different learning al gorithms available on Weka and SVM obtainedthe best results for Unigrams and TwitterSA.,Experiment/Discussion
Experimental results reported in this section are ob tained using SVM.,Experiment/Discussion
4.2 Subjectivity Detection Evaluation.,Experiment/Discussion
Table 4 shows the error rates obtained by the different subjectivity detection approaches.,Experiment/Discussion
TwitterSA achieved lower error rate than both Unigrams and ReviewSA.,Experiment/Discussion
"As a result, these numbers confirm that features inferred from meta information of words and specific syntax featuresfrom tweets are better indicators of the subjectivity than unigrams.",Experiment/Discussion
"Another advantage of our approach is since it uses only 20 features, the training and test times are much faster than using thousands of features like Unigrams.",Experiment/Discussion
One of the reasons why TwitterSA obtained such a good performance was the process of data cleansing (see Sec tion 3).,Experiment/Discussion
The label quality provided by the sources for this task was very poor: 0.66 for Twendz and 0.68 for TwitterSentiment.,Experiment/Discussion
"By cleaning the data,the error decreased from 19.9, TwitterSA(nocleaning), to 18.1, TwitterSA(cleaning).",Experiment/Discussion
"Regard ing ReviewSA, its lower performance is expected since tweets are composed by single sentences and ReviewSA relies on the proximity between sentences to perform subjectivity detection.",Experiment/Discussion
We also investigated the influence of the size oftraining data on classification performance.,Experiment/Discussion
Fig ure 2 plots the error rates obtained by TwitterSAand Unigrams versus the number of training ex amples.,Experiment/Discussion
"The curve corresponding to TwitterSA showed that it achieved good performances evenwith a small training data set, and kept almost constant as more examples were added to the training data, whereas for Unigrams the error rate de creased.",Experiment/Discussion
"For instance, with only 2,000 tweets as training data, TwitterSA obtained 20% of error rate whereas Unigrams 34.5%.",Experiment/Discussion
These numbers show that our generic representation of tweets produces models that are able to generalize even with a few examples.,Experiment/Discussion
4.3 Polarity Detection Evaluation.,Experiment/Discussion
We provide the results for polarity detectionin Table 5.,Experiment/Discussion
"The best performance was ob tained by TwitterSA(maxconf), which combines results of the 3 classifiers, respectively trained from each source, by taking the output by themost confident classifier, as the final prediction.",Experiment/Discussion
"TwitterSA(maxconf) was followed by TwitterSA(weights) and TwitterSA(single), both cre 41 ated from a single training data.",Experiment/Discussion
This result shows that computing the prior polarity of the words based on the training data TwitterSA(weights)brings some improvement for this task.,Experiment/Discussion
Twit terSA(voting) obtained the highest error rate among the TwitterSA approaches.,Experiment/Discussion
"This implies that, in our scenario, the best way of combining the merits of the individual classifiers is by using a confidence score approach.Unigrams also achieved comparable perfor mances.",Experiment/Discussion
"However, when reducing the size of thetraining data, the performance gap between Twit terSA and Unigrams is much wider.",Experiment/Discussion
Figure 3shows the error rate of both approaches3 in function of the training size.,Experiment/Discussion
"Similar to subjectivity detection, the training size does not have much influ ence in the error rate for TwitterSA.",Experiment/Discussion
"However forUnigrams, it decreased significantly as the train ing size increased.",Experiment/Discussion
"For instance, for a training size with 2,000 tweets, the error rate for Unigrams was 46% versus 23.8% for our approach.",Experiment/Discussion
"As forsubjectivity detection, this occurs because our features are in fact able to capture a more general rep resentation of the tweets.Another advantage of TwitterSA over Uni grams is that it produces more robust models.",Experiment/Discussion
"Toillustrate this, we present the error rates of Uni grams and TwitterSA where the training data is composed by data from each source in isolation.For the TweetFeel website, where data is very bi ased (see Section 3), Unigrams obtained an error rate of 44.5% whereas over a sample of the same size of the combined training data (Figure 3), itobtained an error rate of around 30%.",Experiment/Discussion
"Our ap proach also performed worse over this data thanthe general one, but still had a reasonable er ror rate, 25.1%.",Experiment/Discussion
"Regarding the Twendz website, which is the noisiest one (Section 3), Unigrams also obtained a poor performance comparing itagainst its performance over a sample of the general data with a same size (see Table 5 and Fig ure 3).",Experiment/Discussion
"Our approach, on the other hand, was not much influenced by the noise (22.9% on noisy data and around 20% on the sample of same sizeof the general data).",Experiment/Discussion
"Finally, since the data qual ity provided by TwitterSentiment is better than the3For this experiment, we used the TwitterSA(single) con figuration.",Experiment/Discussion
Approach Error rate TwitterSA(cleaning) 18.1 TwitterSA(no-cleaning) 19.9 Unigrams 27.6 ReviewSA 32 Table 4: Results for subjectivity detection.,Experiment/Discussion
Approach Error rate TwitterSA(maxconf) 18.7 TwitterSA(weights) 19.4 TwitterSA(single) 20 TwitterSA(voting) 22.6 Unigrams 20.9 ReviewSA 21.7 Unigrams-TS 24.3 Table 5: Results for polarity detection.,Experiment/Discussion
Site Training Size TwitterSA Unigrams TweetFeel 13120 25.1 44.5 Twendz 78025 22.9 32.3 TwitterSentiment 59578 22 23.4 Table 6: Training data size for each source and error rates obtained by classifiers built from them.,Experiment/Discussion
0 5 10 15 20 25 30 35 40 0 20000 40000 60000 80000 100000 120000 140000 160000 180000 200000Error Rate Training Size UnigramsTwitterSA Figure 2: Influence of the training data size in the error rate of subjectivity detection using Unigrams and TwitterSA.,Experiment/Discussion
"previous sources (Table 2), there was not much impact over both classifiers created from it.From this analysis over real data, we can con clude that our approach produces (1) an effective polarity classifier even when only a small number of training data is available; (2) a robust model tobias and noise in the training data; and (3) combining data sources with such distinct characteris tics, as our data analysis in Section 3 pointed out, is effective.",Experiment/Discussion
42 0 10 20 30 40 50 0 20000 40000 60000 80000 100000 120000 140000 160000Error Rate Training Size UnigramsTwitterSA Figure 3: Influence of the training data size in the error rate of polarity detection using Unigrams and TwitterSA.,Experiment/Discussion
"There is a rich literature in the area of sentiment detection (see e.g., (Pang et al, 2002; Pang and Lee, 2004; Wiebe and Riloff, 2005; Go et al,2009; Glance et al, 2005).",Results/Conclusion
"Most of these ap proaches try to perform this task on large texts, ase.g., newspaper articles and movie reviews.",Results/Conclusion
An other common characteristic of some of them isthe use of n-grams as features to create their mod els.,Results/Conclusion
"For instance, Pang and Lee (Pang and Lee, 2004) explores the fact that sentences close in a text might share the same subjectivity to create a better subjectivity detector and, similar to (Pang etal., 2002), uses unigrams as features for the polar ity detection.",Results/Conclusion
"However, these approaches do not obtain a good performance on detecting sentimenton tweets, as we showed in Section 4, mainly be cause tweets are very short messages.",Results/Conclusion
"In addition to that, since they use a raw word representation, they are more sensible to bias and noise, and needa much higher number of examples in the train ing data than our approach to obtain a reasonable performance.",Results/Conclusion
The Web sources used in this paper and some other websites provide sentiment detection for tweets.,Results/Conclusion
A great limitation to evaluate them is they do not make available how their classification was built.,Results/Conclusion
"One exception is TwitterSentiment (Go et al., 2009), for instance, which considers tweets with good emoticons as positive examples and tweets with bad emoticons as negative examples for the training data, and builds a classifier using unigrams and bigrams as features.",Results/Conclusion
"We showed in Section 4 that our approach works better than theirs for this problem, obtaining lower error rates.",Results/Conclusion
"We have presented an effective and robust sen timent detection approach for Twitter messages, which uses biased and noisy labels as input to build its models.",Results/Conclusion
"This performance is due to the fact that: (1) our approach creates a more abstract representation of these messages, instead of usinga raw word representation of them as some previous approaches; and (2) although noisy and bi ased, the data sources provide labels of reasonablequality and, since they have different bias, com bining them also brought some benefits.",Results/Conclusion
The main limitation of our approach is the cases of sentences that contain antagonistic sentiments.,Results/Conclusion
"As future work, we want to perform a more fine grained analysis of sentences in order to identifyits main focus and then based the sentiment clas sification on it.",Results/Conclusion
