col1,col2
The score for the unbroken compound (852) is higher than the preferred choice (825.6).,Experiment/Discussion
"On the other hand, a word that has a simple oneto-one correspondence to English may be broken into parts that bear little relation to its meaning.",Experiment/Discussion
"We can illustrate this on the example of Freitag (English: Friday), which is broken into frei (English: free) and Tag (English: day):",Experiment/Discussion
"As stated earlier, one of our objectives is the splitting of compounds into parts that have one-to-one correspondence to English.",Experiment/Discussion
"One source of information about word correspondence is a parallel corpus: text in a foreign language, accompanied by translations into English.",Experiment/Discussion
"Usually, such a corpus is provided in form of sentence translation pairs.",Experiment/Discussion
"Going through such a corpus, we can check for each splitting option if its parts have translations in the English translation of the sentence.",Experiment/Discussion
"In the case of Aktionsplan we would expect the words action and plan on the English side, but in case of Freitag we would not expect the words free and day.",Experiment/Discussion
"This would lead us to break up Aktionsplan, but not Freitag.",Experiment/Discussion
See Figure 2 for illustration of this method.,Experiment/Discussion
This approach requires a translation lexicon.,Experiment/Discussion
The easiest way to obtain a translation lexicon is to learn it from a parallel corpus.,Experiment/Discussion
"This can be done with the toolkit Giza [Al-Onaizan et al., 1999], which establishes word-alignments for the sentences in the two languages.",Experiment/Discussion
"With this translation lexicon we can perform the method alluded to above: For each German word, we consider all splitting options.",Experiment/Discussion
"For each splitting option, we check if it has translations on the English side.",Experiment/Discussion
"To deal with noise in the translation table, we demand that the translation probability of the English word given the German word be at least 0.01.",Experiment/Discussion
"We also allow each English word to be considered only once: If it is taken as evidence for correspondence to the first part of the compound, it is excluded as evidence for the other parts.",Experiment/Discussion
"If multiple options match the English, we select the one(s) with the most splits and use word frequencies as the ultimate tie-breaker.",Experiment/Discussion
"While this method works well for the examples Aktionsplan and Freitag, it failed in our experiments for words such as Grundrechte (English: basic rights).",Experiment/Discussion
This word should be broken into the two parts Grund and Rechte.,Experiment/Discussion
"However, Grund translates usually as reason or foundation.",Experiment/Discussion
But here we are looking for a translation into the adjective basic or fundamental.,Experiment/Discussion
Such a translation only occurs when Grund is used as the first part of a compound.,Experiment/Discussion
"To account for this, we build a second translation lexicon as follows: First, we break up German words in the parallel corpus with the frequency method.",Experiment/Discussion
"Then, we train a translation lexicon using Giza from the parallel corpus with split German and unchanged English.",Experiment/Discussion
"Since in this corpus Grund is often broken off from a compound, we learn the translation table entry GrundE4basic.",Experiment/Discussion
"By joining the two translation lexicons, we can apply the same method, but this time we correctly split Grundrechte.",Experiment/Discussion
"By splitting all the words on the German side of the parallel corpus, we acquire a vast amount of splitting knowledge (for our data, this covers 75,055 different words).",Experiment/Discussion
"This knowledge contains for instance, that Grundrechte was split up 213 times, and kept together 17 times.",Experiment/Discussion
"When making splitting decisions for new texts, we follow the most frequent option based on the splitting knowledge.",Experiment/Discussion
"If the word has not been seen before, we use the frequency method as a back-off.",Experiment/Discussion
A typical error of the method presented so far is that prefixes and suffixes are often split off.,Experiment/Discussion
"For instance, the word folgenden (English: following) is broken off into folgen (English: consequences) and den (English: the).",Experiment/Discussion
"While this is nonsensical, it is easy to explain: The word the is commonly found in English sentences, and therefore taken as evidence for the existence of a translation for den.",Experiment/Discussion
"Another example for this is the word Voraussetzung (English: condition), which is split into vor and aussetzung.",Experiment/Discussion
"The word vor translates to many different prepositions, which frequently occur in English.",Experiment/Discussion
"To exclude these mistakes, we use information about the parts-of-speech of words.",Experiment/Discussion
"We do not want to break up a compound into parts that are prepositions or determiners, but only content words: nouns, adverbs, adjectives, and verbs.",Experiment/Discussion
"To accomplish this, we tag the German corpus with POS tags using the TnT tagger [Brants, 2000].",Experiment/Discussion
We then obtain statistics on the parts-ofspeech of words in the corpus.,Experiment/Discussion
This allows us to exclude words based on their POS as possible parts of compounds.,Experiment/Discussion
"We limit possible parts of compounds to words that occur most of the time as one of following POS: ADJA, ADJD, ADV, NN, NE, PTKNEG, VVFIN, VVIMP, VVINF, VVIZU, VVPP, VAFIN, VAIMP, VAINF, VAPP, VMFIN, VMINF, VMPP.",Experiment/Discussion
"The training set for the experiments is a corpus of 650,000 noun phrases and prepositional phrases (NP/PP).",Results/Conclusion
"For each German NP/PP, we have a English translation.",Results/Conclusion
"This data was extracted from the Europarl corpus [Koehn, 20021, with the help of a German and English statistical parser.",Results/Conclusion
"This limitation is purely for computational reasons, since we expect most compounds to be nouns.",Results/Conclusion
An evaluation of full sentences is expected to show similar results.,Results/Conclusion
"We evaluate the performance of the described methods on a blind test set of 1000 NP/PPs, which contain 3498 words.",Results/Conclusion
"Following good engineering practice, the methods have been developed with a different development test set.",Results/Conclusion
This restrains us from over-fitting to a specific test set.,Results/Conclusion
Recall that our first objective is to break up German words into parts that have a one-to-one translation correspondence to English words.,Results/Conclusion
"To judge this, we manually annotated the test set with correct splits.",Results/Conclusion
"Given this gold standard, we can evaluate the splits proposed by the methods.",Results/Conclusion
The results of this evaluation are given in Table 1.,Results/Conclusion
"The columns in this table mean: correct split: words that should be split and were split correctly correct non: words that should not be split and were not wrong not: words that should be split but were not wrong faulty split: words that should be split, were split, but wrongly (either too much or too little) wrong split: words that should not be split, but were precision: (correct split) / (correct split + wrong faulty split + wrong superfluous split) recall: (correct split) / (correct split + wrong faulty split + wrong not split) accuracy: (correct) / (correct + wrong) To briefly review the methods: raw: unprocessed data with no splits eager: biggest split, i.e., the split into as many parts as possible.",Results/Conclusion
"If multiple biggest splits are possible, the one with the highest frequency score is taken. frequency based: split into most frequent words, as described in Section 4 using parallel: split guided by splitting knowledge from a parallel corpus, as described in Section 5 using parallel and POS: as previous, with an additional restriction on the POS of split parts, as described in Section 6 Since we developed our methods to improve on this metric, it comes as no surprise that the most sophisticated method that employs splitting knowledge from a parallel corpus and information about POS tags proves to be superior with 99.1% accuracy.",Results/Conclusion
Its main remaining source of error is the lack of training data.,Results/Conclusion
"For instance, it fails on more obscure words such as Passagier—auficommen (English: passenger volume), where even some of the parts have not been seen in the training corpus.",Results/Conclusion
The immediate purpose of our work is to improve the performance of statistical machine translation systems.,Results/Conclusion
"Hence, we use the splitting methods to prepare training and testing data to optimize the performance of such systems.",Results/Conclusion
"First, we measured the impact on a word based statistical machine translation system, the widely studied IBM Model 4 [Brown et al., 1990], for which training tools [Al-Onaizan et al., 19991 and decoders [Germann et al., 2001] are freely available.",Results/Conclusion
"We trained the system on the 650,000 NP/PPs with the Giza toolkit, and evaluated the translation quality on the same 1000 NP/PP test set as in the previous section.",Results/Conclusion
Training and testing data was split consistently in the same way.,Results/Conclusion
"The translation accuracy is measured against reference translations using the BLEU score [Papineni et al., 2002].",Results/Conclusion
Table 2 displays the results.,Results/Conclusion
"Somewhat surprisingly, the frequency based method leads to better translation quality than the more accurate methods that take advantage from knowledge from the parallel corpus.",Results/Conclusion
One reason for this is that the system recovers more easily from words that are split too much than from words that are not split up sufficiently.,Results/Conclusion
"Of course, this has limitations: Eager splitting into as many parts as possible fares abysmally.",Results/Conclusion
7.3 Translation Quality with Phrase Based Machine Translation Compound words violate the bias for one-to-one word correspondences of word based SMT systems.,Results/Conclusion
This is one of the motivations for phrase based systems that translate groups of words.,Results/Conclusion
One of such systems is the joint model proposed by Marcu and Wong [2002].,Results/Conclusion
We trained this sysbased statistical machine translation system.,Results/Conclusion
"The ability to group split words into phrases overcomes the many mistakes of maximal (eager) splitting of words and outperforms the more accurate methods. tem with the different flavors of our training data, and evaluated the performance as before.",Results/Conclusion
Table 3 shows the results.,Results/Conclusion
"Here, the eager splitting method that performed so poorly with the word based SMT system comes out ahead.",Results/Conclusion
"The task of deciding the granularity of good splits is deferred to the phrase based SMT system, which uses a statistical method to group phrases and rejoin split words.",Results/Conclusion
This turns out to be even slightly better than the frequency based method.,Results/Conclusion
We introduced various methods to split compound words into parts.,Results/Conclusion
Our experimental results demonstrate that what constitutes the optimal splitting depends on the intended application.,Results/Conclusion
"While one of our method reached 99.1% accuracy compared against a gold standard of one-to-one correspondences to English, other methods show superior results in the context of statistical machine translation.",Results/Conclusion
"For this application, we could dramatically improve the translation quality by up to 0.039 points as measured by the BLEU score.",Results/Conclusion
"The words resulting from compound splitting could also be marked as such, and not just treated as regular words, as they are now.",Results/Conclusion
Future machine translation models that are sensitive to such linguistic clues might benefit even more.,Results/Conclusion
